Subject,Force,BallFreq,Energy0.5,Energy1.0,Energy1.5,Energy2.5,Resonance
Subject1,F0_B0,0.5Hz,0.21302077734593242,0.22291476259839735,0.1508859253007663,0.04652643920737817,0.21302077734593242
Subject1,F0_B0,0.5Hz,0.3917909126168937,0.48736543536626176,0.3009443940418286,0.10464791559556652,0.3917909126168937
Subject1,F0_B0,0.5Hz,0.5217641901090376,0.7441513948648558,0.4296859075983658,0.17848225086240477,0.5217641901090376
Subject1,F0_B0,0.5Hz,0.6374101142440903,1.0558611503870747,0.5736311514402062,0.23736890240803743,0.6374101142440903
Subject1,F0_B0,0.5Hz,0.7135637481404294,1.275345098060156,0.8258683584949791,0.2938115557132787,0.7135637481404294
Subject1,F0_B0,0.5Hz,0.8416867756588315,1.5843728708243623,1.0255250745981888,0.3348238496747077,0.8416867756588315
Subject2,F0_B0,0.5Hz,0.24701168168841997,0.24453135625139777,0.11455280051653706,0.04357038803813301,0.24701168168841997
