time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
0,0.0351725,0.0297165,-0.132812,0.0982384,0.0995941,-0.132583,0,180,-6.83815,-1.63992,-14.7808,0,0
0.0169997,0.0348511,0.0296396,-0.132817,0.0977085,0.099484,-0.132583,0,180,-4.61647,-1.45681,-14.2681,0,0
0.033,0.0341247,0.029436,-0.132888,0.096511,0.0991925,-0.132583,0,180,-4.72633,-0.809837,-13.2916,0,0
0.0499997,0.0331305,0.0291955,-0.132923,0.094872,0.0988481,-0.132583,0,180,-3.57887,-0.419172,-13.7799,0,0
0.0669999,0.0318435,0.0289127,-0.132979,0.0927503,0.0984432,-0.132583,0,180,-3.35914,-0.394673,-15.0006,0,0
0.0840001,0.0303687,0.0286207,-0.133116,0.090319,0.0980251,-0.132583,0,180,-3.77418,-0.516663,-15.3668,0,0
0.0999999,0.0286611,0.0283041,-0.133401,0.0875039,0.0975718,-0.132583,0,180,-3.88405,-0.919472,-15.0494,0,0
0.117,0.0267828,0.027944,-0.133716,0.0844075,0.0970562,-0.132583,0,180,-3.42018,-1.4932,-13.2183,0,0
0.133,0.0245748,0.0274659,-0.134015,0.0807675,0.0963716,-0.132583,191.272,180,-4.5066,-2.75053,-13.1451,0,0
0.15,0.0220476,0.0268592,-0.134275,0.0766012,0.0955029,-0.132583,192.324,180,-0.429455,-8.7808,-16.2701,0,0
0.169,0.0189857,0.0260538,-0.134518,0.0715535,0.0943498,-0.132583,193.627,180,-3.24928,-2.8726,-10.6549,0,0
0.186,0.015955,0.0252183,-0.134711,0.0665572,0.0931535,-0.132583,194.614,180,0.400626,-2.43316,-13.7799,0,0
0.202,0.0127928,0.0243497,-0.134889,0.0613442,0.0919098,-0.132583,195.171,180,-0.832281,-6.46148,-17.149,0,0
0.219,0.00970521,0.0234936,-0.135057,0.0562541,0.090684,-0.132583,195.423,180,-5.66627,-0.101618,-11.2408,0,0
0.236,0.0062434,0.0225692,-0.135062,0.0505471,0.0893604,-0.132583,195.258,180,0.534893,0.179151,-14.9273,0,0
0.253,0.00283018,0.0216703,-0.135042,0.0449202,0.0880734,-0.132583,195.053,180,-4.81179,1.11909,-12.9986,0,0
0.269,-0.000624315,0.0207587,-0.135037,0.0392253,0.0867681,-0.132583,194.83,180,-1.39382,-1.01713,-14.1217,0,0
0.286,-0.00421746,0.0198522,-0.135006,0.0333018,0.0854702,-0.132583,194.56,180,-1.05202,0.203568,-12.8277,0,0
0.302,-0.00797844,0.0189169,-0.13492,0.0271016,0.084131,-0.132583,194.292,180,-2.98073,3.79243,-10.7037,0,0
0.318,-0.0117422,0.0180226,-0.134783,0.0208968,0.0828505,-0.132583,193.826,180,-1.57693,4.18306,-10.2642,0,0
0.335,-0.0157018,0.01717,-0.134661,0.0143692,0.0816298,-0.132583,193.146,180,-3.02957,1.36324,-16.1969,0,0
0.351,-0.019712,0.0164331,-0.13463,0.00775819,0.0805747,-0.132583,191.952,180,-2.49245,-2.27445,-19.3951,0,0
0.37,-0.0244203,0.0157236,-0.134686,-3.71117e-06,0.0795588,-0.132583,190.278,180,-2.3948,2.82808,-13.4869,0,0
0.387,-0.0290173,0.0151683,-0.134793,-0.00758212,0.0787637,-0.132583,188.549,180,0.437229,0.32564,-12.0465,0,0
0.403,-0.0333039,0.0147532,-0.134904,-0.0146488,0.0781694,-0.132583,187.046,180,-1.88211,0.752884,-14.6344,0,0
0.42,-0.0377298,0.0143978,-0.135031,-0.0219452,0.0776605,-0.132583,185.689,180,-2.26052,1.66841,-14.4635,0,0
0.437,-0.0423254,0.0141033,-0.135047,-0.0295213,0.0772388,-0.132583,184.575,180,0.132059,-1.48101,-16.7828,0,0
0.453,-0.0469697,0.0139064,-0.135026,-0.0371777,0.0769569,-0.132583,183.546,180,-2.62673,0.838322,-14.2193,0,0
0.47,-0.0516475,0.0138046,-0.135016,-0.0448893,0.0768111,-0.132583,182.441,180,-0.636985,2.41303,-14.7076,0,0
0.486,-0.0564114,0.0138573,-0.135006,-0.0527428,0.0768866,-0.132583,181.001,180,-0.563756,2.07123,-12.3883,0,0
0.503,-0.0610979,0.0140309,-0.134981,-0.0604688,0.0771352,-0.132583,179.495,180,2.42696,2.10785,-14.5123,0,0
0.519,-0.06556,0.0143303,-0.134991,-0.0678248,0.0775638,-0.132583,177.836,180,3.12276,1.03363,-14.6344,0,0
0.535,-0.0698785,0.0147276,-0.135001,-0.0749441,0.0781327,-0.132583,176.302,180,6.89473,1.64398,-14.8541,0,0
0.552,-0.0736362,0.0151992,-0.135001,-0.0811389,0.0788079,-0.132583,174.677,180,9.4338,-0.382406,-13.8287,0,0
0.569,-0.0769683,0.0156867,-0.135001,-0.086632,0.079506,-0.132583,173.22,180,10.1174,-0.65094,-14.5123,0,0
0.586,-0.0795213,0.0161199,-0.135001,-0.0908408,0.0801262,-0.132583,171.784,180,12.1682,-0.260304,-14.1705,0,0
0.602,-0.081163,0.0165011,-0.135001,-0.0935472,0.080672,-0.132583,170.187,180,13.6696,-0.223624,-13.8531,0,0
0.619,-0.0818683,0.0168493,-0.135001,-0.09471,0.0811706,-0.132583,0,180,13.4377,-0.455465,-14.3902,0,0
0.635,-0.0817279,0.0171495,-0.135006,-0.0944785,0.0816004,-0.132583,0,180,10.7644,-0.95595,-14.732,0,0
0.652,-0.08069,0.017377,-0.135001,-0.0927675,0.0819262,-0.132583,0,180,10.4836,-0.821672,-12.901,0,0
0.669,-0.0787704,0.0175567,-0.134981,-0.0896029,0.0821835,-0.132583,0,180,10.3127,-1.2123,-13.9752,0,0
0.686,-0.076288,0.0176493,-0.134976,-0.0855105,0.082316,-0.132583,0,180,7.38301,-1.41982,-12.608,0,0
0.702,-0.0733182,0.0176355,-0.13492,-0.0806146,0.0822963,-0.132583,0,180,6.34542,-0.162487,-13.5113,0,0
0.719,-0.0698931,0.0175545,-0.134864,-0.0749682,0.0821803,-0.132583,0,180,5.32003,0.142705,-12.901,0,0
0.735,-0.0662243,0.017476,-0.134793,-0.0689199,0.0820679,-0.132583,0,180,4.62423,0.0694592,-14.9517,0,0
0.752,-0.0622111,0.0174297,-0.134783,-0.062304,0.0820016,-0.132583,0,180,3.68428,2.37659,-15.5133,0,0
0.769,-0.0578414,0.0174949,-0.134904,-0.0551003,0.082095,-0.132583,0,180,-0.0754831,1.32679,-18.0767,0,0
0.787,-0.0532827,0.0176639,-0.135057,-0.047585,0.0823369,-0.132583,0,180,-1.80889,1.85169,-21.275,0,0
0.804,-0.0488811,0.017949,-0.135077,-0.0403287,0.0827452,-0.132583,0,180,-1.95537,2.59632,-17.7594,0,0
0.82,-0.0448508,0.0183642,-0.135052,-0.0336845,0.0833396,-0.132583,0,180,-3.53008,2.33997,-18.4674,0,0
0.836,-0.0410796,0.018894,-0.135057,-0.0274675,0.0840982,-0.132583,0,180,-6.14238,0.667602,-17.6129,0,0
0.853,-0.0372954,0.0195916,-0.135037,-0.021229,0.0850971,-0.132583,0,180,-4.05498,1.44885,-15.3179,0,0
0.87,-0.0343277,0.0203416,-0.135031,-0.0163366,0.0861709,-0.132583,0,180,-7.41192,1.85168,-17.3931,0,0
0.886,-0.0318236,0.0212059,-0.135026,-0.0122085,0.0874084,-0.132583,0,180,-8.87676,1.46106,-15.3424,0,0
0.902,-0.029955,0.0221483,-0.135026,-0.00912797,0.0887578,-0.132583,0,180,-10.1585,1.24133,-16.6851,0,0
0.919,-0.0286336,0.023223,-0.135031,-0.00694957,0.0902966,-0.132583,0,180,-9.24297,0.936157,-16.2701,0,0
0.936,-0.027987,0.024321,-0.135031,-0.00588362,0.0918687,-0.132583,0,180,-9.16973,0.362388,-17.1002,0,0
0.953,-0.0279336,0.0254304,-0.135031,-0.00579558,0.0934572,-0.132583,0,180,-11.1595,-0.504278,-16.0748,0,0
0.97,-0.0286013,0.0265599,-0.135031,-0.00689632,0.0950744,-0.132583,0,180,-7.76592,-1.26111,-16.0992,0,0
0.989,-0.0302186,0.0276065,-0.135026,-0.00956253,0.0965729,-0.132583,0,180,-9.92656,-1.34656,-14.1705,0,0
1.006,-0.0323157,0.0284652,-0.135011,-0.0130197,0.0978024,-0.132583,0,180,-8.05889,-2.15222,-16.026,0,0
1.023,-0.0349873,0.0291171,-0.135011,-0.017424,0.0987358,-0.132583,158.177,180,-7.63164,-2.53064,-13.5601,0,0
1.04,-0.0380285,0.0295552,-0.135006,-0.0224376,0.0993631,-0.132583,165.99,180,-6.99688,-3.93445,-15.0006,0,0
1.057,-0.0416222,0.0297892,-0.135006,-0.028362,0.0996982,-0.132583,171.903,180,-4.50664,-5.17956,-12.7056,0,0
1.074,-0.0457576,0.0298141,-0.134996,-0.0351794,0.0997338,-0.132583,176.297,180,-6.04473,-5.72887,-11.1187,0,0
1.091,-0.0499763,0.029633,-0.134996,-0.0421342,0.0994745,-0.132583,179.627,180,-3.48125,0.289195,-13.8531,0,0
1.108,-0.0546365,0.0292768,-0.135001,-0.0498168,0.0989645,-0.132583,182.255,180,-4.14043,-3.12878,-15.3912,0,0
1.125,-0.0592847,0.0287351,-0.135001,-0.0574796,0.0981889,-0.132583,184.561,180,0.473829,-1.63952,-14.6099,0,0
1.142,-0.0639771,0.0280101,-0.135001,-0.0652153,0.0971508,-0.132583,186.612,180,-11.9895,-0.992535,-16.2701,0,0
1.159,-0.0648222,0.0271268,-0.135026,-0.0666085,0.0958861,-0.132583,191.919,180,-19.5335,-1.43198,-18.3941,0,0
1.176,-0.0643909,0.0261501,-0.135118,-0.0658975,0.0944876,-0.132583,206.851,180,-15.6272,-0.394391,-24.2779,0,0
1.194,-0.0636811,0.0250691,-0.135072,-0.0647273,0.0929398,-0.132583,0,180,-14.553,-0.0159543,-10.3619,0,0
1.211,-0.0632076,0.0240682,-0.134737,-0.0639467,0.0915067,-0.132583,0,180,-5.98369,0.692022,-8.75056,0,0
1.227,-0.0629607,0.0231723,-0.134031,-0.0635397,0.090224,-0.132583,0,180,-5.20244,2.19349,-3.03767,0,0
1.244,-0.062693,0.0224288,-0.132659,-0.0630984,0.0891594,-0.132583,0,180,-1.66239,1.33899,-11.0943,0,0
1.26,-0.0622605,0.0219231,-0.13114,-0.0623854,0.0884353,-0.132583,0,180,3.19601,4.75696,-6.50447,0,0
1.276,-0.0614276,0.0216409,-0.129535,-0.0610123,0.0880313,-0.132583,0,180,5.07589,2.5719,-14.8297,0,1
1.292,-0.060159,0.0214943,-0.128234,-0.058921,0.0878214,-0.132583,0,180,5.47872,0.948367,-30.1129,0,1
1.308,-0.0585418,0.0213934,-0.127919,-0.0562549,0.0876769,-0.132583,0,180,6.45529,1.03382,-18.3453,0,1
1.325,-0.0564432,0.0213257,-0.128067,-0.0527953,0.08758,-0.132583,0,180,8.75021,-0.882665,-18.5894,0,1
1.341,-0.0540419,0.0212026,-0.128372,-0.0488366,0.0874037,-0.132583,0,180,1.36495,-1.46858,-7.06599,0,1
