time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
0.000999928,0.0355608,0.029779,-0.133269,0.0988785,-0.100316,-0.132939,0,180,-3.2187,-0.813235,-17.0513,0,0
0.0190001,0.0354045,0.0297521,-0.133431,0.0986208,-0.100355,-0.132939,0,180,-1.46089,-0.715579,-13.9751,0,0
0.0370002,0.0350543,0.0296463,-0.133746,0.0980435,-0.100506,-0.132939,0,180,-1.35103,-0.215042,-15.3179,0,0
0.053,0.0346487,0.0295285,-0.134071,0.0973748,-0.100675,-0.132939,0,180,-1.26558,-0.337022,-13.9263,0,0
0.0700002,0.0341325,0.0293865,-0.134452,0.0965239,-0.100878,-0.132939,0,180,-1.60737,-0.336932,-17.4663,0,0
0.0869999,0.0335307,0.0292265,-0.135047,0.0955318,-0.101108,-0.132939,0,180,-1.97359,-0.263608,-16.0992,0,0
0.104,0.0328282,0.0290477,-0.135169,0.0943736,-0.101364,-0.132939,0,180,-0.655231,-0.434452,-23.2769,0,0
0.121,0.0319455,0.0288143,-0.135087,0.0929185,-0.101698,-0.132939,0,180,-2.65718,-0.458845,-19.6392,0,0
0.138,0.0310173,0.0285745,-0.135067,0.0913883,-0.102041,-0.132939,0,180,-1.86373,-0.995925,-20.0786,0,0
0.155,0.0299733,0.0283113,-0.135052,0.0896672,-0.102418,-0.132939,0,180,-0.227959,-0.65407,-15.5376,0,0
0.171,0.0288088,0.0280155,-0.135006,0.0877474,-0.102841,-0.132939,0,180,-0.728441,-0.60522,-13.8775,0,0
0.188,0.0276668,0.0276771,-0.134986,0.0858648,-0.103326,-0.132939,0,180,-1.14348,-0.605178,-14.5122,0,0
0.204,0.0264436,0.0273313,-0.135006,0.0838483,-0.103821,-0.132939,0,180,-1.76604,-0.324339,-17.0513,0,0
0.222,0.0249949,0.0269172,-0.135037,0.08146,-0.104414,-0.132939,0,180,-2.76702,-0.641679,-17.3199,0,0
0.239,0.0234536,0.0265182,-0.135042,0.0789191,-0.104985,-0.132939,0,180,-2.53508,-1.85017,-19.3951,0,0
0.256,0.0218038,0.026151,-0.135037,0.0761993,-0.105511,-0.132939,0,180,-2.30315,-1.11775,-15.8794,0,0
0.272,0.0200063,0.0257827,-0.135026,0.073236,-0.106038,-0.132939,192.812,180,-2.73039,2.48332,-13.438,0,0
0.288,0.0181921,0.025442,-0.135016,0.0702452,-0.106526,-0.132939,191.56,180,-4.62247,0.32268,-15.1714,0,0
0.305,0.0161993,0.0251119,-0.135026,0.06696,-0.106999,-0.132939,190.504,180,-0.496492,-0.275469,-18.3697,0,0
0.321,0.0141703,0.0247905,-0.135037,0.0636151,-0.107459,-0.132939,189.649,180,-5.19619,0.542401,-23.5454,0,0
0.338,0.0120037,0.0244731,-0.135047,0.0600433,-0.107914,-0.132939,188.898,180,-1.7538,3.48429,-17.7349,0,0
0.355,0.00966378,0.0241622,-0.135042,0.0561858,-0.108359,-0.132939,188.268,180,-3.62148,1.43351,-15.0738,0,0
0.372,0.00724557,0.0238926,-0.135031,0.0521992,-0.108745,-0.132939,187.388,180,-3.1576,-0.348725,-15.5376,0,0
0.388,0.00470913,0.0236489,-0.135021,0.0480178,-0.109094,-0.132939,186.446,180,-1.70497,-0.0191248,-15.855,0,0
0.405,0.00209958,0.0234456,-0.135021,0.0437158,-0.109385,-0.132939,185.412,180,-2.43738,0.40812,-16.7095,0,0
0.423,-0.000922832,0.0232621,-0.135026,0.0387332,-0.109647,-0.132939,184.414,180,-2.90124,1.51894,-16.3433,0,0
0.44,-0.00384535,0.0231175,-0.135026,0.0339152,-0.109854,-0.132939,183.555,180,-1.09459,-0.898055,-16.1236,0,0
0.458,-0.0069968,0.0229748,-0.135031,0.0287199,-0.110059,-0.132939,182.963,180,-1.02135,-0.446402,-16.8316,0,0
0.475,-0.0101285,0.0228455,-0.135031,0.0235571,-0.110244,-0.132939,182.591,180,-1.33873,-1.3009,-18.7603,0,0
0.492,-0.0134232,0.0227208,-0.135031,0.0181256,-0.110422,-0.132939,182.372,180,0.309227,0.139519,-17.6617,0,0
0.51,-0.0168559,0.0226097,-0.135031,0.0124666,-0.110582,-0.132939,182.121,180,-2.3763,-2.70473,-18.9556,0,0
0.528,-0.0203513,0.0225357,-0.135026,0.00670426,-0.110688,-0.132939,181.736,180,-2.32747,1.42125,-13.8531,0,0
0.545,-0.0240109,0.022493,-0.135026,0.000671208,-0.110749,-0.132939,181.233,180,-1.81478,0.359232,-14.3413,0,0
0.562,-0.0276269,0.0224946,-0.135021,-0.00528997,-0.110746,-0.132939,180.612,180,0.0895298,-0.299947,-15.5865,0,0
0.58,-0.0314981,0.0225131,-0.135021,-0.0116719,-0.11072,-0.132939,180.116,180,-1.15558,0.176134,-13.3648,0,0
0.597,-0.0354209,0.0225455,-0.135011,-0.0181388,-0.110673,-0.132939,179.736,180,-1.70489,0.578963,-14.8296,0,0
0.616,-0.0396067,0.0225456,-0.135016,-0.0250393,-0.110673,-0.132939,179.756,180,-1.241,1.51889,-14.3658,0,0
0.636,-0.0442546,0.0225269,-0.135016,-0.0327017,-0.1107,-0.132939,179.938,180,-2.15653,0.371444,-13.9995,0,0
0.653,-0.0483883,0.022499,-0.135016,-0.0395163,-0.11074,-0.132939,180.205,180,-0.740504,0.371424,-15.3911,0,0
0.67,-0.0524049,0.0224661,-0.135011,-0.0461379,-0.110787,-0.132939,180.356,180,-1.64382,0.237134,-15.0494,0,0
0.686,-0.056352,0.0224677,-0.135011,-0.0526449,-0.110785,-0.132939,180.28,180,-1.10671,-0.165727,-15.1958,0,0
0.703,-0.0606114,0.0225057,-0.135011,-0.0596668,-0.11073,-0.132939,179.969,180,-0.313236,0.188252,-14.6343,0,0
0.72,-0.0642013,0.0225772,-0.135011,-0.0655849,-0.110628,-0.132939,179.46,180,-32.7229,-3.93775,-21.9341,0,0
