time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
0,0.0358058,0.0299474,-0.133137,0.0992824,0.0999247,-0.132939,0,180,-2.39181,0.219009,-17.2465,0,0
0.0169997,0.0357391,0.0299574,-0.133259,0.0991724,0.099939,-0.132939,0,180,-1.18332,0.25557,-16.1234,0,0
0.0339999,0.0354477,0.029982,-0.133614,0.098692,0.0999742,-0.132939,0,180,-1.48849,0.292132,-15.3422,0,0
0.0509996,0.035104,0.030031,-0.133995,0.0981254,0.100044,-0.132939,0,180,-1.07345,0.231007,-14.1215,0,0
0.0679998,0.0346326,0.0300908,-0.134422,0.0973483,0.10013,-0.132939,0,180,-1.81808,-0.0619699,-16.4408,0,0
0.085,0.0341109,0.0301386,-0.135011,0.0964882,0.100198,-0.132939,0,180,-2.40402,0.060115,-16.685,0,0
0.102,0.0334158,0.0301946,-0.135179,0.0953423,0.100279,-0.132939,0,180,-0.829312,0.0479017,-24.0824,0,0
0.119,0.0325583,0.0302411,-0.135103,0.0939287,0.100345,-0.132939,0,180,-2.70919,-0.550216,-19.9564,0,0
0.137,0.0314529,0.0302641,-0.135077,0.0921064,0.100378,-0.132939,0,180,-1.81808,0.145554,-20.6156,0,0
0.154,0.0302341,0.0303118,-0.135062,0.0900971,0.100446,-0.132939,0,180,-0.731656,0.792462,-16.3676,0,0
0.171,0.0289376,0.0303816,-0.135021,0.0879598,0.100546,-0.132939,0,180,-1.3542,0.0844318,-15.1469,0,0
0.187,0.0276511,0.0304556,-0.135016,0.0858389,0.100652,-0.132939,0,180,-1.58613,-0.36723,-15.6352,0,0
0.204,0.0261267,0.0305063,-0.135026,0.0833258,0.100725,-0.132939,0,180,-2.66035,-0.23288,-17.7104,0,0
0.221,0.0245072,0.0305282,-0.135047,0.080656,0.100756,-0.132939,0,180,-3.07539,-0.916458,-17.9301,0,0
0.238,0.0227383,0.0304964,-0.135047,0.0777399,0.100711,-0.132939,0,180,-2.72139,-0.245036,-16.5629,0,0
0.254,0.0208078,0.0304413,-0.135031,0.0745573,0.100632,-0.132939,180.7,180,-0.768261,-0.306061,-14.0482,0,0
0.27,0.0187625,0.0303482,-0.135021,0.0711856,0.100499,-0.132939,181.795,180,-2.04999,0.914641,-13.8773,0,0
0.288,0.0163939,0.030214,-0.135016,0.0672808,0.100306,-0.132939,182.549,180,-1.41522,1.7203,-16.7338,0,0
0.304,0.0140867,0.0300747,-0.135026,0.0634772,0.100107,-0.132939,183.122,180,-2.45281,-2.80851,-17.0756,0,0
0.321,0.011705,0.0299049,-0.135047,0.0595509,0.0998638,-0.132939,183.594,180,-4.528,-2.13711,-24.5951,0,0
0.338,0.00909295,0.02967,-0.135047,0.0552448,0.0995275,-0.132939,184.261,180,0.159507,0.8414,-19.9076,0,0
0.356,0.00643745,0.0293947,-0.135042,0.050867,0.0991333,-0.132939,185.08,180,-1.403,-1.246,-15.5375,0,0
0.372,0.00373458,0.0290581,-0.135026,0.0464112,0.0986514,-0.132939,186.065,180,-2.69695,-0.208396,-14.268,0,0
0.389,0.000983502,0.0286737,-0.135006,0.0418759,0.098101,-0.132939,187.004,180,-1.12224,-0.977413,-15.1225,0,0
0.405,-0.00191735,0.0282368,-0.135011,0.0370937,0.0974754,-0.132939,187.89,180,-1.29313,-1.34361,-15.7328,0,0
0.422,-0.00486618,0.0277457,-0.135011,0.0322324,0.0967723,-0.132939,188.676,180,-2.51383,0.450826,-14.6342,0,0
0.438,-0.00785879,0.0272142,-0.135021,0.0272989,0.0960112,-0.132939,189.373,180,-0.475244,-0.708809,-17.0023,0,0
0.455,-0.0109615,0.0266438,-0.135026,0.0221839,0.0951945,-0.132939,189.989,180,-1.32971,-0.830861,-16.099,0,0
0.471,-0.0140625,0.0260373,-0.135026,0.0170717,0.0943261,-0.132939,190.524,180,-1.07336,-0.0862381,-16.1723,0,0
0.488,-0.0171429,0.025417,-0.135026,0.0119935,0.093438,-0.132939,190.956,180,-0.560634,-0.269329,-15.1469,0,0
0.504,-0.0202623,0.0247557,-0.135026,0.00685098,0.0924911,-0.132939,191.475,180,-0.682689,1.37863,-14.2191,0,0
0.52,-0.0235021,0.0240504,-0.135026,0.00150999,0.0914813,-0.132939,191.886,180,-0.914623,0.15793,-15.4887,0,0
0.537,-0.0268131,0.0233328,-0.135021,-0.00394838,0.0904538,-0.132939,192.163,180,-0.841378,0.719422,-14.0482,0,0
0.554,-0.030317,0.0225938,-0.135021,-0.00972475,0.0893957,-0.132939,192.135,180,-1.31745,-2.38118,-16.6605,0,0
0.573,-0.034317,0.0217926,-0.135021,-0.016319,0.0882485,-0.132939,191.792,180,-1.21979,0.475271,-14.8051,0,0
0.59,-0.0379774,0.0211075,-0.135016,-0.0223533,0.0872676,-0.132939,191.273,180,-0.560607,0.194472,-16.4896,0,0
0.607,-0.0416253,0.020474,-0.135021,-0.0283671,0.0863605,-0.132939,190.617,180,-0.780317,0.267702,-16.3188,0,0
0.624,-0.0453474,0.0198949,-0.135021,-0.0345032,0.0855313,-0.132939,189.762,180,-0.670443,0.365357,-16.1967,0,0
0.641,-0.0494502,0.0192948,-0.135026,-0.0412669,0.0846721,-0.132939,188.979,180,-0.511745,0.389767,-16.4164,0,0
0.658,-0.0531971,0.0188045,-0.135026,-0.0474439,0.0839701,-0.132939,188.21,180,-1.12209,1.35411,-15.5375,0,0
0.674,-0.0571079,0.0183393,-0.135021,-0.0538911,0.083304,-0.132939,187.535,180,-0.890157,0.71934,-15.4887,0,0
0.691,-0.0611174,0.0179201,-0.135021,-0.0605009,0.0827038,-0.132939,186.72,180,-1.24415,0.731518,-15.2201,0,0
0.707,-0.06517,0.0175554,-0.135011,-0.0671819,0.0821816,-0.132939,185.956,180,-1.07324,1.34186,-14.4877,0,0
0.724,-0.0692249,0.0172492,-0.135006,-0.0738666,0.0817432,-0.132939,185.141,180,0.599146,0.890186,-14.2436,0,0
0.741,-0.0733589,0.0170112,-0.135006,-0.0806817,0.0814024,-0.132939,184.246,180,-0.108883,0.707077,-13.9506,0,0
0.758,-0.0775668,0.0168399,-0.135001,-0.0876187,0.0811571,-0.132939,183.303,180,0.208524,0.646036,-13.8773,0,0
0.775,-0.0818182,0.0167413,-0.134996,-0.0946274,0.081016,-0.132939,182.31,180,1.64895,1.31742,-13.56,0,0
0.793,-0.0859972,0.0167391,-0.134991,-0.101517,0.0810128,-0.132939,181.233,180,1.9053,1.37844,-12.559,0,0
0.81,-0.0898642,0.0168124,-0.13492,-0.107892,0.0811178,-0.132939,180.128,180,3.78518,0.438491,-13.56,0,0
0.827,-0.0934754,0.0169679,-0.134838,-0.113845,0.0813404,-0.132939,178.886,180,4.73733,1.24414,-12.1195,0,0
0.844,-0.0967153,0.017233,-0.134701,-0.119186,0.08172,-0.132939,177.362,180,5.27444,1.5127,-13.8529,0,0
0.861,-0.0994148,0.0175732,-0.134523,-0.123636,0.0822071,-0.132939,175.445,180,6.78811,1.12207,-12.4369,0,0
0.877,-0.101615,0.0179839,-0.134295,-0.127263,0.0827951,-0.132939,172.885,180,7.93557,0.157718,-12.6322,0,0
0.894,-0.103268,0.0184379,-0.134005,-0.129989,0.0834452,-0.132939,169.581,180,8.60696,0.145441,-12.1928,0,0
0.91,-0.104317,0.0189064,-0.133634,-0.131718,0.084116,-0.132939,164.786,180,8.97317,0.157592,-12.5834,0,0
0.927,-0.104747,0.0193725,-0.133198,-0.132427,0.0847834,-0.132939,0,180,8.88772,0.0599411,-12.6811,0,0
0.943,-0.104651,0.0198135,-0.132725,-0.132269,0.0854148,-0.132939,0,180,6.89797,-0.0133285,-13.7553,0,0
0.96,-0.103881,0.0201683,-0.132187,-0.130999,0.0859228,-0.132939,0,180,7.9966,0.0476743,-12.2904,0,0
0.978,-0.102426,0.0201647,-0.131557,-0.1286,0.0859176,-0.132939,0,180,7.95998,1.63456,-13.5111,0,0
0.994,-0.100619,0.0201343,-0.131003,-0.125622,0.0858741,-0.132939,0,180,6.89797,2.78202,-13.0717,0,0
1.01,-0.0983654,0.0201319,-0.130444,-0.121906,0.0858707,-0.132939,0,180,6.71487,2.00077,-13.8773,0,0
1.027,-0.0956379,0.0201073,-0.12987,-0.11741,0.0858355,-0.132939,0,180,5.43313,0.523723,-13.7797,0,1
1.043,-0.0926397,0.0200592,-0.129316,-0.112467,0.0857666,-0.132939,0,180,4.89602,-0.599321,-14.1215,0,1
1.059,-0.0891813,0.0199575,-0.128803,-0.106766,0.085621,-0.132939,0,180,3.94387,-0.0621976,-13.682,0,1
1.076,-0.0855706,0.0197529,-0.128367,-0.100813,0.085328,-0.132939,0,180,2.69875,-2.89422,-15.7816,0,1
1.092,-0.0816604,0.0194421,-0.128001,-0.0943672,0.084883,-0.132939,0,180,1.41701,-1.18525,-14.4877,0,1
1.11,-0.0772247,0.0190813,-0.127681,-0.0870547,0.0843664,-0.132939,0,180,-0.218729,1.75666,-15.4398,0,1
1.127,-0.0732621,0.0188219,-0.127467,-0.0805222,0.083995,-0.132939,0,180,-0.389645,2.07405,-15.1713,0,1
1.143,-0.0691985,0.0186867,-0.127345,-0.0738231,0.0838014,-0.132939,0,180,-2.46483,3.06282,-15.0736,0,1
1.159,-0.065258,0.0186916,-0.127335,-0.0673269,0.0838084,-0.132939,0,180,-0.560531,1.72004,-15.4643,0,1
1.178,-0.0611757,0.0188262,-0.127528,-0.060597,0.0840011,-0.132939,0,180,-4.30809,1.75665,-14.39,0,1
1.195,-0.05755,0.0190568,-0.127848,-0.0546199,0.0843313,-0.132939,0,180,-3.02635,1.24396,-15.8061,0,1
1.211,-0.0543056,0.0194008,-0.12828,-0.0492713,0.0848239,-0.132939,0,180,-3.96629,1.58575,-16.4896,0,1
