time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
0,0.0355585,0.0298199,-0.133441,0.0988747,-0.100258,-0.132786,0,170,-4.71585,0.0439415,-18.0033,0,0
0.0170002,0.0353343,0.0298256,-0.13364,0.0985051,-0.10025,-0.132786,0,170,-3.50736,0.178189,-14.5854,0,0
0.0340004,0.0348705,0.0298406,-0.13399,0.0977405,-0.100228,-0.132786,0,170,-2.27445,0.214767,-15.4643,0,0
0.0500002,0.0342585,0.0298655,-0.134417,0.0967316,-0.100193,-0.132786,0,170,-2.33548,0.0926796,-14.683,0,0
0.0670004,0.033499,0.029891,-0.13495,0.0954795,-0.100156,-0.132786,0,170,-2.03031,-0.114839,-17.7836,0,0
0.0830002,0.0326127,0.0299093,-0.135189,0.0940184,-0.10013,-0.132786,0,170,-0.858432,-0.419985,-26.3529,0,0
0.1,0.0315744,0.0299142,-0.135143,0.0923067,-0.100123,-0.132786,0,170,-2.87259,-0.334499,-21.934,0,0
0.117,0.0303387,0.0299032,-0.135113,0.0902696,-0.100139,-0.132786,0,170,-3.37308,0.104932,-23.1303,0,0
0.133,0.0289388,0.0299142,-0.135103,0.0879618,-0.100123,-0.132786,0,170,-1.33451,-0.163649,-17.0756,0,0
0.15,0.0273457,0.0299227,-0.135026,0.0853354,-0.100111,-0.132786,0,170,-1.13919,-0.261277,-15.0248,0,0
0.161,0.0263283,0.0299186,-0.135011,0.0836582,-0.100117,-0.132786,179.78,170,-1.20023,0.0317347,-15.0492,0,0
0.179,0.0244771,0.0299025,-0.135006,0.0806064,-0.10014,-0.132786,0,170,-1.93265,-0.285615,-15.8793,0,0
0.196,0.0226217,0.0298722,-0.135031,0.0775477,-0.100183,-0.132786,0,170,-2.07913,-0.725002,-18.7113,0,0
0.214,0.0205288,0.0298101,-0.135052,0.0740974,-0.100272,-0.132786,181.072,170,-3.54398,1.42345,-15.8305,0,0
0.23,0.0183914,0.0297273,-0.135052,0.0705738,-0.10039,-0.132786,181.649,170,-2.3721,-0.444205,-16.7582,0,0
0.247,0.0161784,0.0296311,-0.135042,0.0669255,-0.100528,-0.132786,182.143,170,-1.3223,-0.505191,-15.977,0,0
0.263,0.0138145,0.0295042,-0.135031,0.0630285,-0.10071,-0.132786,182.609,170,-0.772983,-0.566208,-16.7338,0,0
0.28,0.01137,0.0293638,-0.135037,0.0589986,-0.100911,-0.132786,182.964,170,0.215801,-0.492965,-18.0521,0,0
0.296,0.00886988,0.0292159,-0.135047,0.054877,-0.101123,-0.132786,183.251,170,-0.382342,0.862017,-13.3158,0,0
0.313,0.00631982,0.0290523,-0.135057,0.0506731,-0.101357,-0.132786,183.451,170,-2.15236,0.166224,-15.4154,0,0
0.329,0.00367413,0.0288705,-0.135057,0.0463115,-0.101617,-0.132786,183.668,170,-0.125982,-1.94559,-19.4682,0,0
0.346,0.00105426,0.028682,-0.135042,0.0419925,-0.101887,-0.132786,183.908,170,-2.27443,-1.01785,-16.4164,0,0
0.362,-0.00168325,0.0285042,-0.135026,0.0374796,-0.102142,-0.132786,183.918,170,-0.785161,5.3054,-9.77578,0,0
0.38,-0.00484799,0.0283231,-0.135006,0.0322623,-0.102401,-0.132786,183.675,170,0.801754,-0.163354,-14.1947,0,0
0.398,-0.00787867,0.0282,-0.135006,0.0272661,-0.102577,-0.132786,183.089,170,0.240213,0.654496,-14.39,0,0
0.415,-0.0107885,0.028187,-0.134986,0.0224691,-0.102596,-0.132786,181.995,170,0.594168,0.984086,-12.6811,0,0
0.431,-0.0134531,0.0282444,-0.134904,0.0180763,-0.102514,-0.132786,180.524,170,0.862713,0.727738,-12.3637,0,0
0.447,-0.016065,0.028356,-0.134727,0.0137705,-0.102354,-0.132786,178.908,170,1.03361,0.727738,-10.4105,0,0
0.464,-0.0186619,0.0285557,-0.134361,0.00948933,-0.102068,-0.132786,177.319,170,1.47306,0.520218,-11.2162,0,0
0.48,-0.0210586,0.0288084,-0.133772,0.00553824,-0.101706,-0.132786,175.759,170,1.91252,0.92305,-8.7748,0,0
0.496,-0.0233342,0.0291537,-0.132872,0.00178679,-0.101212,-0.132786,173.738,170,2.08342,1.28926,-8.11562,0,0
0.512,-0.0254828,0.0295791,-0.131521,-0.0017553,-0.100603,-0.132786,171.467,170,3.24307,0.813187,-4.35586,0,0
0.529,-0.0274442,0.0300917,-0.129992,-0.00498878,-0.0998687,-0.132786,168.637,170,6.4169,1.22823,-17.3441,0,1
0.546,-0.0293395,0.0307476,-0.128214,-0.00811329,-0.0989296,-0.132786,165.136,170,2.5961,1.44795,-1.59707,0,1
0.562,-0.0308849,0.0314049,-0.126655,-0.010661,-0.0979884,-0.132786,161.326,170,3.4628,2.0583,-1.71914,0,1
0.579,-0.0324157,0.0322772,-0.124953,-0.0131846,-0.0967395,-0.132786,0,170,5.80654,0.776551,-7.3832,0,1
0.598,-0.0337994,0.0332729,-0.123043,-0.0154657,-0.0953138,-0.132786,0,170,3.05996,0.324877,-0.571698,0,1
0.614,-0.0347215,0.0341896,-0.121448,-0.0169858,-0.0940013,-0.132786,0,170,2.47402,0.471309,-2.98869,0,1
0.631,-0.0354404,0.0351537,-0.119807,-0.018171,-0.0926208,-0.132786,0,170,4.04873,0.312564,-4.79533,0,1
0.647,-0.0359313,0.0361722,-0.118085,-0.0189802,-0.0911625,-0.132786,0,170,2.51065,-0.0903202,-5.57658,0,1
0.664,-0.0361877,0.0371602,-0.116423,-0.0194029,-0.0897479,-0.132786,0,170,2.31533,0.458966,-6.26017,0,1
0.68,-0.036314,0.0381503,-0.114808,-0.0196111,-0.0883303,-0.132786,0,170,1.61953,0.800743,-4.25822,0,1
0.697,-0.0363571,0.0392777,-0.11306,-0.0196822,-0.086716,-0.132786,0,170,0.923732,0.043876,-6.309,0,1
0.714,-0.036269,0.0403298,-0.111435,-0.019537,-0.0852096,-0.132786,0,170,-0.821876,0.0193884,-6.01603,0,1
0.73,-0.0362326,0.0414215,-0.109779,-0.0194769,-0.0836465,-0.132786,0,170,-1.5543,-0.127155,-7.8715,0,1
0.747,-0.0363033,0.0425398,-0.108082,-0.0195935,-0.0820453,-0.132786,0,170,-3.43418,-0.51773,-8.79924,0,1
0.764,-0.0365357,0.0435598,-0.106451,-0.0199766,-0.0805848,-0.132786,0,170,-3.91026,-0.578699,-7.09025,0,1
0.782,-0.0372092,0.0446831,-0.104612,-0.0210869,-0.0789765,-0.132786,0,170,-4.27647,-0.810614,-7.96916,0,1
0.799,-0.0381253,0.0456492,-0.1029,-0.0225972,-0.0775932,-0.132786,0,170,-4.89902,-0.944891,-8.40861,0,1
0.816,-0.0393392,0.0465065,-0.101239,-0.0245984,-0.0763657,-0.132786,0,170,-5.17979,-0.883856,-10.0688,0,1
0.833,-0.0409505,0.0473338,-0.0995274,-0.0272547,-0.0751812,-0.132786,0,170,-5.546,-0.554202,-11.0453,0,1
0.85,-0.0429873,0.0481568,-0.0977697,-0.0306125,-0.0740028,-0.132786,0,170,-5.35068,-0.0414471,-10.8988,0,1
0.867,-0.0452269,0.0488947,-0.0961593,-0.0343046,-0.0729462,-0.132786,157.921,170,-5.52158,-0.29776,-10.8012,0,1
0.883,-0.0478874,0.0496316,-0.0945032,-0.0386905,-0.0718911,-0.132786,161.673,170,-5.35068,-0.261101,-10.9233,0,1
0.9,-0.0508856,0.0503499,-0.0928421,-0.0436332,-0.0708626,-0.132786,164.482,170,-5.32627,-0.114561,-11.8998,0,1
0.916,-0.054187,0.0510162,-0.0911758,-0.0490758,-0.0699086,-0.132786,166.679,170,-3.89805,-1.21317,-12.0707,0,1
0.933,-0.057648,0.0516263,-0.0895706,-0.0547814,-0.0690351,-0.132786,168.45,170,-4.08115,-0.810318,-12.0219,1,1
0.949,-0.0612728,0.0521753,-0.0879551,-0.0607571,-0.068249,-0.132786,170.033,170,-2.15244,-1.81128,-11.4604,1,1
