time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
0.0010004,0.0869349,0.0513201,-0.135082,0.0987329,-0.0981099,-0.134681,0,110,-5.27726,10.9513,-33.5171,0,0
0.0190001,0.0865839,0.0521205,-0.13496,0.0982702,-0.0969638,-0.134681,0,110,-2.99455,9.10801,-32.8579,0,0
0.0370002,0.0859047,0.0536561,-0.134747,0.0973747,-0.0947651,-0.134681,0,110,-2.67717,5.94638,-31.3687,0,0
0.0540004,0.08508,0.0556051,-0.134442,0.0962875,-0.0919745,-0.134681,0,110,-1.8715,3.38291,-31.8325,0,0
0.0710001,0.0841014,0.0577494,-0.134041,0.0949973,-0.0889043,-0.134681,113.799,110,-1.46867,2.63828,-32.1011,0,0
0.0890002,0.08299,0.0601586,-0.133579,0.0935321,-0.0854547,-0.134681,114.144,110,-1.83488,2.8458,-33.273,0,0
0.106,0.081772,0.0626985,-0.133213,0.0919264,-0.0818181,-0.134681,115.002,110,-1.59074,2.93125,-35.1529,0,0
0.123,0.0803996,0.0654117,-0.132974,0.090117,-0.0779332,-0.134681,115.786,110,-2.59172,3.06553,-32.7359,0,0
0.141,0.0788994,0.0685269,-0.132766,0.0881392,-0.0734728,-0.134681,116.05,110,0.0938526,4.54258,-31.8325,0,0
0.16,0.0772039,0.0721564,-0.13241,0.085904,-0.0682761,-0.134681,115.78,110,-0.0648453,4.5792,-30.5142,0,0
0.178,0.0756859,0.0758425,-0.131928,0.0839027,-0.0629982,-0.134681,114.318,110,-1.07799,5.47031,-34.5913,0,0
0.195,0.0741146,0.0798001,-0.131526,0.0818311,-0.0573317,-0.134681,112.998,110,-2.20103,5.11631,-33.3706,0,0
0.212,0.0724587,0.0841318,-0.131181,0.0796481,-0.0511295,-0.134681,111.616,110,-0.736191,3.8834,-32.8335,0,0
0.23,0.0705791,0.0889773,-0.130759,0.0771701,-0.0441916,-0.134681,111.246,110,-0.528657,1.05137,-30.4409,0,0
0.247,0.0687883,0.0936345,-0.130185,0.0748092,-0.0375233,-0.134681,111.057,110,0.313661,-0.901761,-31.4908,0,0
0.264,0.066992,0.0981992,-0.129464,0.072441,-0.0309875,-0.134681,111.237,110,0.191531,-2.74502,-32.4917,0,1
0.282,0.0651354,0.102815,-0.128681,0.0699933,-0.0243785,-0.134681,111.474,110,0.826232,-3.08682,-32.8579,0,1
0.301,0.0632776,0.107271,-0.127843,0.0675441,-0.0179983,-0.134681,112.004,110,0.936095,-3.4042,-31.1978,0,1
0.319,0.0615253,0.111438,-0.126843,0.0652339,-0.012032,-0.134681,112.437,110,1.30231,-2.61075,-31.0513,0,1
0.337,0.0599172,0.115266,-0.125689,0.0631138,-0.00655095,-0.134681,112.739,110,0.484435,-1.76846,-32.6382,0,1
0.357,0.0582408,0.119225,-0.124404,0.0609037,-0.000882384,-0.134681,112.848,110,0.0327367,-1.59756,-33.8101,0,1
0.375,0.0567416,0.122638,-0.123297,0.0589273,0.00400441,-0.134681,113.128,110,0.154863,-1.43887,-32.4185,0,1
0.392,0.0552954,0.125825,-0.122189,0.0570206,0.00856762,-0.134681,113.64,110,0.704117,-1.53653,-31.0513,0,1
0.409,0.0538914,0.128875,-0.12094,0.0551697,0.0129347,-0.134681,114.262,110,1.10695,-2.75723,-31.564,0,1
0.426,0.0525442,0.131802,-0.119522,0.0533936,0.0171256,-0.134681,114.609,110,1.49757,-3.58731,-32.5406,0,1
0.444,0.0513213,0.134446,-0.11808,0.0517813,0.0209113,-0.134681,114.749,110,1.04591,-3.75821,-33.2486,0,1
0.462,0.0501563,0.13686,-0.116601,0.0502455,0.0243677,-0.134681,115.069,110,1.50978,-3.67276,-32.0034,0,1
0.479,0.0491742,0.138876,-0.115148,0.0489507,0.0272543,-0.134681,115.473,110,1.42433,-2.56192,-31.5884,0,1
0.497,0.0482577,0.140785,-0.113502,0.0477424,0.0299876,-0.134681,115.794,110,0.81398,-1.35342,-32.7603,0,1
0.514,0.0474663,0.142467,-0.111917,0.0466991,0.0323959,-0.134681,115.63,110,0.21581,-0.42566,-33.9077,0,1
0.532,0.0467004,0.144168,-0.110348,0.0456893,0.0348315,-0.134681,0,110,0.862726,0.538672,-33.273,0,1
0.55,0.0459671,0.14594,-0.108768,0.0447226,0.0373686,-0.134681,0,110,1.35101,0.892676,-32.6138,0,1
0.569,0.0453319,0.147811,-0.107107,0.0438852,0.0400476,-0.134681,0,110,1.42425,0.0869781,-32.9556,0,1
0.587,0.0448168,0.149679,-0.105425,0.0432061,0.0427222,-0.134681,108.87,110,1.6928,-0.706428,-33.8833,0,1
0.606,0.044427,0.151508,-0.103774,0.0426922,0.045341,-0.134681,0,110,0.899347,-1.54871,-33.981,0,1
0.627,0.0442195,0.153061,-0.102372,0.0424186,0.0475646,-0.134681,0,110,1.32657,-1.45106,-33.273,0,1
0.645,0.0440726,0.154886,-0.100625,0.0422249,0.0501777,-0.134681,0,110,1.49747,-0.755256,-33.4195,0,1
0.663,0.0440632,0.156249,-0.0992632,0.0422126,0.0521293,-0.134681,0,110,1.25333,-0.266937,-33.981,0,1
0.68,0.044153,0.157588,-0.0979729,0.0423309,0.0540465,-0.134681,0,110,0.264535,0.880522,-34.9331,0,1
0.697,0.0442257,0.158939,-0.0968756,0.0424268,0.0559808,-0.134681,0,110,-1.68858,2.94351,-34.982,0,1
0.715,0.0442119,0.160537,-0.0958952,0.0424086,0.0582689,-0.134681,0,110,-2.65294,4.3107,-34.6402,0,1
0.732,0.0444142,0.161143,-0.0950773,0.0426753,0.0591366,-0.134681,0,110,-4.50841,7.46011,-34.8111,0,1
0.75,0.0446903,0.161194,-0.0943813,0.0430393,0.0592096,-0.134681,0,110,-6.32726,12.7335,-35.9829,0,1
0.769,0.0448226,0.161249,-0.0938936,0.0432137,0.0592883,-0.134681,0,110,-7.6212,14.0763,-36.2027,0,1
0.788,0.0447783,0.161291,-0.0937158,0.0431553,0.0593485,-0.134681,0,110,-8.1461,10.5973,-37.2769,0,1
0.805,0.0444989,0.161143,-0.0938581,0.042787,0.0591366,-0.134681,0,110,-6.24181,7.02066,-39.9868,0,1
0.822,0.043936,0.160736,-0.0945337,0.0420449,0.0585538,-0.134681,0,110,-6.38829,3.59048,-43.063,0,1
0.84,0.0431386,0.160225,-0.0958037,0.0409936,0.0578222,-0.134681,0,110,-2.34776,0.380029,-32.2232,0,1
0.858,0.0420349,0.159495,-0.0975462,0.0395385,0.0567769,-0.134681,0,110,3.34071,-2.52525,-26.8277,0,1
0.875,0.0411637,0.158477,-0.0987146,0.03839,0.0553193,-0.134681,0,110,8.57753,-8.36021,-28.3413,0,1
0.893,0.0407619,0.156824,-0.0995578,0.0378602,0.0529525,-0.134681,0,110,4.69569,-12.0589,-33.0777,0,1
