time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
0.0010004,0.0866416,0.0497527,-0.135082,0.0983462,-0.100354,-0.134137,0,140,-4.55804,-0.721979,-33.0777,0,0
0.0210004,0.0863489,0.0497178,-0.134925,0.0979604,-0.100404,-0.134137,0,140,-1.40862,-0.477782,-31.9546,0,0
0.039,0.0857803,0.0496296,-0.134701,0.0972107,-0.10053,-0.134137,0,140,-1.68939,-0.331254,-31.2466,0,0
0.0610003,0.0851884,0.0495146,-0.134381,0.0964304,-0.100695,-0.134137,0,140,-1.04241,0.144791,-32.6382,0,0
0.0800004,0.0842908,0.0493988,-0.133919,0.095247,-0.100861,-0.134137,0,140,-1.49407,-0.209228,-33.8345,0,0
0.0970001,0.0835433,0.0493157,-0.133624,0.0942616,-0.10098,-0.134137,0,140,-1.75042,-0.111553,-34.7622,0,0
0.114,0.0826384,0.0492243,-0.133472,0.0930686,-0.101111,-0.134137,0,140,-2.0678,-0.538738,-34.5425,0,0
0.132,0.081583,0.0491053,-0.13338,0.0916772,-0.101281,-0.134137,0,140,-2.16546,-0.477608,-33.2241,0,0
0.15,0.0803773,0.048954,-0.13334,0.0900876,-0.101498,-0.134137,0,140,-3.41058,-0.343253,-33.8589,0,0
0.167,0.0789143,0.0487714,-0.133325,0.0881589,-0.101759,-0.134137,0,140,-5.79095,-0.526276,-35.1284,0,0
0.184,0.0770673,0.0485469,-0.133492,0.0857239,-0.102081,-0.134137,0,140,-9.63616,-1.51505,-40.7437,0,0
0.202,0.0744199,0.0482016,-0.134285,0.0822336,-0.102575,-0.134137,187.198,140,-16.5942,-2.67471,-47.2622,0,0
0.221,0.0701229,0.0475882,-0.135453,0.0765686,-0.103453,-0.134137,187.665,140,-29.7167,-3.05313,-45.6753,0,0
0.24,0.0637328,0.0466414,-0.135255,0.0681442,-0.104809,-0.134137,188.133,140,-25.249,-5.25039,-53.5611,0,0
0.258,0.055682,0.0453687,-0.135255,0.0575303,-0.106631,-0.134137,188.597,140,-23.9428,-2.50381,-53.1216,0,0
0.275,0.0463252,0.0438503,-0.13527,0.0451947,-0.108805,-0.134137,188.926,140,-16.3744,-2.60147,-55.3433,0,0
0.293,0.0347987,0.0419815,-0.13527,0.0299986,-0.111481,-0.134137,189.149,140,-6.54778,-0.709369,-50.314,0,0
0.31,0.0237171,0.0402012,-0.135235,0.0153891,-0.11403,-0.134137,189.183,140,7.23395,3.17247,-52.6089,0,0
0.328,0.0127187,0.0385795,-0.13525,0.00088919,-0.116352,-0.134137,188.914,140,16.0108,5.12559,-53.146,0,0
0.345,0.00327588,0.0373975,-0.135245,-0.0115599,-0.118044,-0.134137,188.274,140,27.6197,5.41856,-51.73,0,0
0.362,-0.00421042,0.0366174,-0.135204,-0.0214295,-0.119161,-0.134137,187.313,140,33.65,6.07774,-43.5025,0,0
0.38,-0.00935707,0.0362289,-0.135077,-0.0282146,-0.119718,-0.134137,186.078,140,37.6295,7.93321,-35.104,0,0
0.397,-0.0116811,0.0363817,-0.13495,-0.0312786,-0.119499,-0.134137,183.885,140,37.1778,6.32188,-28.3902,0,0
0.415,-0.0113408,0.0370064,-0.134488,-0.0308299,-0.118604,-0.134137,176.877,140,32.7711,3.79502,-27.9751,0,0
0.434,-0.00785389,0.0379791,-0.13367,-0.0262329,-0.117212,-0.134137,0,140,26.2525,1.75645,-39.8404,0,0
0.452,-0.0023256,0.0390291,-0.133142,-0.0189446,-0.115708,-0.134137,0,140,20.0391,-0.79482,-36.2271,0,0
0.47,0.00510869,0.0400684,-0.132994,-0.00914355,-0.11422,-0.134137,0,140,20.088,-0.318758,-40.0113,0,0
0.488,0.0140231,0.0411393,-0.133309,0.00260886,-0.112687,-0.134137,0,140,14.7413,-2.17423,-36.9595,0,0
0.506,0.0244193,0.0421591,-0.134031,0.0163148,-0.111227,-0.134137,0,140,6.73346,-2.02774,-44.9429,0,0
0.525,0.0350797,0.0430617,-0.135352,0.0303691,-0.109934,-0.134137,0,140,-12.163,2.14705,-36.3491,0,0
0.543,0.0451118,0.0440456,-0.13528,0.043595,-0.108526,-0.134137,0,140,-20.5004,3.94148,-60.7632,0,0
0.561,0.0529557,0.0451744,-0.135296,0.0539361,-0.106909,-0.134137,0,140,-43.3032,-2.455,-53.5366,0,0
0.579,0.0575567,0.0462492,-0.135311,0.0600019,-0.10537,-0.134137,0,140,-48.7475,0.193919,-59.1275,0,0
0.597,0.058208,0.0472365,-0.135296,0.0608605,-0.103957,-0.134137,0,140,-49.309,0.084035,-55.0991,0,0
0.615,0.0554488,0.0483158,-0.13526,0.0572229,-0.102411,-0.134137,0,140,-36.4672,3.68511,-54.3179,0,0
0.634,0.0488212,0.049782,-0.135275,0.0484853,-0.100312,-0.134137,157.981,140,-28.6791,5.83355,-56.2466,0,0
0.651,0.040944,0.051429,-0.135301,0.0381003,-0.0979539,-0.134137,166.35,140,-17.9858,3.20904,-62.5699,0,0
0.668,0.0320481,0.0532537,-0.135352,0.0263723,-0.0953413,-0.134137,168.085,140,-4.19183,-0.770464,-60.5191,0,0
0.685,0.0225722,0.055168,-0.135341,0.0138797,-0.0926004,-0.134137,168.404,140,7.03863,-0.64841,-59.4449,0,0
0.702,0.0137065,0.0570582,-0.135306,0.00219147,-0.0898939,-0.134137,168.323,140,21.7725,-1.58835,-52.9507,0,0
0.719,0.00660925,0.0587777,-0.135204,-0.00716527,-0.0874319,-0.134137,167.749,140,33.2593,-2.69919,-45.6021,0,0
0.736,0.00161375,0.0603608,-0.135108,-0.0137511,-0.0851652,-0.134137,166.084,140,38.9722,-4.54245,-39.645,0,0
0.753,-0.000344013,0.0616026,-0.135057,-0.0163322,-0.0833872,-0.134137,162.077,140,40.3028,-5.03073,-37.2036,0,0
0.77,0.000399049,0.0624215,-0.135042,-0.0153526,-0.0822147,-0.134137,149.598,140,35.1514,-5.60446,-36.5933,0,0
0.787,0.00407758,0.0629324,-0.135042,-0.0105029,-0.0814832,-0.134137,0,140,28.4253,-5.33591,-37.4478,0,0
0.804,0.00986399,0.0630409,-0.135052,-0.00287435,-0.0813278,-0.134137,0,140,24.0674,-4.85983,-40.3775,0,0
0.825,0.0194023,0.0626308,-0.135072,0.00970059,-0.081915,-0.134137,0,140,14.0455,-2.22311,-40.646,0,0
