time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
0.000999928,0.0858315,0.0488994,-0.135047,0.0972782,0.0984241,-0.1362,0,220,-7.54353,-4.50973,-31.564,0,0
0.0180001,0.0853425,0.048589,-0.134818,0.0966336,0.0979797,-0.1362,0,220,-4.24764,-3.43551,-30.3677,0,0
0.0349998,0.0844911,0.0480348,-0.134437,0.0955111,0.0971862,-0.1362,0,220,-2.57527,-1.88522,-33.2974,0,0
0.0539999,0.0832747,0.0472635,-0.133863,0.0939075,0.0960818,-0.1362,0,220,-3.25887,-1.27487,-33.9322,0,0
0.072,0.0819031,0.0464479,-0.133477,0.0920992,0.094914,-0.1362,0,220,-1.97713,0.397514,-36.5933,0,0
0.0910001,0.080322,0.0456293,-0.133284,0.0900147,0.093742,-0.1362,0,220,-1.74519,0.495101,-31.979,0,0
0.108,0.0787267,0.044917,-0.133101,0.0879116,0.0927221,-0.1362,0,220,-2.47762,-0.322819,-33.3462,0,0
0.125,0.0769443,0.0441789,-0.132867,0.0855617,0.0916652,-0.1362,0,220,-4.85799,-2.21489,-32.2476,0,0
0.142,0.0748518,0.043289,-0.132613,0.082803,0.0903911,-0.1362,203.163,220,-6.9698,-5.04692,-34.5425,0,0
0.159,0.0721818,0.0419964,-0.132405,0.079283,0.0885403,-0.1362,204.048,220,-9.86287,-8.8189,-32.1988,0,0
0.178,0.068509,0.0398779,-0.132146,0.0744409,0.085507,-0.1362,207.016,220,-10.4,-11.6021,-31.9546,0,0
0.196,0.0643083,0.0371055,-0.131846,0.0689029,0.0815374,-0.1362,210.391,220,-11.8892,-13.6529,-32.3697,0,0
0.213,0.0591458,0.0332239,-0.131531,0.0620969,0.0759797,-0.1362,213.938,220,-11.0714,-12.2491,-34.8599,0,0
0.231,0.053127,0.0284489,-0.131359,0.0541619,0.0691427,-0.1362,216.613,220,-9.66756,-9.14849,-35.9341,0,0
0.25,0.0456089,0.0223241,-0.131359,0.0442503,0.0603731,-0.1362,218.325,220,-7.4825,-6.53618,-35.7632,0,0
0.269,0.0378217,0.0159894,-0.131669,0.033984,0.051303,-0.1362,218.946,220,-5.04109,-0.725634,-36.6909,0,0
0.286,0.030078,0.00988311,-0.132258,0.023775,0.0425599,-0.1362,218.851,220,-1.73298,4.68208,-39.4253,0,0
0.304,0.0225379,0.00425338,-0.133213,0.0138344,0.0344992,-0.1362,218.07,220,6.34806,8.14888,-35.2993,0,0
0.322,0.0148173,-0.0010378,-0.134503,0.0036559,0.0269232,-0.1362,216.508,220,7.37345,10.9443,-32.8091,0,0
0.339,0.00795302,-0.0053007,-0.135362,-0.0053937,0.0208195,-0.1362,214.461,220,11.0722,11.518,-39.5474,0,0
0.357,0.00176854,-0.00870483,-0.135123,-0.0135471,0.0159454,-0.1362,211.96,220,9.97355,12.4702,-40.3042,0,0
0.375,-0.00312344,-0.0109735,-0.135098,-0.0199965,0.012697,-0.1362,208.978,220,11.9023,11.6157,-46.2368,0,0
0.392,-0.00724203,-0.0123775,-0.135148,-0.0254263,0.0106868,-0.1362,204.973,220,14.2582,8.91792,-37.6675,0,0
0.409,-0.0101917,-0.0130548,-0.134991,-0.029315,0.009717,-0.1362,199.986,220,15.7841,7.18452,-29.8794,0,0
0.426,-0.0119741,-0.0131935,-0.13462,-0.0316648,0.0095184,-0.1362,194.081,220,17.2367,6.40327,-27.9995,0,0
