time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
0.000999928,0.0855386,0.0504884,-0.135042,0.0968921,-0.0993007,-0.135037,0,160,-12.4796,5.20275,-31.7593,0,0
0.02,0.0844277,0.0509512,-0.134742,0.0954275,-0.0986381,-0.135037,0,160,-8.79311,3.39611,-29.5376,0,0
0.0380001,0.0827356,0.051694,-0.134168,0.0931967,-0.0975745,-0.135037,0,160,-5.93666,3.01769,-28.5122,0,0
0.0570002,0.0805889,0.0526537,-0.133304,0.0903666,-0.0962004,-0.135037,0,160,-10.9538,1.50402,-37.814,0,0
0.0749998,0.0779995,0.0537419,-0.13238,0.0869528,-0.0946423,-0.135037,156.533,160,-5.00893,0.820424,-38.0825,0,0
0.0929999,0.0750122,0.0549039,-0.131963,0.0830145,-0.0929785,-0.135037,157.432,160,-7.12074,1.57725,-39.8404,0,0
0.111,0.0717194,0.056178,-0.131948,0.0786734,-0.0911542,-0.135037,158.33,160,-1.84731,0.857029,-30.9048,0,0
0.128,0.068181,0.0574634,-0.131907,0.0740085,-0.0893138,-0.135037,159.242,160,-2.76283,-0.0584973,-26.7788,0,0
0.146,0.0644041,0.0587867,-0.131435,0.0690292,-0.087419,-0.135037,159.896,160,-3.60512,0.100193,-30.6607,0,0
0.164,0.0604476,0.060021,-0.13082,0.0638131,-0.0856517,-0.135037,161.174,160,-9.42787,1.49182,-33.1265,0,0
0.182,0.0556925,0.0614549,-0.130139,0.0575442,-0.0835987,-0.135037,162.275,160,-5.69252,2.90783,-32.0279,0,0
0.203,0.0496698,0.063316,-0.12921,0.0496041,-0.0809339,-0.135037,162.913,160,-3.51967,2.10217,-27.0474,0,1
0.223,0.043638,0.0652402,-0.127757,0.041652,-0.0781788,-0.135037,162.751,160,-0.626601,-0.400275,-28.8052,0,1
0.242,0.0379172,0.0669906,-0.126055,0.0341099,-0.0756725,-0.135037,162.702,160,-0.943972,-0.64441,-33.4927,0,1
0.26,0.0323405,0.0686097,-0.124399,0.0267578,-0.0733543,-0.135037,163.013,160,0.398819,-0.998399,-34.9331,0,1
0.278,0.0267801,0.0701078,-0.12288,0.0194272,-0.0712093,-0.135037,163.894,160,0.630745,-2.23131,-31.8081,0,1
0.297,0.0210263,0.07149,-0.121244,0.0118416,-0.0692302,-0.135037,165.084,160,2.04676,-2.45104,-30.6607,0,1
0.316,0.0155586,0.072636,-0.119441,0.0046332,-0.0675894,-0.135037,166.509,160,1.97352,-2.84166,-31.5884,0,1
0.333,0.010546,0.0735314,-0.117688,-0.00197521,-0.0663073,-0.135037,168.091,160,1.02137,-2.0482,-33.7124,0,1
0.351,0.00572835,0.0742897,-0.115976,-0.00832661,-0.0652216,-0.135037,169.629,160,2.70593,-0.790864,-32.7359,0,1
0.368,0.00118315,0.0749843,-0.114325,-0.0143188,-0.064227,-0.135037,170.722,160,2.14441,-0.497886,-31.6616,0,1
0.386,-0.00338927,0.0756984,-0.112512,-0.0203469,-0.0632046,-0.135037,171.161,160,3.13318,-0.986131,-30.3189,0,1
0.405,-0.00796746,0.0763913,-0.110607,-0.0263826,-0.0622125,-0.135037,171.276,160,3.6825,-1.54763,-31.564,0,1
0.424,-0.0122734,0.0769967,-0.108666,-0.0320594,-0.0613456,-0.135037,171.495,160,3.27966,-2.32888,-35.0064,0,1
0.442,-0.0158666,0.0773712,-0.107015,-0.0367966,-0.0608094,-0.135037,172.364,160,1.9613,-1.57205,-35.0064,0,1
0.46,-0.0193532,0.0776158,-0.105461,-0.0413931,-0.0604592,-0.135037,173.862,160,2.8158,-1.1448,-34.2007,0,1
0.477,-0.022533,0.0777706,-0.104023,-0.0455853,-0.0602375,-0.135037,175.686,160,3.03552,-0.473409,-32.5894,0,1
0.497,-0.0258089,0.0779092,-0.102428,-0.0499041,-0.0600391,-0.135037,176.903,160,2.38855,0.979217,-34.4937,0,1
0.515,-0.0285484,0.078099,-0.101072,-0.0535157,-0.0597673,-0.135037,176.992,160,1.52185,1.76047,-35.1529,0,1
0.532,-0.0311055,0.0783937,-0.099883,-0.0568869,-0.0593454,-0.135037,175.843,160,2.52283,1.06467,-35.0308,0,1
0.55,-0.0334826,0.0787764,-0.098867,-0.0600208,-0.0587974,-0.135037,173.552,160,3.57263,0.63742,-33.8833,0,1
0.57,-0.0358776,0.079286,-0.09779,-0.0631783,-0.0580678,-0.135037,170.801,160,3.47498,0.0514299,-34.2251,0,1
0.588,-0.0376458,0.0797379,-0.096962,-0.0655094,-0.0574207,-0.135037,168.386,160,2.52283,-0.0217695,-34.7622,0,1
0.607,-0.0392827,0.0801991,-0.0962355,-0.0676674,-0.0567604,-0.135037,166.218,160,2.474,0.210161,-34.982,0,1
0.624,-0.0406039,0.0806469,-0.0957021,-0.0694092,-0.0561192,-0.135037,0,160,3.67029,0.40539,-34.3228,0,1
0.644,-0.0417185,0.0811756,-0.0952246,-0.0708787,-0.0553622,-0.135037,0,160,5.45252,0.295447,-34.1519,0,1
0.662,-0.0422841,0.0816873,-0.0948893,-0.0716243,-0.0546295,-0.135037,0,160,7.5033,-0.13185,-34.7622,0,1
0.681,-0.0422588,0.08218,-0.094681,-0.071591,-0.0539241,-0.135037,0,160,8.45544,-1.71874,-34.7622,0,1
0.698,-0.0414717,0.0824817,-0.0946099,-0.0705533,-0.0534921,-0.135037,0,160,8.90711,-2.82958,-32.8335,0,1
0.716,-0.0400851,0.0820878,-0.0945642,-0.0687253,-0.0540561,-0.135037,0,160,10.8358,-1.74315,-33.4439,0,1
0.734,-0.0381215,0.0812843,-0.0945032,-0.0661365,-0.0552066,-0.135037,0,160,8.3822,-0.485818,-31.3443,0,1
0.751,-0.035372,0.0803326,-0.0943407,-0.0625117,-0.0565692,-0.135037,0,160,7.18591,0.649407,-34.2495,0,1
0.769,-0.0322935,0.0794214,-0.0942238,-0.0584531,-0.0578739,-0.135037,0,160,4.02429,-0.607916,-34.1519,0,1
0.786,-0.0289561,0.078507,-0.0941832,-0.0540532,-0.0591832,-0.135037,0,160,0.984742,-1.23045,-34.5913,0,1
0.804,-0.0253613,0.0774708,-0.0942696,-0.049314,-0.0606668,-0.135037,0,160,-2.77502,-1.26707,-35.1773,0,1
0.826,-0.0213182,0.076105,-0.0946353,-0.0439837,-0.0626224,-0.135037,0,160,-5.65588,0.625044,-36.3491,0,1
0.844,-0.0184996,0.0750235,-0.0951433,-0.0402678,-0.0641709,-0.135037,0,160,-7.09631,2.66362,-35.1284,0,1
0.862,-0.0162611,0.0741766,-0.095819,-0.0373166,-0.0653835,-0.135037,0,160,-8.58557,4.97075,-36.2271,0,1
0.88,-0.0148019,0.0737065,-0.09652,-0.0353929,-0.0660566,-0.135037,0,160,-10.441,4.79985,-31.1734,0,1
0.898,-0.0141258,0.0736871,-0.0970534,-0.0345015,-0.0660844,-0.135037,0,160,-10.3556,5.69096,-35.0552,0,1
0.916,-0.0142117,0.0741498,-0.0976173,-0.0346148,-0.0654219,-0.135037,0,160,-12.2477,4.2017,-32.1011,0,1
0.934,-0.0152036,0.0749862,-0.0981812,-0.0359225,-0.0642243,-0.135037,0,160,-10.1481,5.01958,-37.6919,0,1
0.951,-0.017116,0.0761694,-0.0989482,-0.0384437,-0.0625302,-0.135037,0,160,-11.088,3.65239,-29.5132,0,1
0.969,-0.0196321,0.0776543,-0.0995731,-0.0417608,-0.0604041,-0.135037,147.116,160,-5.76574,3.43266,-33.4683,0,1
0.986,-0.0228223,0.0793715,-0.100132,-0.0459667,-0.0579453,-0.135037,150.075,160,-5.60705,1.96782,-29.5376,0,1
1.004,-0.0261835,0.0812147,-0.100533,-0.0503979,-0.0553062,-0.135037,150.908,160,-2.2257,2.85893,-35.8365,0,1
1.023,-0.0301723,0.0834465,-0.101102,-0.0556566,-0.0521107,-0.135037,151.21,160,-0.43127,0.197774,-31.4175,1,1
1.042,-0.0340818,0.0857394,-0.101651,-0.0608108,-0.0488277,-0.135037,150.509,160,3.21864,0.490689,-33.1021,1,1
1.059,-0.036318,0.087315,-0.102103,-0.0637589,-0.0465717,-0.135037,148.955,160,-8.89073,-2.01175,-34.1519,1,1
1.077,-0.035976,0.0875299,-0.102652,-0.063308,-0.046264,-0.135037,144.87,160,-11.9059,5.64206,-41.1099,1,1
1.095,-0.0352182,0.0878971,-0.103591,-0.0623089,-0.0457382,-0.135037,0,160,-7.48692,7.9736,-30.1724,1,1
1.113,-0.0345368,0.0886387,-0.10447,-0.0614106,-0.0446764,-0.135037,0,160,-2.72618,1.80905,-24.5816,1,1
1.131,-0.0338204,0.0894095,-0.104653,-0.0604661,-0.0435728,-0.135037,0,160,4.62244,-2.14601,-23.2876,1,1
1.148,-0.0329792,0.0899851,-0.104064,-0.0593571,-0.0427486,-0.135037,0,160,8.93152,-4.28224,-24.899,1,1
1.165,-0.0315246,0.0902489,-0.102936,-0.0574394,-0.0423709,-0.135037,0,160,2.79139,-7.39503,-48.2632,1,1
1.184,-0.0291098,0.0900648,-0.102316,-0.0542559,-0.0426345,-0.135037,0,160,6.96619,-7.10206,-39.5474,1,1
1.201,-0.0263827,0.0894559,-0.102601,-0.0506606,-0.0435063,-0.135037,0,160,4.32947,-1.70655,-45.8706,1,1
1.219,-0.0229163,0.088609,-0.103825,-0.0460906,-0.0447189,-0.135037,0,160,-0.0284383,-3.80616,-37.3257,1,1
1.231,-0.0205238,0.0879615,-0.10479,-0.0429364,-0.045646,-0.135037,0,160,-0.675402,-2.71973,-17.648,1,1
1.251,-0.0164806,0.0865037,-0.105684,-0.037606,-0.0477333,-0.135037,0,160,-2.44542,-5.17334,-47.2622,1,1
1.269,-0.0129758,0.0849443,-0.1067,-0.0329854,-0.0499661,-0.135037,0,160,-11.1124,-3.34229,-25.9488,1,1
1.287,-0.0104874,0.0833674,-0.107544,-0.0297048,-0.0522239,-0.135037,0,160,-19.4376,6.67969,-39.5718,1,1
1.304,-0.00927004,0.0823221,-0.10857,-0.0280999,-0.0537206,-0.135037,0,160,-16.1905,10.1709,-23.0435,1,1
1.322,-0.00963982,0.0820081,-0.109118,-0.0285874,-0.0541702,-0.135037,0,160,-16.1661,12.6611,-26.0464,1,1
1.34,-0.0112742,0.0825989,-0.108971,-0.0307421,-0.0533243,-0.135037,0,160,-12.211,8.30322,-24.02,1,1
1.358,-0.0140969,0.0839771,-0.108077,-0.0344634,-0.051351,-0.135037,0,160,-12.3209,6.49658,-32.7603,1,1
1.376,-0.0175611,0.0857623,-0.106909,-0.0390305,-0.0487949,-0.135037,154.642,160,-6.38829,0.344242,-30.7827,1,1
1.394,-0.0216116,0.0876405,-0.10574,-0.0443705,-0.0461056,-0.135037,154.001,160,-4.10558,-0.510257,-46.774,1,1
1.411,-0.0261904,0.0894506,-0.104958,-0.050407,-0.0435139,-0.135037,155.649,160,-5.75353,-5.85693,-27.2183,1,1
1.43,-0.0312205,0.0911107,-0.104018,-0.0570385,-0.0411369,-0.135037,158.617,160,-0.687614,-1.54784,-37.4722,1,1
1.451,-0.0372104,0.0928096,-0.1029,-0.0649354,-0.0387044,-0.135037,161.666,160,1.44861,-0.790997,-25.8755,2,1
1.468,-0.0420152,0.0941605,-0.101575,-0.0712698,-0.0367702,-0.135037,163.426,160,5.35485,0.844744,-35.7388,2,1
1.486,-0.046549,0.0954763,-0.100213,-0.077247,-0.0348862,-0.135037,164.103,160,4.87878,-3.90377,-29.8062,2,1
1.503,-0.0477564,0.0954901,-0.0988365,-0.0788388,-0.0348664,-0.135037,165.739,160,-8.13392,3.07865,-38.6197,2,1
1.521,-0.0474844,0.0947151,-0.0979018,-0.0784802,-0.0359761,-0.135037,174.21,160,-6.14417,8.98685,-39.3277,2,1
1.539,-0.0469536,0.0944097,-0.0972871,-0.0777804,-0.0364134,-0.135037,0,160,-2.18909,8.58402,-27.5601,2,1
1.557,-0.0463735,0.0946388,-0.0963879,-0.0770157,-0.0360854,-0.135037,0,160,3.60925,1.47953,-27.731,2,1
1.574,-0.0456706,0.0950505,-0.0949858,-0.076089,-0.0354959,-0.135037,0,160,9.27331,-3.81832,-27.8531,2,1
1.592,-0.044284,0.0952198,-0.0932739,-0.0742609,-0.0352535,-0.135037,0,160,10.5795,-7.02877,-39.645,2,1
1.609,-0.0420527,0.09482,-0.0920344,-0.0713193,-0.0358259,-0.135037,0,160,8.74841,-8.45699,-45.4068,2,1
1.627,-0.0390522,0.093769,-0.0917296,-0.0673635,-0.0373307,-0.135037,0,160,5.599,-3.28121,-41.1587,2,1
1.646,-0.0353653,0.0923121,-0.0922325,-0.0625029,-0.0394168,-0.135037,0,160,7.27136,-0.388109,-38.1314,2,1
1.664,-0.031541,0.0908961,-0.0930961,-0.0574611,-0.0414442,-0.135037,0,160,2.828,-1.66984,-34.8599,2,1
1.682,-0.0276082,0.0892658,-0.0941324,-0.0522762,-0.0437785,-0.135037,0,160,-7.43811,-3.73283,-28.024,2,1
1.7,-0.0239397,0.0873807,-0.095057,-0.0474398,-0.0464776,-0.135037,0,160,-10.9659,0.124584,-36.3247,2,1
1.717,-0.0214674,0.0855028,-0.0960526,-0.0441804,-0.0491664,-0.135037,0,160,-18.8273,5.61775,-29.5376,2,1
1.735,-0.0201904,0.0840294,-0.0968096,-0.0424969,-0.0512761,-0.135037,0,160,-22.6115,11.2086,-29.7574,2,1
1.753,-0.0204389,0.083266,-0.0973074,-0.0428245,-0.0523691,-0.135037,0,160,-17.1305,14.358,-27.1695,2,1
1.77,-0.0222308,0.0835177,-0.0973633,-0.0451869,-0.0520087,-0.135037,0,160,-13.7491,12.356,-25.9732,2,1
1.788,-0.025118,0.0848505,-0.0967689,-0.0489932,-0.0501004,-0.135037,0,160,-10.9782,7.04597,-27.3404,2,1
1.806,-0.0287248,0.0866344,-0.0957529,-0.0537483,-0.0475462,-0.135037,157.877,160,-7.4137,0.942452,-31.8081,2,1
1.823,-0.0328485,0.0885707,-0.09493,-0.0591848,-0.0447738,-0.135037,154.55,160,-8.91517,-3.36663,-38.5464,2,1
