time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
0.000999928,0.0861334,0.0504497,-0.135042,0.0976763,-0.0993561,-0.137048,0,160,-7.68468,2.5816,-31.2466,0,0
0.0180001,0.0856683,0.0506395,-0.134793,0.0970631,-0.0990843,-0.137048,0,160,-4.35216,2.26421,-31.4175,0,0
0.0359998,0.0847971,0.0509834,-0.134437,0.0959145,-0.0985919,-0.137048,0,160,-4.70617,1.50738,-31.8081,0,0
0.053,0.0837065,0.0514413,-0.133995,0.0944767,-0.0979363,-0.137048,0,160,-2.22814,1.17779,-32.3697,0,0
0.0710001,0.0823253,0.0520056,-0.133502,0.0926558,-0.0971283,-0.137048,0,160,-2.38683,0.604049,-33.1997,0,0
0.0879998,0.0808849,0.0525962,-0.13305,0.0907568,-0.0962827,-0.137048,0,160,-2.5089,0.884782,-34.396,0,0
0.105,0.079209,0.0532408,-0.132669,0.0885474,-0.0953598,-0.137048,0,160,-2.78966,0.591764,-33.0288,0,0
0.124,0.0772774,0.0539362,-0.132283,0.0860009,-0.0943641,-0.137048,0,160,-3.36339,0.127818,-32.0034,0,0
0.141,0.0751518,0.0546173,-0.131816,0.0831985,-0.0933889,-0.137048,160.581,160,-4.9381,0.4818,-31.3199,0,0
0.159,0.0725767,0.0553418,-0.131186,0.0798036,-0.0923515,-0.137048,162.423,160,-6.23205,0.970051,-31.7349,0,0
0.177,0.0696415,0.0561297,-0.130459,0.075934,-0.0912234,-0.137048,163.973,160,-5.96349,1.32406,-31.3443,0,0
0.195,0.0660595,0.0570842,-0.12956,0.0712116,-0.0898567,-0.137048,164.82,160,-5.21886,1.65364,-31.4175,0,1
0.212,0.0623763,0.0580989,-0.128605,0.0663558,-0.0884038,-0.137048,164.875,160,-3.75402,0.774739,-31.9058,0,1
0.229,0.0584209,0.0591917,-0.127584,0.0611412,-0.0868392,-0.137048,164.736,160,-4.10802,0.518388,-33.5171,0,1
0.249,0.0535947,0.0605015,-0.126462,0.0547785,-0.0849638,-0.137048,164.669,160,-3.15587,-0.348344,-34.2007,0,1
0.267,0.048851,0.0617054,-0.125501,0.0485246,-0.08324,-0.137048,165.07,160,-2.22814,0.213228,-32.9068,0,1
0.284,0.0441788,0.062819,-0.124623,0.042365,-0.0816455,-0.137048,165.711,160,-1.60558,0.603852,-32.5406,0,1
0.302,0.0391002,0.0639963,-0.123647,0.0356695,-0.0799598,-0.137048,166.444,160,-2.02062,1.03108,-32.687,0,1
0.319,0.0341692,0.0651322,-0.122712,0.0291687,-0.0783334,-0.137048,166.862,160,-0.995223,0.0178577,-33.395,0,1
0.337,0.0289234,0.0663665,-0.121727,0.0222528,-0.0765661,-0.137048,166.909,160,-0.165136,0.261961,-33.6148,0,1
