time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
0.00199986,0.0868601,0.0501217,-0.134468,0.0986343,-0.0998257,-0.133665,0,130,-4.13001,0.338764,-22.7505,0,0
0.0190001,0.0866095,0.0501303,-0.133568,0.0983039,-0.0998134,-0.133665,0,130,-1.005,0.485207,-20.9439,0,0
0.0370002,0.0860986,0.0502016,-0.131978,0.0976304,-0.0997113,-0.133665,0,130,-1.21252,0.302068,-33.0533,0,0
0.0560002,0.0854009,0.0503117,-0.130053,0.0967106,-0.0995537,-0.133665,0,130,-5.08214,-1.76092,-32.3208,0,0
0.0739999,0.0844914,0.0503931,-0.128397,0.0955115,-0.0994371,-0.133665,0,130,-2.64074,1.77911,-36.6665,0,1
0.092,0.0833924,0.0505423,-0.126716,0.0940626,-0.0992235,-0.133665,0,130,-0.260373,-0.0885694,-25.5825,0,1
0.109,0.0824009,0.0507447,-0.124973,0.0927555,-0.0989337,-0.133665,0,130,1.91247,0.277622,-27.1695,0,1
0.128,0.0814632,0.0509707,-0.123114,0.0915192,-0.0986101,-0.133665,0,130,-0.821922,-0.0397624,-28.6343,0,1
0.145,0.0805636,0.0511693,-0.121371,0.0903333,-0.0983258,-0.133665,0,130,-2.76284,-1.01629,-32.9068,0,1
0.163,0.0795219,0.0513001,-0.119619,0.0889599,-0.0981385,-0.133665,0,130,-2.03042,-1.88299,-32.8335,0,1
0.18,0.0783953,0.0512942,-0.117917,0.0874747,-0.0981469,-0.133665,0,130,0.813822,-1.07733,-27.5113,0,1
0.197,0.0773419,0.0512106,-0.11621,0.0860859,-0.0982666,-0.133665,0,130,2.96226,0.228836,-25.0454,0,1
0.214,0.0765108,0.0511517,-0.114498,0.0849902,-0.098351,-0.133665,0,130,2.95005,2.99982,-24.8257,0,1
0.232,0.0758592,0.0513102,-0.112751,0.0841312,-0.098124,-0.133665,0,130,-1.24917,6.07599,-29.3179,0,1
0.252,0.0749127,0.05208,-0.110759,0.0828833,-0.0970218,-0.133665,0,130,-14.3229,9.07892,-37.1792,0,1
0.27,0.0729826,0.0534859,-0.10925,0.0803388,-0.0950088,-0.133665,0,130,-23.7223,11.3372,-36.4468,0,1
0.287,0.0694193,0.0556891,-0.108077,0.075641,-0.0918542,-0.133665,145.786,130,-21.7692,13.1805,-33.8345,0,1
0.304,0.0639571,0.0589092,-0.10697,0.0684399,-0.0872436,-0.133665,148.063,130,-16.8009,12.8387,-34.0542,0,1
0.321,0.0574071,0.0629447,-0.105959,0.0598046,-0.0814655,-0.133665,148.73,130,-7.79214,9.59162,-37.2525,0,1
0.339,0.0501404,0.0678221,-0.105217,0.0502245,-0.074482,-0.133665,147.816,130,7.33238,-0.137388,-38.522,0,1
0.356,0.0437626,0.0725414,-0.104892,0.0418163,-0.0677248,-0.133665,145.979,130,28.8412,-17.7277,-33.3462,0,1
0.373,0.0395465,0.075955,-0.104618,0.0362579,-0.0628372,-0.133665,143.929,130,39.7054,-29.1901,-24.899,0,1
0.391,0.0381725,0.0772823,-0.103734,0.0344465,-0.0609367,-0.133665,141.675,130,39.266,-33.6823,-22.189,0,1
0.407,0.0394041,0.0762006,-0.102205,0.0360702,-0.0624855,-0.133665,0,130,30.5746,-33.9997,-21.2368,0,1
0.424,0.0432596,0.0726241,-0.100467,0.0411531,-0.0676064,-0.133665,0,130,20.6869,-26.4557,-19.1861,0,1
0.442,0.0486898,0.0669215,-0.098745,0.0483121,-0.0757715,-0.133665,0,130,7.51548,-15.1276,-24.3863,0,1
0.459,0.0544926,0.0602337,-0.0970229,0.0559623,-0.0853472,-0.133665,0,130,-2.05483,-4.75164,-26.2173,0,1
0.482,0.0608531,0.0522483,-0.0950874,0.0643477,-0.0967808,-0.133665,0,130,-19.9992,14.1815,-38.8882,0,1
0.499,0.0658498,0.0449206,-0.0933907,0.0709352,-0.107273,-0.133665,0,130,-26.1759,25.9612,-41.5005,0,1
0.517,0.0678691,0.0407853,-0.09271,0.0735973,-0.113194,-0.133665,0,130,-27.1403,33.2366,-41.7447,0,1
0.534,0.0679195,0.0392758,-0.0926744,0.0736638,-0.115355,-0.133665,0,130,-24.8454,32.4432,-40.0845,0,1
0.551,0.0659823,0.0399608,-0.0931469,0.0711098,-0.114374,-0.133665,0,130,-23.6247,29.8431,-42.3306,0,1
0.568,0.0623219,0.0429826,-0.0941578,0.0662841,-0.110048,-0.133665,158.391,130,-17.2892,23.8372,-43.6734,0,1
0.586,0.0575447,0.0477226,-0.0957072,0.059986,-0.103261,-0.133665,140.849,130,-10.3068,8.23663,-35.69,0,1
0.603,0.0520246,0.0533837,-0.0975055,0.0527086,-0.0951552,-0.133665,136.119,130,-0.956191,-8.05976,-38.6441,0,1
0.62,0.0467608,0.058396,-0.099126,0.045769,-0.0879785,-0.133665,135.273,130,13.6678,-18.9118,-28.6343,0,1
0.637,0.0424883,0.0622234,-0.100554,0.0401363,-0.0824983,-0.133665,136.077,130,29.2684,-27.7375,-27.6577,0,1
0.655,0.0401677,0.0640534,-0.101615,0.0370769,-0.0798781,-0.133665,138.017,130,40.4379,-35.611,-23.3609,0,1
0.674,0.0409092,0.062878,-0.10191,0.0380544,-0.081561,-0.133665,142.55,130,40.743,-37.3078,-21.0415,0,1
0.691,0.0451656,0.0587394,-0.101163,0.0436659,-0.0874868,-0.133665,0,130,30.3793,-27.6398,-19.4302,0,1
0.708,0.0514483,0.0527434,-0.0996747,0.0519488,-0.0960719,-0.133665,0,130,19.4784,-12.735,-33.7857,0,1
0.726,0.0587943,0.0456419,-0.0979475,0.0616335,-0.10624,-0.133665,0,130,-2.40883,-0.064159,-33.8833,0,1
0.743,0.065576,0.038849,-0.0965505,0.0705742,-0.115966,-0.133665,0,130,-28.2999,21.0174,-44.1861,0,1
0.76,0.0707442,0.0332922,-0.095824,0.0773877,-0.123923,-0.133665,0,130,-37.1867,32.3821,-37.4478,0,1
0.778,0.0727492,0.0301683,-0.095443,0.0800311,-0.128395,-0.133665,0,130,-37.3942,35.2752,-32.8091,0,1
0.795,0.0721254,0.0295475,-0.0951027,0.0792087,-0.129284,-0.133665,0,130,-34.4889,34.7991,-34.0786,0,1
0.812,0.0681895,0.0315112,-0.0948995,0.0740197,-0.126473,-0.133665,0,130,-31.7301,34.0057,-37.4478,0,1
0.83,0.0622514,0.0359325,-0.0949604,0.0661912,-0.120142,-0.133665,151.229,130,-19.4498,25.473,-40.4507,0,1
0.847,0.0546586,0.0423921,-0.095631,0.0561811,-0.110893,-0.133665,143.67,130,-7.40151,11.2151,-44.6743,0,1
0.865,0.0465462,0.049781,-0.0969874,0.045486,-0.100314,-0.133665,139.831,130,8.61411,-3.65303,-33.1509,0,1
0.883,0.0387227,0.0570714,-0.098486,0.0351718,-0.089875,-0.133665,138.063,130,29.4881,-21.6828,-25.0454,0,1
0.9,0.0331781,0.0625973,-0.0992226,0.0278621,-0.081963,-0.133665,136.752,130,43.3675,-26.2727,-20.3824,0,1
0.918,0.0306928,0.0660544,-0.0991616,0.0245855,-0.077013,-0.133665,134.251,130,40.4867,-29.0559,-20.9439,0,1
0.935,0.0309647,0.0670704,-0.0981659,0.024944,-0.0755583,-0.133665,127.807,130,30.6234,-30.2033,-24.8501,0,1
0.952,0.0340917,0.0659722,-0.0966724,0.0290665,-0.0771307,-0.133665,0,130,22.5057,-25.1496,-32.7115,0,1
0.969,0.0388661,0.0628996,-0.0949249,0.0353609,-0.0815301,-0.133665,0,130,12.0443,-21.7194,-32.8824,0,1
0.986,0.0442907,0.0585611,-0.0933755,0.0425125,-0.0877421,-0.133665,0,130,1.98569,-5.43526,-41.8423,0,1
1.004,0.0501631,0.05358,-0.0922122,0.0502544,-0.0948741,-0.133665,0,130,-10.6974,6.8206,-37.4234,0,1
1.021,0.054853,0.0491779,-0.0915213,0.0564374,-0.101177,-0.133665,0,130,-20.4997,15.3899,-41.7691,0,1
1.038,0.0579894,0.0459473,-0.0913892,0.0605723,-0.105803,-0.133665,0,130,-30.8146,18.9544,-43.5269,0,1
1.055,0.0591207,0.0439861,-0.0921664,0.0620638,-0.108611,-0.133665,0,130,-35.7829,21.0174,-48.8491,0,1
