time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
0.000999928,0.0867943,0.0496955,-0.135026,0.0985476,0.099564,-0.135204,0,250,-2.09734,0.660139,-29.7085,0,0
0.0179999,0.0867281,0.049755,-0.134722,0.0984603,0.0996492,-0.135204,0,250,-2.24382,0.367141,-29.3179,0,0
0.0369999,0.0864084,0.0498579,-0.134071,0.0980388,0.0997965,-0.135204,0,250,-0.608033,0.183954,-28.8296,0,0
0.056,0.0860207,0.04998,-0.133157,0.0975277,0.0999714,-0.135204,0,250,0.795776,0.025227,-36.5689,0,0
0.0729997,0.0855883,0.050088,-0.132217,0.0969576,0.100126,-0.135204,0,250,-2.03626,-0.707178,-35.1529,0,0
0.0909998,0.0850226,0.0501444,-0.131613,0.0962118,0.100207,-0.135204,0,250,-0.839967,0.367057,-36.1538,0,0
0.108,0.0843865,0.0501896,-0.13114,0.0953732,0.100271,-0.135204,0,250,0.466188,0.0984501,-28.8784,0,0
0.126,0.0836576,0.0502465,-0.130434,0.0944123,0.100353,-0.135204,0,250,-0.876571,-0.353178,-31.6128,0,0
0.143,0.0829123,0.050257,-0.12952,0.0934297,0.100368,-0.135204,0,250,-3.70859,-2.35513,-33.9322,0,1
0.161,0.081954,0.0501346,-0.128753,0.0921663,0.100193,-0.135204,0,250,-6.01571,-3.29507,-35.7632,0,1
0.178,0.0805462,0.0497261,-0.128113,0.0903103,0.0996078,-0.135204,0,250,-5.8204,-4.45474,-31.7349,0,1
0.196,0.0786788,0.0489638,-0.127427,0.0878484,0.0985164,-0.135204,0,250,-5.1246,-5.27261,-30.0259,0,1
0.213,0.0764032,0.0478322,-0.126512,0.0848483,0.0968961,-0.135204,202.528,250,-4.087,-6.18814,-31.7349,0,1
0.231,0.0736825,0.0461977,-0.125476,0.0812615,0.0945558,-0.135204,207.206,250,-4.56308,-5.91958,-36.1783,0,1
0.25,0.0706212,0.0440496,-0.124663,0.0772256,0.0914801,-0.135204,211.378,250,-2.3414,-5.27261,-36.7886,0,1
0.267,0.0675835,0.0417024,-0.124221,0.0732208,0.0881194,-0.135204,214.8,250,-0.644617,-4.47915,-34.8843,0,1
0.285,0.0642284,0.0388237,-0.123891,0.0687976,0.0839976,-0.135204,217.953,250,0.954492,-3.30728,-32.9312,0,1
0.303,0.0611116,0.0358453,-0.123586,0.0646885,0.079733,-0.135204,220.786,250,1.28408,-2.04995,-34.4204,0,1
0.321,0.0579561,0.032513,-0.123368,0.0605284,0.0749618,-0.135204,223.667,250,1.24745,-1.58608,-35.9097,0,1
0.339,0.0550793,0.0292517,-0.123373,0.0567357,0.0702922,-0.135204,226.294,250,1.94326,-1.12222,-35.7388,0,1
0.357,0.0523766,0.0259199,-0.123612,0.0531726,0.0655217,-0.135204,228.65,250,2.55361,-0.621723,-32.8335,0,1
0.378,0.0497406,0.0223672,-0.123906,0.0496974,0.0604349,-0.135204,231.001,250,4.38466,0.257199,-32.565,0,1
0.396,0.0471437,0.0183773,-0.124206,0.0462738,0.054722,-0.135204,233.88,250,3.28603,0.33038,-33.7124,0,1
0.415,0.0452317,0.014911,-0.124485,0.0437531,0.0497589,-0.135204,237.016,250,3.55458,0.635542,-34.8599,0,1
0.433,0.0435963,0.0115262,-0.124902,0.041597,0.0449125,-0.135204,240.457,250,2.61464,0.586683,-34.5425,0,1
0.454,0.0420801,0.00796209,-0.125385,0.0395981,0.0398094,-0.135204,244.072,250,2.1874,0.879651,-31.0757,0,1
0.473,0.0408846,0.00459973,-0.125649,0.038022,0.0349951,-0.135204,247.14,250,3.37148,1.19703,-32.0767,0,1
0.492,0.039876,0.00147243,-0.125791,0.0366923,0.0305173,-0.135204,249.693,250,0.295293,2.23463,-35.2749,0,1
0.509,0.0391757,-0.00115997,-0.126025,0.0357691,0.0267482,-0.135204,252.339,250,1.56481,2.51539,-35.6656,0,1
0.526,0.0385193,-0.00367187,-0.126462,0.0349037,0.0231516,-0.135204,254.042,250,2.18737,2.85719,-32.9068,0,1
0.545,0.0380449,-0.00612064,-0.126903,0.0342783,0.0196455,-0.135204,256.442,250,3.84752,2.47877,-31.6861,0,1
0.563,0.0378197,-0.00815467,-0.127239,0.0339814,0.0167331,-0.135204,259.029,250,2.43151,2.25905,-34.1275,0,1
0.581,0.0377783,-0.0100085,-0.12761,0.0339268,0.0140787,-0.135204,263.33,250,1.67467,1.49,-34.6402,0,1
0.599,0.0378988,-0.0118293,-0.128143,0.0340856,0.0114717,-0.135204,268.534,250,0.527174,1.136,-33.5659,0,1
0.619,0.0381514,-0.0136135,-0.128717,0.0344187,0.00891704,-0.135204,0,250,1.01545,0.904065,-30.8804,0,1
0.638,0.038444,-0.0152092,-0.129083,0.0348044,0.00663229,-0.135204,0,250,0.978834,1.03834,-32.1743,0,1
0.658,0.0388285,-0.0168096,-0.129372,0.0353113,0.00434081,-0.135204,0,250,0.0632545,0.830823,-33.8833,0,1
0.676,0.0392011,-0.01817,-0.129687,0.0358026,0.00239296,-0.135204,0,250,0.539295,0.415763,-33.9322,0,1
0.693,0.0395847,-0.0194138,-0.130033,0.0363083,0.000612065,-0.135204,0,250,1.38158,0.269192,-31.6616,0,0
0.71,0.0400431,-0.0206258,-0.130287,0.0369126,-0.0011233,-0.135204,0,250,1.44261,0.147073,-31.6372,0,0
0.727,0.0405998,-0.0218532,-0.130434,0.0376465,-0.00288071,-0.135204,0,250,0.343955,-0.255733,-32.7603,0,0
0.744,0.0411653,-0.0230515,-0.130546,0.0383921,-0.00459646,-0.135204,0,250,-0.620357,-0.829419,-33.8345,0,0
0.763,0.0417245,-0.0244452,-0.130729,0.0391293,-0.00659198,-0.135204,0,250,-1.49926,-0.975903,-32.8579,0,0
0.781,0.0421758,-0.025791,-0.130871,0.0397243,-0.00851893,-0.135204,0,250,-1.16967,-1.08577,-31.5396,0,0
0.798,0.0425187,-0.027203,-0.130907,0.0401763,-0.0105407,-0.135204,0,250,-0.510494,-1.02473,-31.8081,0,0
0.816,0.0427805,-0.0286404,-0.13084,0.0405215,-0.0125987,-0.135204,0,250,-0.327285,-0.743969,-32.7847,0,0
0.834,0.0430318,-0.0301991,-0.130719,0.0408528,-0.0148305,-0.135204,0,250,0.29532,-0.634026,-33.9077,0,0
0.851,0.04328,-0.0317363,-0.130647,0.04118,-0.0170315,-0.135204,0,250,-0.107475,-0.731655,-33.9322,0,0
0.864,0.0434468,-0.0328685,-0.130637,0.0413999,-0.0186526,-0.135204,0,250,-0.156283,-0.988003,-33.6636,0,0
0.882,0.0436467,-0.0344892,-0.130647,0.0416635,-0.0209732,-0.135204,0,250,-0.644494,-0.91476,-32.6382,0,0
0.899,0.0438127,-0.0361649,-0.130637,0.0418823,-0.0233725,-0.135204,0,250,-0.986291,-1.03683,-32.4673,0,0
0.916,0.0439016,-0.0378509,-0.130571,0.0419995,-0.0257865,-0.135204,0,250,-1.1816,-1.03683,-32.2476,0,0
0.934,0.0439141,-0.0396066,-0.130434,0.042016,-0.0283004,-0.135204,0,250,-1.04733,-0.695034,-32.1743,0,0
0.951,0.0438484,-0.0414454,-0.130231,0.0419294,-0.0309332,-0.135204,0,250,-0.790979,-0.499705,-32.1988,0,0
0.968,0.0437291,-0.0433035,-0.129962,0.0417721,-0.0335936,-0.135204,268.188,250,-0.62008,-0.292075,-32.3208,0,1
0.986,0.0435761,-0.045122,-0.129642,0.0415704,-0.0361974,-0.135204,266.493,250,-0.754358,-0.145533,-32.7115,0,1
1.003,0.043361,-0.0469397,-0.129316,0.0412868,-0.0388,-0.135204,264.931,250,-1.80416,-0.633729,-34.0054,0,1
1.02,0.0430029,-0.0488601,-0.129037,0.0408147,-0.0415497,-0.135204,262.554,250,-2.29243,-1.37836,-34.4449,0,1
1.038,0.0424765,-0.0508701,-0.128905,0.0401207,-0.0444276,-0.135204,259.17,250,-3.7939,-1.8056,-33.9322,1,1
1.057,0.0416632,-0.0532802,-0.128803,0.0390485,-0.0478785,-0.135204,255.01,250,-3.01265,-3.19721,-31.1245,1,1
1.075,0.040643,-0.0556546,-0.128626,0.0377035,-0.0512782,-0.135204,250.847,250,-3.17134,-3.41693,-33.1265,1,1
1.092,0.0393809,-0.0582732,-0.128407,0.0360396,-0.0550275,-0.135204,247.308,250,-2.81733,-2.39154,-34.274,1,1
1.109,0.0384328,-0.0595138,-0.128326,0.0347897,-0.0568038,-0.135204,242.606,250,-6.36958,-2.86762,-36.813,1,1
1.127,0.0379836,-0.0589983,-0.128463,0.0341974,-0.0560657,-0.135204,0,250,-1.5356,-10.2895,-37.5699,1,1
1.144,0.0374789,-0.0585191,-0.128935,0.0335321,-0.0553796,-0.135204,0,250,-2.41449,-12.4745,-38.937,1,1
1.161,0.0371058,-0.0582852,-0.129865,0.0330402,-0.0550447,-0.135204,0,250,-2.70746,-6.31,-42.062,1,1
1.179,0.0368387,-0.0579204,-0.131221,0.0326881,-0.0545224,-0.135204,0,250,1.84576,3.04059,-31.7837,1,0
1.197,0.0368783,-0.0573129,-0.13242,0.0327403,-0.0536526,-0.135204,0,250,12.002,8.33844,-32.2476,1,0
1.214,0.0377176,-0.0560394,-0.133431,0.0338468,-0.0518291,-0.135204,0,250,8.53522,11.1705,-29.5132,1,0
1.232,0.0393522,-0.0539848,-0.134417,0.0360018,-0.0488873,-0.135204,0,250,7.03375,8.6192,-40.939,1,0
1.25,0.0415481,-0.0510838,-0.135392,0.0388967,-0.0447336,-0.135204,0,250,1.46735,5.836,-41.1099,1,0
1.269,0.0440659,-0.0476878,-0.135133,0.0422161,-0.0398712,-0.135204,0,250,-0.790959,4.00494,-39.4497,1,0
1.287,0.0463252,-0.0440412,-0.135026,0.0451947,-0.0346499,-0.135204,0,250,-5.44184,2.11285,-33.5659,1,0
1.306,0.0484446,-0.0402027,-0.134864,0.0479888,-0.0291539,-0.135204,0,250,-5.06342,-5.66303,-25.6802,1,0
1.324,0.0499929,-0.0368614,-0.134092,0.05003,-0.0243697,-0.135204,0,250,-7.85883,-14.5498,-24.5083,1,0
1.343,0.0510433,-0.0347195,-0.132659,0.0514148,-0.0213029,-0.135204,0,250,-7.54145,-20.2993,-30.7827,1,0
1.36,0.0514369,-0.0342051,-0.131379,0.0519338,-0.0205664,-0.135204,0,250,-10.4467,-19.3959,-37.1304,1,0
1.377,0.0513585,-0.0352082,-0.130358,0.0518304,-0.0220026,-0.135204,0,250,-5.07563,-17.2353,-34.5181,1,0
1.397,0.0505581,-0.0378362,-0.129352,0.0507752,-0.0257655,-0.135204,0,250,-2.49994,-11.3759,-29.6597,1,1
1.416,0.0493889,-0.0415447,-0.127955,0.0492337,-0.0310754,-0.135204,254.409,250,-2.53657,-6.02924,-31.3443,1,1
1.433,0.0480921,-0.0452491,-0.126639,0.0475241,-0.0363794,-0.135204,251.98,250,-5.47846,-2.12299,-37.1792,1,1
1.45,0.0464987,-0.0492353,-0.125567,0.0454234,-0.0420869,-0.135204,250.398,250,-3.90375,0.35507,-38.2534,1,1
1.472,0.0441578,-0.0539165,-0.124744,0.0423373,-0.0487895,-0.135204,247.08,250,-2.40229,3.12606,-32.1255,1,1
1.489,0.0420302,-0.0575796,-0.124028,0.0395323,-0.0540344,-0.135204,243.82,250,0.283269,3.49227,-30.0747,1,1
1.506,0.0399279,-0.0608643,-0.123119,0.0367607,-0.0587375,-0.135204,240.532,250,0.954623,3.68759,-33.4683,1,1
1.524,0.0378468,-0.0639537,-0.12221,0.0340171,-0.063161,-0.135204,237.84,250,2.38285,4.38339,-37.0083,2,1
1.541,0.0359977,-0.0667009,-0.121585,0.0315793,-0.0670945,-0.135204,236.521,250,4.95853,5.11581,-36.8618,2,1
1.558,0.0345502,-0.0689911,-0.121255,0.029671,-0.0703736,-0.135204,236.506,250,6.53324,4.17587,-34.7866,2,1
1.576,0.0336053,-0.070731,-0.121046,0.0284253,-0.0728648,-0.135204,237.96,250,4.86087,3.94393,-33.4439,2,1
1.593,0.0336142,-0.0705482,-0.120879,0.028437,-0.0726031,-0.135204,0,250,4.37259,-1.19522,-34.2984,2,1
1.61,0.0339762,-0.0702509,-0.120823,0.0289142,-0.0721774,-0.135204,0,250,0.42972,-1.1586,-36.0318,2,1
1.628,0.0345425,-0.0700353,-0.120985,0.0296608,-0.0718687,-0.135204,0,250,1.28422,2.95518,-35.0308,2,1
1.646,0.0350962,-0.0696791,-0.121305,0.0303908,-0.0713587,-0.135204,0,250,1.33306,7.88682,-31.857,2,1
1.663,0.0358288,-0.0687271,-0.121503,0.0313566,-0.0699956,-0.135204,0,250,4.15289,10.0719,-27.731,2,1
1.682,0.0369144,-0.0669858,-0.121305,0.0327879,-0.0675024,-0.135204,0,250,6.4356,9.02208,-29.2202,2,1
1.699,0.0383175,-0.0646387,-0.120828,0.0346376,-0.0641418,-0.135204,0,250,4.98296,7.00792,-32.7603,2,1
1.715,0.0401452,-0.0617878,-0.12036,0.0370472,-0.0600598,-0.135204,0,250,3.61578,6.1168,-37.8872,2,1
1.733,0.0422016,-0.0585547,-0.120218,0.0397583,-0.0554306,-0.135204,0,250,0.0513152,4.09044,-36.3247,2,1
1.75,0.0445525,-0.0550737,-0.12033,0.0428576,-0.0504464,-0.135204,0,250,1.46732,1.67344,-33.4683,2,1
1.768,0.0469931,-0.0512936,-0.120482,0.0460752,-0.045034,-0.135204,0,250,-0.144003,-2.92859,-26.8521,2,1
1.785,0.0492533,-0.0479643,-0.120193,0.049055,-0.0402671,-0.135204,0,250,-3.14693,-7.70154,-28.732,2,1
1.803,0.0514357,-0.0451255,-0.119649,0.0519322,-0.0362024,-0.135204,0,250,-4.89254,-13.036,-34.2251,2,1
1.82,0.0529678,-0.0432382,-0.119156,0.053952,-0.0335001,-0.135204,0,250,-9.40914,-13.2191,-35.5435,2,1
1.837,0.0542121,-0.0423013,-0.118836,0.0555925,-0.0321587,-0.135204,0,250,-6.61373,-10.2284,-31.8081,2,1
1.855,0.0547746,-0.0422072,-0.118481,0.056334,-0.0320239,-0.135204,0,250,-4.8315,-9.14197,-30.2212,2,1
1.874,0.0549919,-0.0428951,-0.117815,0.0566205,-0.0330089,-0.135204,0,250,-5.82027,-9.44715,-32.2964,2,1
1.893,0.0547638,-0.044433,-0.11715,0.0563198,-0.0352109,-0.135204,0,250,-6.45504,-8.65369,-38.229,2,1
1.911,0.0539132,-0.0465376,-0.116921,0.0551984,-0.0382243,-0.135204,0,250,-5.53951,-8.81238,-37.4722,2,1
1.928,0.0526943,-0.0493075,-0.116997,0.0535915,-0.0421903,-0.135204,250.287,250,-4.78267,-8.31189,-35.2505,2,1
1.949,0.0508364,-0.0533206,-0.117348,0.0511421,-0.0479363,-0.135204,246.16,250,-2.03609,-7.15223,-34.6646,2,1
1.966,0.0490294,-0.0573264,-0.11778,0.0487598,-0.0536719,-0.135204,245.645,250,-1.60885,-4.82068,-38.6929,2,1
1.983,0.0472065,-0.0616003,-0.118567,0.0463566,-0.0597913,-0.135204,245.943,250,-0.302694,-2.245,-41.7691,2,1
2,0.0453259,-0.0660097,-0.119725,0.0438772,-0.0661048,-0.135204,246.526,250,0.0635105,1.13634,-30.2456,2,1
2.018,0.0436093,-0.070474,-0.120767,0.0416141,-0.0724969,-0.135204,247.596,250,5.83743,2.93077,-33.2241,2,1
