time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
3.172,0.0226395,0.0605613,-0.130256,0.0139684,-0.0848781,-0.135362,0,130,-39.6899,-3.38429,-51.8277,0,0
3.191,0.0219785,0.0604399,-0.131958,0.0130969,-0.085052,-0.135362,0,130,-29.9121,-4.84913,-35.3238,0,0
3.21,0.0180829,0.059811,-0.133985,0.00796114,-0.0859524,-0.135362,0,130,-25.6396,0.631826,-44.1861,0,0
3.227,0.0128354,0.0590643,-0.135534,0.00104304,-0.0870216,-0.135362,188.682,130,-14.0185,-2.7251,-46.3345,0,0
3.245,0.00615235,0.0579949,-0.135387,-0.00776763,-0.0885528,-0.135362,188.782,130,-11.2597,-2.98145,-54.5376,0,0
3.263,-0.00149226,0.056657,-0.135331,-0.017846,-0.0904684,-0.135362,189.153,130,-1.51852,3.28075,-62.7163,0,0
3.28,-0.00891383,0.0554681,-0.135326,-0.0276303,-0.0921707,-0.135362,189.389,130,9.6143,4.37939,-46.0415,0,0
3.297,-0.0154934,0.0545628,-0.135098,-0.0363045,-0.0934669,-0.135362,189.01,130,27.876,5.41698,-33.6148,0,0
3.315,-0.0201372,0.0540358,-0.134869,-0.0424267,-0.0942215,-0.135362,188.002,130,38.8013,7.66308,-27.8286,0,0
3.332,-0.0220223,0.0540244,-0.134341,-0.044912,-0.0942378,-0.135362,186.285,130,34.7608,8.34667,-40.1822,0,0
3.349,-0.02119,0.0545744,-0.133899,-0.0438147,-0.0934503,-0.135362,179.883,130,31.001,0.937004,-34.689,0,0
3.367,-0.017952,0.0554109,-0.133802,-0.0395459,-0.0922526,-0.135362,0,130,22.9688,4.13525,-29.6109,0,0
3.385,-0.0123645,0.0566224,-0.133634,-0.0321795,-0.0905179,-0.135362,0,130,17.6221,0.558586,-29.8062,0,0
3.404,-0.00582,0.0578236,-0.133111,-0.0235515,-0.088798,-0.135362,0,130,7.25834,-3.21338,-26.4859,0,0
3.422,0.00135858,0.0588056,-0.132141,-0.0140875,-0.087392,-0.135362,0,130,-3.7646,-1.83399,-33.5415,0,0
3.441,0.00851952,0.0596761,-0.131125,-0.00464684,-0.0861456,-0.135362,0,130,-15.0805,-3.20118,-38.0093,0,0
3.458,0.0139757,0.0602546,-0.130551,0.00254637,-0.0853173,-0.135362,0,130,-24.3701,-4.40967,-39.2544,0,0
3.476,0.0175639,0.0604486,-0.130459,0.00727691,-0.0850395,-0.135362,0,130,-31.4135,-6.06983,-39.0103,0,0
3.493,0.0189193,0.0602282,-0.130912,0.00906382,-0.0853551,-0.135362,0,130,-31.4624,-7.27833,-46.3833,0,0
3.511,0.018146,0.0594847,-0.132258,0.00804433,-0.0864196,-0.135362,0,130,-28.2519,-6.97315,-51.2173,0,0
3.529,0.0145923,0.0581408,-0.134148,0.00335927,-0.0883439,-0.135362,0,130,-24.2602,-4.38526,-41.1587,0,0
3.547,0.00934834,0.0565829,-0.13558,-0.00355416,-0.0905745,-0.135362,200.85,130,-28.1543,-4.9956,-60.8853,0,0
3.565,0.00264976,0.0548046,-0.135291,-0.0123853,-0.0931207,-0.135362,196.805,130,-6.27925,-4.8369,-50.0699,0,0
3.584,-0.00484112,0.0529144,-0.135255,-0.022261,-0.0958271,-0.135362,195.053,130,5.2686,4.46485,-59.0542,0,0
3.603,-0.0121065,0.0514317,-0.135285,-0.0318394,-0.0979501,-0.135362,193.501,130,16.1084,4.81886,-47.189,0,0
3.622,-0.0174911,0.0504674,-0.135092,-0.0389382,-0.0993308,-0.135362,192.153,130,34.8951,4.70899,-37.399,0,0
3.64,-0.0201755,0.0499566,-0.134996,-0.0424772,-0.100062,-0.135362,190.918,130,39.7046,6.36915,-29.3911,0,0
