time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
0.000999928,0.0868498,0.0493398,-0.134991,0.0986207,0.0990547,-0.134539,0,260,-4.19203,-4.1451,-28.854,0,0
0.0190001,0.0866095,0.0490444,-0.134564,0.0983039,0.0986318,-0.134539,0,260,-3.49622,-3.0953,-27.6822,0,0
0.0359998,0.086129,0.0485093,-0.133756,0.0976705,0.0978656,-0.134539,0,260,-2.17786,-2.16756,-27.3159,0,0
0.0539999,0.0855741,0.0478193,-0.132618,0.0969389,0.0968776,-0.134539,0,260,-2.51965,-0.190021,-38.7661,0,0
0.072,0.0848443,0.0470766,-0.131506,0.0959768,0.0958142,-0.134539,0,260,-4.10656,-2.09432,-34.2495,0,0
0.0890002,0.0840431,0.0462603,-0.130734,0.0949205,0.0946454,-0.134539,0,260,-1.97033,-0.568427,-38.9126,0,0
0.106,0.0830862,0.045469,-0.130129,0.0936589,0.0935124,-0.134539,0,260,0.0438397,-0.605043,-29.1226,0,0
0.124,0.0821316,0.0446356,-0.129281,0.0924004,0.0923192,-0.134539,0,260,0.275744,-1.17876,-32.0279,0,1
0.141,0.081156,0.0437291,-0.128255,0.0911142,0.0910212,-0.134539,0,260,-3.58169,-3.6812,-32.98,0,1
0.16,0.0798327,0.0424098,-0.127213,0.0893697,0.0891322,-0.134539,0,260,-6.21841,-5.53667,-36.1783,0,1
0.179,0.0780038,0.0406423,-0.12639,0.0869585,0.0866015,-0.134539,0,260,-7.23159,-8.10015,-32.0279,0,1
0.196,0.0757717,0.0383638,-0.125613,0.0840158,0.0833391,-0.134539,224.899,260,-5.43716,-9.79692,-31.7105,0,1
0.214,0.0730574,0.0353659,-0.124689,0.0804374,0.0790466,-0.134539,226.113,260,-4.02114,-10.0411,-32.6626,0,1
0.232,0.0700398,0.0316332,-0.123784,0.0764591,0.0737021,-0.134539,228.523,260,-3.069,-8.64946,-37.0572,0,1
0.249,0.0667468,0.0271427,-0.123129,0.0721177,0.0672725,-0.134539,231.191,260,-0.774074,-7.12358,-35.69,0,1
0.267,0.063495,0.0221907,-0.122718,0.0678307,0.0601821,-0.134539,234.028,260,0.727379,-5.81743,-33.5659,0,1
0.284,0.0602953,0.0168476,-0.122337,0.0636123,0.0525318,-0.134539,236.613,260,1.41097,-3.55913,-31.8325,0,1
0.301,0.057386,0.0115494,-0.12189,0.0597768,0.0449457,-0.134539,239.023,260,1.82601,-2.02104,-33.6392,0,1
0.318,0.0545119,0.00596036,-0.121463,0.0559877,0.0369432,-0.134539,241.037,260,0.873863,-0.897997,-36.0074,0,1
0.335,0.0517955,0.000476718,-0.121244,0.0524065,0.0290917,-0.134539,242.562,260,1.83821,0.884229,-34.9331,0,1
0.356,0.0486259,-0.00623171,-0.121143,0.0482278,0.0194864,-0.134539,243.772,260,4.15754,2.00727,-32.2232,0,1
0.373,0.046153,-0.0119553,-0.12098,0.0449677,0.0112913,-0.134539,244.988,260,5.28059,2.98383,-32.1988,0,1
0.391,0.0442052,-0.0171527,-0.120752,0.0423998,0.00384955,-0.134539,246.706,260,5.305,3.36225,-35.0064,0,1
0.408,0.0426345,-0.0220781,-0.12065,0.040329,-0.00320273,-0.134539,249.289,260,4.27961,3.83833,-36.6177,0,1
0.426,0.0413623,-0.0268324,-0.120807,0.0386518,-0.01001,-0.134539,252.15,260,4.80452,4.70503,-36.8374,0,1
0.446,0.0403968,-0.0314393,-0.121295,0.0373789,-0.0166063,-0.134539,255.074,260,5.62239,6.10883,-33.395,0,1
0.465,0.0398405,-0.0361029,-0.121925,0.0366455,-0.0232837,-0.134539,258.733,260,6.09846,8.19624,-33.2241,0,1
0.483,0.0398057,-0.0392293,-0.122398,0.0365996,-0.0277601,-0.134539,262.843,260,4.31623,9.3559,-31.149,0,1
0.5,0.040312,-0.0415856,-0.122809,0.0372671,-0.0311339,-0.134539,269.521,260,4.46272,9.84419,-32.8335,0,1
0.517,0.0412248,-0.0432656,-0.123124,0.0384705,-0.0335394,-0.134539,0,260,6.41584,8.41596,-31.5152,0,1
0.535,0.0423642,-0.0442398,-0.123373,0.0399727,-0.0349343,-0.134539,0,260,1.74055,8.03755,-33.8833,0,1
0.553,0.0439451,-0.0446656,-0.123642,0.0420569,-0.0355439,-0.134539,0,260,2.76594,5.09565,-32.3452,0,1
0.574,0.0457436,-0.0446132,-0.123922,0.0444279,-0.0354689,-0.134539,0,260,0.580869,3.08149,-32.4917,0,1
0.591,0.0473953,-0.0442955,-0.124033,0.0466055,-0.035014,-0.134539,0,260,1.63067,0.0663411,-31.1001,0,1
0.609,0.0491445,-0.0439642,-0.124054,0.0489115,-0.0345396,-0.134539,0,260,0.19023,-1.48393,-33.7368,0,1
0.626,0.0509198,-0.0437494,-0.124054,0.051252,-0.0342321,-0.134539,0,260,0.165757,-2.79009,-33.0044,0,1
0.644,0.0527023,-0.0437638,-0.124054,0.053602,-0.0342527,-0.134539,0,260,-0.139457,-3.81548,-32.8824,0,1
0.661,0.054414,-0.0440269,-0.124033,0.0558586,-0.0346294,-0.134539,0,260,0.275573,-4.64556,-30.3189,0,1
0.679,0.0561649,-0.0446922,-0.1238,0.058167,-0.035582,-0.134539,0,260,1.54506,-4.023,-29.9771,0,1
0.697,0.0580205,-0.0456929,-0.123271,0.0606133,-0.0370148,-0.134539,0,260,-0.090667,-2.61919,-30.0991,0,1
0.716,0.0598728,-0.0468998,-0.122484,0.0630553,-0.0387429,-0.134539,0,260,-0.920717,-1.49614,-31.6372,0,1
0.734,0.0617031,-0.0482223,-0.121732,0.0654683,-0.0406365,-0.134539,0,260,-1.50666,-0.470738,-37.6675,0,1
0.753,0.0633043,-0.0495712,-0.121249,0.0675793,-0.0425678,-0.134539,0,260,-2.88604,1.43358,-34.9087,0,1
0.771,0.0649994,-0.0508105,-0.120919,0.069814,-0.0443423,-0.134539,0,260,3.6081,1.21385,-29.0493,0,1
0.788,0.0664933,-0.0518301,-0.120432,0.0717835,-0.0458022,-0.134539,0,260,0.483094,1.42137,-30.9292,0,1
0.806,0.0681773,-0.0527656,-0.1197,0.0740036,-0.0471416,-0.134539,0,260,-1.2503,0.81102,-33.8589,0,1
0.824,0.0697319,-0.0536547,-0.11906,0.0760532,-0.0484147,-0.134539,0,260,-4.92462,0.139577,-36.5689,0,1
0.841,0.0709335,-0.05449,-0.118684,0.0776373,-0.0496107,-0.134539,0,260,-5.51055,-1.5694,-33.3706,0,1
0.859,0.071724,-0.0555038,-0.118354,0.0786795,-0.0510623,-0.134539,0,260,-5.92559,-3.77887,-31.6616,0,1
0.878,0.0719614,-0.0568279,-0.117897,0.0789924,-0.0529581,-0.134539,0,260,-7.04864,-6.23248,-32.4673,0,1
0.897,0.0716386,-0.0586594,-0.117434,0.0785669,-0.0555805,-0.134539,0,260,-6.01104,-6.65973,-37.4722,0,1
0.916,0.0705448,-0.0611024,-0.117318,0.0771249,-0.0590784,-0.134539,0,260,-6.52374,-5.85407,-37.7408,0,1
0.934,0.0690077,-0.0640692,-0.117627,0.0750984,-0.0633263,-0.134539,247.81,260,-4.76593,-3.86432,-36.2759,1,1
0.953,0.0672911,-0.0668946,-0.118196,0.0728353,-0.0673718,-0.134539,242.17,260,-2.38555,-2.10651,-36.1294,1,1
