time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
0,0.0834344,0.0597101,-0.132812,0.0997257,0.099603,-0.132151,0,220,-0.075234,-2.45221,-14.8225,0,0
0.0169997,0.0834471,0.0595865,-0.132588,0.0997428,0.0994337,-0.132151,0,220,-0.673358,-2.44,-14.5783,0,0
0.033,0.0834495,0.0593121,-0.132105,0.099746,0.0990579,-0.132151,0,220,-0.282701,-1.79303,-14.8469,0,0
0.0499997,0.0834214,0.0589348,-0.131359,0.0997083,0.0985412,-0.132151,0,220,-0.0751284,-1.02398,-14.1633,0,0
0.066,0.083368,0.0584503,-0.130444,0.0996367,0.0978776,-0.132151,0,220,2.20759,-0.901906,-18.9729,0,0
0.0840001,0.0832312,0.0579277,-0.129555,0.0994534,0.0971619,-0.132151,0,220,-2.23577,-1.45121,-20.7307,0,1
0.103,0.083032,0.0572048,-0.128768,0.0991863,0.0961718,-0.132151,0,220,0.388745,-1.35356,-16.8732,0,1
0.12,0.0828091,0.0564554,-0.12793,0.0988875,0.0951455,-0.132151,0,220,-0.331473,-2.6475,-14.4807,0,1
0.138,0.0825986,0.0554589,-0.126736,0.0986054,0.0937807,-0.132151,0,220,-0.490123,-2.46439,-17.4836,0,1
0.155,0.0823059,0.0542866,-0.125395,0.098213,0.0921751,-0.132151,0,220,-2.16248,-3.11137,-19.0217,0,1
0.172,0.0818946,0.0529361,-0.12412,0.0976617,0.0903255,-0.132151,0,220,-2.77283,-3.58744,-19.1193,0,1
0.189,0.081308,0.0513441,-0.122845,0.0968753,0.0881452,-0.132151,0,220,-2.06483,-3.02592,-16.8488,0,1
0.207,0.0805752,0.0495056,-0.121397,0.095893,0.0856273,-0.132151,0,220,-1.36903,-2.02494,-15.7258,0,1
0.224,0.0796867,0.0475115,-0.119715,0.094702,0.0828962,-0.132151,247.853,220,-1.91834,-1.46342,-17.8254,0,1
0.242,0.0786616,0.0453606,-0.117922,0.0933279,0.0799504,-0.132151,246.141,220,-2.12586,-1.18266,-20.2912,0,1
0.26,0.0775369,0.0432157,-0.116271,0.0918202,0.0770128,-0.132151,244.217,220,-1.44227,-1.24369,-19.8273,0,1
0.278,0.0762896,0.0409731,-0.114701,0.0901482,0.0739414,-0.132151,242.545,220,-1.1493,-0.975137,-18.4846,0,1
0.295,0.0749575,0.0386617,-0.113101,0.0883626,0.0707758,-0.132151,241.06,220,-1.62537,-0.987344,-17.8742,0,1
0.312,0.0735458,0.036347,-0.111476,0.0864702,0.0676057,-0.132151,239.841,220,-1.78406,-0.645542,-18.9973,0,1
0.33,0.0719362,0.033877,-0.109764,0.0843125,0.0642229,-0.132151,238.471,220,-2.34559,-0.108401,-19.8518,0,1
0.348,0.0702205,0.0314931,-0.108189,0.0820127,0.060958,-0.132151,236.543,220,-2.06483,0.526297,-19.6809,0,1
0.365,0.0683451,0.0291688,-0.106675,0.0794987,0.0577747,-0.132151,234.076,220,-0.868537,1.25871,-18.7287,0,1
0.383,0.0663652,0.0269321,-0.105156,0.0768447,0.0547114,-0.132151,231.264,220,-0.941772,1.55168,-18.6066,0,1
0.401,0.0642866,0.0247929,-0.103596,0.0740583,0.0517816,-0.132151,228.471,220,-0.795283,2.24748,-20.5109,0,1
0.418,0.0622299,0.0229326,-0.102235,0.0713014,0.0492338,-0.132151,225.561,220,-1.13706,1.78362,-21.1213,0,1
0.436,0.0600821,0.0211821,-0.100995,0.0684223,0.0468364,-0.132151,222.463,220,-0.599953,1.05119,-19.9738,0,1
0.453,0.0578637,0.0195652,-0.0998728,0.0654485,0.0446219,-0.132151,219.143,220,-1.13706,0.721603,-19.4367,0,1
0.471,0.0556266,0.018078,-0.0988009,0.0624497,0.0425851,-0.132151,216.323,220,-0.892906,0.916913,-19.0949,0,1
0.488,0.0532732,0.0166223,-0.0977189,0.059295,0.0405914,-0.132151,213.81,220,-1.38118,1.53946,-19.1438,0,1
0.505,0.0509029,0.0152856,-0.0967232,0.0561177,0.0387607,-0.132151,211.584,220,-0.905107,0.733796,-19.925,0,1
0.523,0.0484061,0.0140124,-0.0957682,0.0527707,0.037017,-0.132151,209.382,220,-0.673162,1.28311,-19.925,0,1
0.542,0.0456674,0.0127585,-0.0948131,0.0490995,0.0352997,-0.132151,206.931,220,-0.721967,1.58829,-19.9982,0,1
0.558,0.0432553,0.0117906,-0.094046,0.0458661,0.0339741,-0.132151,204.561,220,-0.111571,1.75919,-19.9494,0,1
0.574,0.0408797,0.0109507,-0.0933704,0.0426817,0.0328238,-0.132151,202.136,220,-0.196968,1.7836,-20.0227,0,1
0.591,0.0385059,0.0102228,-0.092771,0.0394996,0.0318269,-0.132151,199.498,220,-0.28237,1.03897,-19.9006,0,1
0.607,0.0360389,0.00954461,-0.0922071,0.0361926,0.0308981,-0.132151,197.288,220,-0.0137878,0.379759,-19.2658,0,1
0.624,0.0335659,0.00888125,-0.0916788,0.0328776,0.0299896,-0.132151,195.799,220,-0.440994,-0.0963222,-19.51,0,1
0.64,0.0311831,0.00824755,-0.0911962,0.0296835,0.0291217,-0.132151,195.096,220,0.0351455,-0.193963,-18.509,0,1
0.657,0.0287137,0.00757764,-0.0907339,0.0263733,0.0282042,-0.132151,195.031,220,-1.08788,-1.80527,-21.7072,0,1
0.673,0.0262492,0.00687359,-0.0903021,0.0230697,0.0272399,-0.132151,195.344,220,-2.61376,-0.0108496,-22.1711,0,1
0.689,0.0238699,0.00619459,-0.0899211,0.0198803,0.02631,-0.132151,195.68,220,-0.367675,3.10193,-16.0432,0,1
0.706,0.0214339,0.00551205,-0.0895756,0.0166148,0.0253752,-0.132151,195.841,220,4.66163,4.94519,-18.4846,0,1
0.722,0.0191946,0.00489025,-0.089281,0.0136131,0.0245236,-0.132151,195.703,220,1.28028,0.697147,-17.9963,0,1
0.739,0.0167568,0.00423259,-0.0889965,0.0103452,0.0236229,-0.132151,195.42,220,0.718743,0.0990031,-19.6809,0,1
0.757,0.0141358,0.00350561,-0.0887324,0.00683181,0.0226273,-0.132151,195.372,220,0.975096,-1.8175,-18.4113,0,1
0.774,0.0117779,0.00280895,-0.0885342,0.00367107,0.0216731,-0.132151,195.675,220,0.669917,-0.291624,-15.8967,0,1
0.791,0.00925181,0.00200572,-0.0883209,0.000284881,0.0205731,-0.132151,196.527,220,-3.83448,-1.78089,-20.9748,0,1
0.808,0.00688209,0.0011506,-0.0881177,-0.0028917,0.0194019,-0.132151,197.987,220,0.926265,-1.2682,-19.4855,0,1
0.824,0.00451098,0.0002393,-0.087945,-0.00607014,0.0181538,-0.132151,199.474,220,-0.868166,-1.23157,-18.7043,0,1
0.84,0.0021279,-0.00078681,-0.0877875,-0.00926463,0.0167485,-0.132151,201.405,220,0.303709,1.36854,-18.4846,0,1
0.857,-0.000165984,-0.00185009,-0.0876808,-0.0123396,0.0152923,-0.132151,203.062,220,-0.64844,-6.07774,-22.3664,0,1
0.874,-0.00255941,-0.00303363,-0.0875792,-0.0155479,0.0136713,-0.132151,204.84,220,-2.23536,-2.8917,-19.632,0,1
0.891,-0.00499713,-0.00430599,-0.0874878,-0.0188156,0.0119288,-0.132151,206.286,220,2.25684,-1.20713,-18.8508,0,1
0.907,-0.00727022,-0.00554671,-0.0874116,-0.0218627,0.0102295,-0.132151,207.49,220,0.0961884,1.19766,-16.385,0,1
0.924,-0.00950698,-0.00686364,-0.0873252,-0.024861,0.0084259,-0.132151,208.867,220,-0.379871,-0.828699,-19.0217,0,1
0.94,-0.0118765,-0.00830269,-0.0872287,-0.0280374,0.00645503,-0.132151,210.155,220,0.425799,-0.20614,-17.8498,0,1
0.96,-0.0147426,-0.0101987,-0.0871017,-0.0318793,0.00385832,-0.132151,211.905,220,-1.12449,-0.596763,-19.1926,1,1
0.977,-0.0172362,-0.0119178,-0.0870255,-0.035222,0.0015039,-0.132151,213.181,220,-0.709439,-1.80525,-19.8762,1,1
0.994,-0.0195709,-0.0135379,-0.0869899,-0.0383516,-0.000714935,-0.132151,214.231,220,-8.36322,-4.50299,-21.8049,1,1
1.01,-0.0203228,-0.0135289,-0.087061,-0.0393595,-0.000702609,-0.132151,210.828,220,-9.43744,-4.6861,-19.217,1,1
1.026,-0.021486,-0.0135082,-0.087315,-0.0409188,-0.000674259,-0.132151,0,220,-5.90961,-11.4732,-21.5852,1,1
1.043,-0.0229942,-0.0143391,-0.0877926,-0.0429405,-0.00181223,-0.132151,0,220,-5.65326,-7.99421,-15.9699,1,1
1.06,-0.0248882,-0.0157323,-0.0881278,-0.0454794,-0.00372031,-0.132151,0,220,-4.07856,-1.97614,-16.5314,1,1
1.076,-0.0269426,-0.0172168,-0.0882853,-0.0482333,-0.00575343,-0.132151,214.202,220,1.47564,2.9799,-15.3107,1,1
1.093,-0.0289703,-0.0185414,-0.0882294,-0.0509514,-0.00756756,-0.132151,215.114,220,3.95367,5.54337,-18.3137,1,1
1.109,-0.0306603,-0.0194743,-0.0881228,-0.0532168,-0.00884522,-0.132151,212.955,220,5.60162,4.99406,-22.5861,1,1
1.126,-0.032038,-0.0200723,-0.0882447,-0.0550636,-0.00966422,-0.132151,0,220,5.83355,3.78556,-25.7844,1,1
1.143,-0.033054,-0.0204012,-0.088834,-0.0564255,-0.0101147,-0.132151,0,220,5.44293,3.11418,-20.1203,1,1
1.162,-0.0337555,-0.020513,-0.0896518,-0.0573659,-0.0102678,-0.132151,0,220,3.53863,2.41837,-19.6809,1,1
1.18,-0.0341236,-0.0204414,-0.0902614,-0.0578593,-0.0101697,-0.132151,0,220,4.67389,3.19962,-13.2844,1,1
1.196,-0.034268,-0.0201387,-0.0904189,-0.0580529,-0.00975516,-0.132151,0,220,2.24469,3.76115,-14.9445,1,1
1.213,-0.0342395,-0.0195905,-0.0902614,-0.0580147,-0.00900437,-0.132151,0,220,2.01276,2.99211,-15.8479,1,1
1.23,-0.0340716,-0.0188465,-0.0898195,-0.0577896,-0.00798541,-0.132151,0,220,3.25787,-0.706653,-14.6516,1,1
1.248,-0.0336222,-0.0181565,-0.0891692,-0.0571872,-0.00704041,-0.132151,0,220,4.01471,-1.67101,-17.9719,1,1
1.264,-0.032956,-0.0176199,-0.0885698,-0.0562942,-0.0063055,-0.132151,0,220,5.08893,-1.01183,-27.4689,1,1
1.28,-0.0319075,-0.017175,-0.0881177,-0.0548887,-0.00569618,-0.132151,0,220,4.99127,0.721559,-18.8264,1,1
1.296,-0.0306817,-0.0167344,-0.0878586,-0.0532455,-0.00509275,-0.132151,0,220,2.31793,3.12633,-22.0002,1,1
1.312,-0.0291159,-0.0161473,-0.0877976,-0.0511466,-0.00428868,-0.132151,0,220,3.62408,2.29625,-17.9475,1,1
1.328,-0.027399,-0.0154208,-0.0877316,-0.0488451,-0.00329369,-0.132151,0,220,2.35455,0.0623453,-17.2883,1,1
1.344,-0.0255002,-0.0146861,-0.0875081,-0.0462998,-0.00228747,-0.132151,0,220,2.34235,0.355338,-18.7775,1,1
1.362,-0.0233998,-0.0139633,-0.087122,-0.0434842,-0.00129755,-0.132151,0,220,-0.0136233,-2.85511,-17.7522,1,1
1.38,-0.0211383,-0.0134328,-0.086675,-0.0404527,-0.000570994,-0.132151,0,220,-1.1977,-3.27015,-21.634,1,1
1.396,-0.0192402,-0.01316,-0.0863651,-0.0379083,-0.000197377,-0.132151,0,220,-0.929151,-2.06166,-18.6555,1,1
1.408,-0.0179466,-0.0130565,-0.0861619,-0.0361743,-5.56266e-05,-0.132151,0,220,-0.208918,-1.48793,-18.0695,1,1
1.425,-0.0158764,-0.0129854,-0.0858114,-0.0333992,4.17495e-05,-0.132151,0,220,1.25591,0.404173,-19.0217,1,1
1.442,-0.0138271,-0.0129373,-0.0854558,-0.0306521,0.000107626,-0.132151,0,220,1.19488,0.172235,-20.2912,1,1
1.46,-0.0114324,-0.0128892,-0.0851814,-0.027442,0.000173502,-0.132151,0,220,-0.0380493,-0.828726,-21.634,1,1
1.477,-0.00924707,-0.0128845,-0.0851205,-0.0245126,0.000179939,-0.132151,0,220,-1.57611,-1.70763,-20.7795,1,1
1.495,-0.00716641,-0.0129934,-0.0851764,-0.0217235,3.0793e-05,-0.132151,0,220,-3.40716,-2.83068,-19.1926,1,1
1.511,-0.00537643,-0.0133299,-0.0852576,-0.0193241,-0.000430066,-0.132151,0,220,-5.14056,-3.89269,-17.3127,1,1
