time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
0.000999928,0.0836194,0.0597989,-0.133015,0.0999737,0.0997246,-0.13238,0,230,0.985593,-1.24631,-15.3839,0,0
0.0169997,0.0836619,0.0597333,-0.132791,0.100031,0.0996348,-0.13238,0,230,1.99878,-0.867896,-15.6769,0,0
0.033,0.0837574,0.0595982,-0.132349,0.100159,0.0994497,-0.13238,0,230,0.729238,-1.06321,-15.5793,0,0
0.0499997,0.0839099,0.0594039,-0.131663,0.100363,0.0991836,-0.13238,0,230,0.619367,-0.758033,-14.8712,0,0
0.0669999,0.0841089,0.0591542,-0.13078,0.10063,0.0988416,-0.13238,0,230,-0.930923,-0.404023,-23.2453,0,0
0.0840001,0.0842763,0.0588612,-0.12986,0.100854,0.0984404,-0.13238,0,230,-0.686784,-1.18526,-19.925,0,1
0.103,0.0845025,0.058439,-0.129022,0.101158,0.0978621,-0.13238,0,230,1.1687,-0.465044,-18.5822,0,1
0.121,0.0847627,0.0579798,-0.128062,0.101506,0.0972332,-0.13238,0,230,2.25513,-1.52703,-13.2599,0,1
0.14,0.0851608,0.0573587,-0.126589,0.10204,0.0963826,-0.13238,0,230,1.19312,-1.466,-16.7511,0,1
0.152,0.0854502,0.0568514,-0.125425,0.102428,0.0956878,-0.13238,0,230,-0.454828,-1.56365,-17.508,0,1
0.163,0.0856746,0.0563775,-0.12444,0.102729,0.0950388,-0.13238,0,230,-1.76098,-2.58904,-19.5832,0,1
0.182,0.0860485,0.0553466,-0.122702,0.10323,0.0936269,-0.13238,0,230,-1.114,-3.05291,-17.923,0,1
0.204,0.0863463,0.0538468,-0.120584,0.103629,0.0915728,-0.13238,0,230,-0.674529,-1.6491,-14.6515,0,1
0.222,0.0865047,0.052494,-0.118821,0.103841,0.0897201,-0.13238,0,230,-0.357057,-1.58807,-13.8947,0,1
0.243,0.0866544,0.0507348,-0.116733,0.104042,0.0873107,-0.13238,0,230,-0.845285,-1.24627,-16.0187,0,1
0.26,0.0867223,0.0491589,-0.114976,0.104133,0.0851524,-0.13238,0,230,-1.0528,-1.52703,-17.7521,0,1
0.278,0.0866562,0.0474225,-0.113167,0.104045,0.0827743,-0.13238,0,230,-1.2237,-1.72235,-18.924,0,1
0.295,0.0865118,0.0457111,-0.111501,0.103851,0.0804304,-0.13238,0,230,-1.78523,-1.6369,-18.0207,0,1
0.312,0.0862783,0.0438998,-0.109845,0.103538,0.0779497,-0.13238,265.174,230,-0.735422,-1.60028,-17.3371,0,1
0.328,0.0859691,0.0419306,-0.108133,0.103123,0.0752528,-0.13238,262.869,230,-1.00398,-1.50262,-16.9464,0,1
0.345,0.0855936,0.0398702,-0.106431,0.10262,0.0724309,-0.13238,261.066,230,-1.2237,-1.14861,-17.7521,0,1
0.363,0.085118,0.0376725,-0.104673,0.101983,0.0694211,-0.13238,259.445,230,-1.87068,-1.05096,-18.8507,0,1
0.381,0.0845218,0.0354025,-0.102921,0.101183,0.0663121,-0.13238,257.5,230,-1.93171,-0.599298,-19.4855,0,1
0.398,0.083819,0.0331568,-0.10126,0.100241,0.0632365,-0.13238,255.193,230,-1.82185,-0.147578,-18.7531,0,1
0.415,0.0829639,0.0308449,-0.0995477,0.099095,0.0600702,-0.13238,252.49,230,-1.0406,0.230851,-18.1183,0,1
0.433,0.0819868,0.0285594,-0.0978002,0.0977852,0.0569401,-0.13238,249.673,230,-0.942941,0.535955,-18.5578,0,1
0.449,0.0810062,0.0264989,-0.0962,0.0964708,0.0541181,-0.13238,247.097,230,-1.34577,0.426046,-19.632,0,1
0.467,0.0798032,0.0242397,-0.0944524,0.0948582,0.051024,-0.13238,244.428,230,-1.50446,0.242855,-19.9738,0,1
0.483,0.0786528,0.0222476,-0.0929742,0.0933161,0.0482956,-0.13238,242.156,230,-0.833078,0.15735,-19.5099,0,1
0.5,0.077375,0.020225,-0.0914959,0.0916032,0.0455256,-0.13238,239.939,230,-1.2237,0.425851,-19.1437,0,1
0.516,0.0760234,0.0182288,-0.0900328,0.0897914,0.0427916,-0.13238,237.837,230,-1.19929,0.560062,-19.1437,0,1
0.535,0.0744158,0.0160645,-0.0884326,0.0876364,0.0398275,-0.13238,235.579,230,-1.71198,0.86523,-19.8517,0,1
0.552,0.0728846,0.0142008,-0.0870458,0.0855839,0.037275,-0.13238,233.299,230,-1.82185,1.1582,-19.7296,0,1
0.569,0.0711698,0.0123287,-0.0856488,0.0832852,0.0347111,-0.13238,230.558,230,-1.19929,1.76855,-19.7541,0,1
0.587,0.0693398,0.0106007,-0.0843077,0.0808321,0.0323445,-0.13238,227.107,230,-1.10163,1.87841,-19.4123,0,1
0.603,0.0676123,0.00914018,-0.0831088,0.0785164,0.0303442,-0.13238,223.826,230,-1.0406,1.74414,-19.6808,0,1
0.62,0.0657838,0.00774466,-0.0819201,0.0760653,0.0284329,-0.13238,220.401,230,-0.991769,1.3291,-19.9005,0,1
0.636,0.063895,0.00644336,-0.0808076,0.0735334,0.0266507,-0.13238,217.363,230,-0.906317,0.914058,-20.4621,0,1
0.652,0.0620125,0.00524594,-0.0798119,0.0710099,0.0250108,-0.13238,214.816,230,-0.906313,0.645488,-19.9494,0,1
0.669,0.0600665,0.00405599,-0.0788518,0.0684014,0.023381,-0.13238,212.829,230,-0.735383,0.547785,-19.4123,0,1
0.686,0.0580924,0.00291188,-0.077912,0.0657551,0.0218141,-0.13238,211.325,230,-0.332497,0.242536,-19.4855,0,1
0.702,0.0560854,0.00179453,-0.0770128,0.0630647,0.0202838,-0.13238,210.213,230,-0.674247,0.608696,-19.9738,0,1
0.719,0.0540558,0.000718007,-0.0761797,0.0603441,0.0188095,-0.13238,209.045,230,-0.674247,0.913833,-19.925,0,1
0.735,0.0520649,-0.000271207,-0.0754329,0.0576753,0.0174547,-0.13238,207.838,230,-0.369022,0.498794,-19.6564,0,1
0.752,0.0499299,-0.00126229,-0.074676,0.0548134,0.0160973,-0.13238,206.409,230,-0.332368,0.669661,-19.4367,0,1
0.77,0.0476711,-0.0022591,-0.0739038,0.0517855,0.0147321,-0.13238,204.999,230,-0.100428,0.474342,-19.4611,0,1
0.787,0.0455737,-0.00315618,-0.0731977,0.0489739,0.0135035,-0.13238,203.962,230,0.339019,0.217922,-19.6808,0,1
0.804,0.0435564,-0.00401009,-0.0725729,0.0462698,0.012334,-0.13238,203.322,230,0.1803,-0.648736,-19.8029,0,1
0.821,0.0414762,-0.00491665,-0.0719938,0.0434813,0.0110924,-0.13238,203.219,230,-0.381267,-0.624259,-19.5587,0,1
0.837,0.0395421,-0.00579031,-0.0714807,0.0408886,0.00989589,-0.13238,203.592,230,-0.124873,-0.453322,-18.9484,0,1
0.853,0.03756,-0.00672988,-0.0709473,0.0382317,0.00860909,-0.13238,204.398,230,0.229107,-0.428854,-19.339,0,1
0.87,0.0356271,-0.00766311,-0.0704342,0.0356406,0.00733097,-0.13238,205.153,230,0.107031,0.0106463,-19.5587,0,1
0.887,0.0335387,-0.00867739,-0.0699211,0.0328412,0.00594185,-0.13238,205.683,230,-0.149288,0.120492,-19.7785,0,1
0.904,0.0316018,-0.00963226,-0.0694792,0.0302448,0.00463409,-0.13238,205.972,230,0.143684,-0.355588,-19.1681,0,1
0.921,0.0295602,-0.0106452,-0.0690372,0.027508,0.00324681,-0.13238,206.176,230,0.143628,-0.148017,-19.1681,0,1
0.938,0.027701,-0.0115871,-0.068641,0.0250158,0.00195681,-0.13238,206.493,230,0.399931,-0.318862,-18.5822,0,1
0.954,0.0258235,-0.0125842,-0.0682549,0.022499,0.000591219,-0.13238,207.061,230,-0.723139,-1.53955,-21.1457,0,1
0.971,0.0239416,-0.013667,-0.067884,0.0199764,-0.000891746,-0.13238,208.272,230,1.52295,-2.1743,-21.0236,0,1
0.988,0.0221321,-0.0148015,-0.067564,0.0175508,-0.00244552,-0.13238,209.994,230,-3.40869,0.486831,-20.0714,0,1
1.004,0.0203529,-0.0160171,-0.0672694,0.0151658,-0.00411036,-0.13238,212.109,230,0.19238,-0.916989,-20.4865,0,1
1.022,0.0184999,-0.0173756,-0.0669544,0.0126818,-0.00597092,-0.13238,214.275,230,0.680637,-0.64843,-17.7765,0,1
1.038,0.0168381,-0.0186787,-0.0666598,0.0104542,-0.0077556,-0.13238,216.218,230,0.363214,-0.33104,-19.1925,0,1
1.055,0.0151689,-0.0200778,-0.0663702,0.00821667,-0.00967176,-0.13238,218.072,230,0.192285,-0.697242,-19.7541,0,1
1.071,0.0135091,-0.0215205,-0.0661213,0.00599173,-0.0116476,-0.13238,219.71,230,-0.723224,-0.660597,-19.5587,0,1
1.087,0.0119001,-0.0229778,-0.0658978,0.00383488,-0.0136435,-0.13238,221.043,230,2.20647,1.73199,-18.1671,0,1
1.104,0.0102932,-0.0245083,-0.0656844,0.00168085,-0.0157396,-0.13238,0,230,0.863699,-3.59026,-19.2414,0,1
1.12,0.00863799,-0.0261866,-0.065466,-0.000537937,-0.0180382,-0.13238,223.769,230,-0.137287,1.21931,-20.2179,1,1
