time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
0.0159998,0.0832023,0.0600807,-0.132695,0.0994146,-0.0998895,-0.132166,0,160,-1.05967,0.489812,-17.0441,0,0
0.033,0.0830659,0.0601165,-0.132253,0.0992318,-0.0998404,-0.132166,0,160,0.0755832,0.16014,-15.3108,0,0
0.0499997,0.0828652,0.0601806,-0.131552,0.0989627,-0.0997526,-0.132166,0,160,-0.278392,0.184494,-14.1389,0,0
0.066,0.0826342,0.0602416,-0.130637,0.0986531,-0.0996691,-0.132166,0,160,-1.20612,1.14884,-22.4885,0,0
0.0829997,0.0823405,0.0603159,-0.129657,0.0982594,-0.0995673,-0.132166,0,160,-0.876523,-0.645589,-19.8518,0,1
0.099,0.0819766,0.0603778,-0.128824,0.0977716,-0.0994826,-0.132166,0,160,0.429633,-0.0840491,-21.3166,0,1
0.118,0.0815333,0.0604165,-0.127884,0.0971773,-0.0994296,-0.132166,0,160,1.35733,-0.376991,-14.2854,0,1
0.136,0.0811245,0.0604188,-0.12667,0.0966293,-0.0994264,-0.132166,0,160,0.734772,-0.389161,-14.8957,0,1
0.153,0.0807238,0.0603921,-0.125136,0.0960922,-0.099463,-0.132166,0,160,-0.571315,0.0624693,-16.3117,0,1
0.164,0.0804499,0.0603735,-0.12413,0.0957251,-0.0994885,-0.132166,0,160,-1.49905,-0.364747,-18.4602,0,1
0.181,0.0799487,0.0603313,-0.122499,0.0950532,-0.0995462,-0.132166,0,160,-1.5845,-0.474581,-17.801,0,1
0.198,0.0793322,0.0602672,-0.120868,0.0942268,-0.099634,-0.132166,0,160,-1.31594,0.135803,-15.4572,0,1
0.214,0.0786653,0.0601978,-0.119202,0.0933328,-0.0997291,-0.132166,0,160,-0.571301,0.611804,-12.4055,0,1
0.231,0.0779387,0.0601618,-0.117546,0.0923588,-0.0997784,-0.132166,0,160,-0.339305,0.916973,-12.6496,0,1
0.248,0.0771579,0.0602041,-0.115839,0.0913122,-0.0997205,-0.132166,0,160,-0.68106,1.02684,-14.3098,0,1
0.265,0.0763453,0.0603068,-0.114188,0.0902229,-0.0995798,-0.132166,0,160,-1.23038,0.758281,-16.8,0,1
0.281,0.0754356,0.060458,-0.112471,0.0890034,-0.0993727,-0.132166,0,160,-1.84073,0.440872,-18.0695,0,1
0.298,0.0744348,0.060648,-0.110805,0.0876619,-0.0991125,-0.132166,0,160,-2.06045,0.379744,-17.4592,0,1
