time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
0,0.0834505,0.0600513,-0.133132,0.0997473,0.10007,-0.132182,0,180,-0.531806,0.249073,-16.4093,0,0
0.0160003,0.083449,0.0600661,-0.133015,0.0997453,0.100091,-0.132182,0,180,-0.238756,0.322224,-16.6534,0,0
0.033,0.0834297,0.0601041,-0.13273,0.0997194,0.100143,-0.132182,0,180,-0.66599,0.163458,-16.1408,0,0
0.0490003,0.0833994,0.0601509,-0.132324,0.0996788,0.100207,-0.132182,0,180,1.68997,0.541841,-16.214,0,0
0.0669999,0.0834109,0.060237,-0.131648,0.0996942,0.100325,-0.132182,0,180,2.37357,0.87142,-15.2618,0,0
0.085,0.0836463,0.0603812,-0.130815,0.10001,0.100522,-0.132182,0,180,1.93412,1.12776,-22.1222,0,0
0.105,0.08413,0.0606413,-0.129885,0.100658,0.100878,-0.132182,0,180,1.67776,1.01789,-19.754,0,1
0.122,0.0848087,0.060942,-0.129235,0.101568,0.10129,-0.132182,0,180,4.38772,0.956834,-16.8732,0,1
0.139,0.0856917,0.0612898,-0.128402,0.102752,0.101766,-0.132182,0,180,3.72855,0.444134,-13.8947,0,1
0.157,0.0868751,0.0616951,-0.127208,0.104338,0.102322,-0.132182,0,180,0.212914,-0.556856,-18.1671,0,1
0.173,0.088014,0.0620364,-0.125948,0.105865,0.102789,-0.132182,0,180,-5.09714,-3.86496,-20.3888,0,1
0.191,0.0888244,0.0621017,-0.124851,0.106951,0.102878,-0.132182,0,180,-11.0786,-7.09983,-21.2433,0,1
0.207,0.0889525,0.0616613,-0.123957,0.107123,0.102275,-0.132182,0,180,-15.9492,-8.39377,-19.9493,0,1
0.224,0.0881145,0.060632,-0.123149,0.105999,0.100866,-0.132182,0,180,-13.3613,-9.54123,-18.0695,0,1
0.24,0.0861347,0.0589131,-0.122276,0.103345,0.0985114,-0.132182,0,180,-14.521,-11.6653,-20.8283,0,1
0.257,0.0833513,0.0564431,-0.121514,0.0996143,0.0951286,-0.132182,222.973,180,-11.1152,-10.0661,-25.1984,0,1
0.274,0.0797102,0.0532275,-0.121168,0.0947335,0.0907246,-0.132182,221.381,180,-2.9487,-4.634,-24.0265,0,1
0.293,0.0754171,0.0491885,-0.121178,0.0889786,0.085193,-0.132182,222.219,180,12.3467,4.16726,-15.3107,0,1
0.31,0.0726172,0.0459459,-0.121006,0.0852254,0.080752,-0.132182,224.361,180,22.1123,11.406,-12.5519,0,1
0.327,0.0714791,0.0436923,-0.120315,0.0836998,0.0776656,-0.132182,229.198,180,21.8194,15.3123,-10.6476,0,1
0.343,0.0715873,0.0423908,-0.11907,0.0838448,0.0758831,-0.132182,240.603,180,11.2725,14.6531,-14.212,0,1
0.36,0.0724464,0.0420694,-0.117521,0.0849965,0.0754429,-0.132182,0,180,2.12942,13.2615,-14.6271,0,1
0.376,0.073617,0.0426342,-0.115849,0.0865656,0.0762164,-0.132182,0,180,-3.66892,9.39186,-12.8204,0,1
0.393,0.0744242,0.0438881,-0.114198,0.0876477,0.0779337,-0.132182,0,180,-8.00242,5.14382,-12.4054,0,1
0.409,0.0746522,0.0454773,-0.112532,0.0879533,0.0801102,-0.132182,0,180,-8.56394,1.61599,-14.4562,0,1
0.426,0.074282,0.0471616,-0.110891,0.0874571,0.082417,-0.132182,0,180,-6.17136,-1.47239,-22.7814,0,1
0.443,0.0732689,0.048731,-0.109469,0.086099,0.0845664,-0.132182,0,180,-1.0322,-1.44798,-26.5411,0,1
0.459,0.0722576,0.0502272,-0.108504,0.0847434,0.0866155,-0.132182,0,180,6.32864,-1.44798,-25.9796,0,1
0.477,0.071799,0.0515977,-0.108052,0.0841286,0.0884925,-0.132182,0,180,10.6011,-4.12132,-22.2199,0,1
0.494,0.071911,0.0526628,-0.107823,0.0842788,0.0899512,-0.132182,0,180,0.420433,-6.84348,-20.4132,0,1
0.512,0.0723294,0.0532685,-0.107691,0.0848396,0.0907808,-0.132182,0,180,-8.07566,-7.40501,-22.2199,0,1
0.528,0.0721345,0.0532797,-0.107762,0.0845784,0.0907961,-0.132182,0,180,-16.2177,-9.11399,-25.5646,0,1
0.545,0.0707409,0.0526282,-0.108295,0.0827103,0.0899039,-0.132182,0,180,-16.4985,-9.05296,-29.9591,0,1
0.561,0.0682764,0.051406,-0.109444,0.0794066,0.08823,-0.132182,0,180,-13.3003,-5.36643,-31.839,0,1
0.577,0.0649156,0.0498046,-0.111003,0.0749015,0.0860368,-0.132182,205.706,180,-1.2031,3.09303,-18.2892,0,1
0.594,0.0616528,0.048333,-0.11242,0.0705278,0.0840213,-0.132182,205.296,180,19.0117,11.3816,-14.4562,0,1
0.611,0.0596176,0.0477472,-0.113345,0.0677996,0.083219,-0.132182,202.907,180,26.812,18.3396,-11.7462,0,1
0.627,0.0595239,0.0482453,-0.11399,0.067674,0.0839012,-0.132182,196.13,180,23.7481,15.8616,-22.3419,0,1
0.644,0.0607995,0.0498103,-0.114818,0.0693839,0.0860446,-0.132182,0,180,7.43948,10.8689,-20.2423,0,1
0.661,0.0628689,0.0521331,-0.115743,0.0721579,0.0892258,-0.132182,0,180,-2.48484,4.53346,-13.2843,0,1
0.678,0.0646623,0.0547458,-0.116307,0.074562,0.092804,-0.132182,0,180,-11.7378,-2.22922,-9.30481,0,1
0.695,0.0655277,0.0572434,-0.1162,0.075722,0.0962247,-0.132182,0,180,-17.2431,-8.07639,-9.50013,0,1
0.712,0.06524,0.059048,-0.115489,0.0753364,0.0986962,-0.132182,0,180,-17.3896,-9.80979,-18.1915,0,1
0.728,0.063773,0.0601695,-0.114833,0.0733699,0.100232,-0.132182,99.3117,180,-10.6025,-7.38059,-24.0509,0,1
0.747,0.0614522,0.0608454,-0.114534,0.0702589,0.101158,-0.132182,0,180,4.08255,-1.11838,-21.9269,0,1
0.763,0.059654,0.0613556,-0.114483,0.0678484,0.101857,-0.132182,157.554,180,14.5318,0.553961,-17.215,0,1
0.779,0.0588448,0.061928,-0.11429,0.0667637,0.102641,-0.132182,160.362,180,15.7281,-1.71654,-13.0646,0,1
0.796,0.0590514,0.062368,-0.113624,0.0670406,0.103243,-0.132182,0,180,3.3013,-2.54662,-12.4786,0,1
0.812,0.0597022,0.0626278,-0.112492,0.067913,0.103599,-0.132182,0,180,-6.86716,-4.69506,-14.3829,0,1
0.829,0.0599708,0.062557,-0.111095,0.0682731,0.103502,-0.132182,0,180,-19.001,-8.67455,-14.8956,0,1
0.846,0.0590745,0.0618384,-0.109464,0.0670716,0.102518,-0.132182,0,180,-18.8423,-10.6521,-8.2306,0,1
0.862,0.0565952,0.0603524,-0.107793,0.0637481,0.100483,-0.132182,0,180,-19.77,-11.5676,-5.13001,0,1
0.879,0.0529442,0.0580855,-0.106136,0.058854,0.097378,-0.132182,212.471,180,-16.4497,-13.4475,-3.90931,0,1
0.896,0.0478124,0.0548457,-0.10445,0.0519749,0.0929409,-0.132182,211.836,180,-12.6777,-10.1516,-9.42688,0,1
