time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
0.0010004,0.08386,0.0595437,-0.131394,0.100296,0.0993751,-0.132928,0,250,1.21408,-3.20595,-8.79219,0,0
0.0180006,0.0839094,0.0593589,-0.130785,0.100362,0.099122,-0.132928,0,250,0.701384,-2.83974,-9.06075,0,0
0.0370007,0.0840631,0.0588997,-0.129357,0.100569,0.0984931,-0.132928,0,250,4.09494,-2.83974,-20.1447,0,1
0.0540009,0.0842325,0.058382,-0.127686,0.100796,0.0977841,-0.132928,0,250,-3.15604,-1.10634,-17.3127,0,1
0.0710001,0.0842942,0.0578134,-0.126152,0.100878,0.0970053,-0.132928,0,250,-0.262962,-1.37488,-17.093,0,1
0.0880003,0.0843575,0.05717,-0.124602,0.100963,0.0961241,-0.132928,0,250,3.1306,-0.764503,-10.5256,0,1
0.105,0.0845336,0.0564076,-0.122799,0.101199,0.09508,-0.132928,0,250,1.38499,-1.48472,-7.32735,0,1
0.122001,0.0848801,0.0555611,-0.121183,0.101664,0.0939207,-0.132928,0,250,2.16623,-0.849952,-9.52461,0,1
0.139001,0.0853021,0.0546009,-0.119466,0.102229,0.0926056,-0.132928,0,250,-1.05643,-2.05845,-10.7209,0,1
0.156,0.0856503,0.0535378,-0.117815,0.102696,0.0911496,-0.132928,0,250,-2.54569,-3.26694,-14.2365,0,1
0.172001,0.085913,0.052266,-0.116149,0.103048,0.0894078,-0.132928,0,250,-2.32597,-3.10825,-14.6516,0,1
0.190001,0.08605,0.0507075,-0.114381,0.103232,0.0872733,-0.132928,0,250,-1.36161,-2.71763,-12.2346,0,1
0.206,0.0860578,0.0490583,-0.11272,0.103242,0.0850146,-0.132928,0,250,1.55588,-1.72886,-11.5266,0,1
0.223001,0.0860254,0.0472815,-0.111049,0.103199,0.0825812,-0.132928,0,250,0.90891,-0.544776,-12.7229,0,1
0.244,0.0861182,0.0449363,-0.10892,0.103323,0.0793693,-0.132928,0,250,0.982141,-0.239569,-16.5559,0,1
0.262,0.0862482,0.0430687,-0.107208,0.103498,0.0768115,-0.132928,0,250,-0.116501,-1.14283,-19.5832,0,1
0.278001,0.0863863,0.0411468,-0.105552,0.103683,0.0741793,-0.132928,0,250,-1.12966,-1.48462,-19.8762,0,1
0.295,0.0865051,0.0391887,-0.104018,0.103842,0.0714976,-0.132928,0,250,-1.08083,-2.02173,-17.801,0,1
0.311001,0.0865198,0.0371642,-0.102453,0.103862,0.0687249,-0.132928,0,250,-0.348351,-1.72877,-16.2385,0,1
0.328,0.0864714,0.0349722,-0.100782,0.103797,0.0657228,-0.132928,0,250,-1.43477,-0.935308,-15.5061,0,1
0.345,0.0863552,0.0326632,-0.0990803,0.103641,0.0625605,-0.132928,268.684,250,-1.10518,-0.178447,-16.8732,0,1
0.361,0.0861401,0.0304206,-0.0974192,0.103353,0.0594891,-0.132928,266.777,250,-1.52022,0.444075,-18.7287,0,1
