time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
0.000999451,0.0832331,0.0601288,-0.133279,0.0994559,-0.0998236,-0.133416,0,120,-3.23056,2.53326,-18.0451,0,0
0.0170002,0.083092,0.060259,-0.133243,0.0992668,-0.0996453,-0.133416,0,120,-1.53378,2.19147,-17.6789,0,0
0.0339994,0.0827824,0.0605363,-0.133106,0.0988517,-0.0992655,-0.133416,0,120,-1.14316,1.33697,-16.5803,0,0
0.0500002,0.0823952,0.0608701,-0.132883,0.0983327,-0.0988083,-0.133416,0,120,-1.30185,0.628966,-18.0207,0,0
0.066,0.0819263,0.0612496,-0.132568,0.0977041,-0.0982886,-0.133416,0,120,-1.13093,0.421407,-17.7033,0,0
0.085,0.0813489,0.0616867,-0.132146,0.0969302,-0.0976899,-0.133416,0,120,-1.43611,0.00635458,-19.3146,0,0
0.103,0.0806751,0.0621126,-0.131745,0.0960269,-0.0971066,-0.133416,0,120,-1.82674,0.164973,-18.9973,0,0
0.118999,0.0800032,0.0625178,-0.131435,0.0951263,-0.0965517,-0.133416,0,120,-1.72907,1.00723,-18.924,0,0
0.135,0.0791927,0.0629715,-0.131211,0.0940398,-0.0959303,-0.133416,0,120,-2.35163,1.1293,-19.6564,0,0
0.151999,0.0783308,0.0635172,-0.131028,0.0928844,-0.0951829,-0.133416,0,120,-0.337448,2.36221,-16.6535,0,0
0.168,0.0773276,0.0642237,-0.130703,0.0915396,-0.0942154,-0.133416,0,120,-0.898968,1.95938,-16.8732,0,0
0.184999,0.0763255,0.0650464,-0.130236,0.0901963,-0.0930886,-0.133416,0,120,-1.31401,1.76406,-18.5578,0,0
0.201,0.0752646,0.0659681,-0.129738,0.0887742,-0.0918263,-0.133416,0,120,-1.80229,1.61758,-19.1437,0,1
0.217999,0.0741286,0.066991,-0.129271,0.0872514,-0.0904254,-0.133416,0,120,-1.16752,0.775293,-18.9973,0,1
0.234,0.0729245,0.0680509,-0.128798,0.0856373,-0.0889738,-0.133416,0,120,-0.703648,0.640988,-17.6789,0,1
0.249,0.0717381,0.0691135,-0.128285,0.084047,-0.0875185,-0.133416,0,120,0.0410154,0.88512,-17.6057,0,1
0.266,0.0705082,0.0702595,-0.127665,0.0823983,-0.0859489,-0.133416,0,120,0.297327,1.10485,-18.2893,0,1
0.283,0.0691869,0.0715802,-0.126924,0.0806271,-0.0841401,-0.133416,0,120,-0.129922,1.60533,-19.1437,0,1
0.302,0.0678076,0.073083,-0.126167,0.0787782,-0.082082,-0.133416,0,120,0.321726,1.69078,-18.7531,0,1
0.313,0.0669527,0.0741058,-0.125689,0.0776322,-0.0806812,-0.133416,132.75,120,0.455983,1.67858,-18.0451,0,1
0.328,0.0658977,0.0754602,-0.125049,0.076218,-0.0788262,-0.133416,0,120,0.24839,1.73961,-17.4348,0,1
0.345,0.0647097,0.0770843,-0.124231,0.0746255,-0.0766019,-0.133416,0,120,-0.288693,2.27672,-17.8498,0,1
0.362,0.0634676,0.0789089,-0.123317,0.0729605,-0.074103,-0.133416,0,120,-0.27643,1.73961,-18.7287,0,1
0.378,0.062231,0.0807906,-0.122408,0.0713028,-0.0715259,-0.133416,124.523,120,-0.654813,1.10485,-18.9973,0,1
0.395,0.0609855,0.0827515,-0.121509,0.0696333,-0.0688403,-0.133416,123.311,120,0.395031,0.775257,-18.4357,0,1
0.411,0.0597418,0.0847492,-0.120584,0.0679661,-0.0661043,-0.133416,122.536,120,0.199646,0.531113,-18.3381,0,1
0.427999,0.0585118,0.0867708,-0.119624,0.0663173,-0.0633356,-0.133416,121.878,120,0.394892,0.470063,-18.6799,0,1
0.444,0.0573477,0.0887766,-0.118684,0.0647568,-0.0605886,-0.133416,121.122,120,0.419255,0.799649,-19.2658,0,1
0.460999,0.0561653,0.0908744,-0.117739,0.0631718,-0.0577155,-0.133416,120.281,120,0.138449,1.04379,-19.1926,0,1
0.478,0.0549262,0.0931638,-0.116774,0.0615108,-0.05458,-0.133416,119.286,120,-0.0446078,1.00717,-18.9973,0,1
0.496,0.0536864,0.0955132,-0.115814,0.0598489,-0.0513623,-0.133416,118.524,120,-0.349727,1.20248,-18.6066,0,1
0.512,0.05249,0.0978145,-0.114884,0.0582451,-0.0482106,-0.133416,117.905,120,-0.410719,1.45883,-18.4113,0,1
0.529,0.0512453,0.100264,-0.113889,0.0565766,-0.0448558,-0.133416,117.403,120,-0.654788,1.0682,-19.0705,0,1
0.546,0.0500229,0.10272,-0.112928,0.054938,-0.0414922,-0.133416,116.946,120,-0.22752,0.860684,-19.3146,0,1
0.563,0.0487999,0.105222,-0.111999,0.0532986,-0.0380655,-0.133416,116.481,120,0.492649,0.579922,-19.5832,0,1
0.579,0.0475931,0.107758,-0.111115,0.0516809,-0.0345923,-0.133416,115.982,120,-0.00788894,0.201427,-19.3635,0,1
0.596,0.0464066,0.110306,-0.110272,0.0500904,-0.0311026,-0.133416,115.487,120,0.321695,0.189179,-19.4123,0,1
0.613,0.0452243,0.112843,-0.109464,0.0485056,-0.027628,-0.133416,115.135,120,0.065323,0.115885,-19.5344,0,1
0.629,0.0440422,0.115388,-0.108692,0.046921,-0.0241425,-0.133416,114.957,120,-0.276426,0.176899,-19.6809,0,1
0.646,0.0428532,0.117926,-0.107975,0.0453271,-0.0206665,-0.133416,115.001,120,-0.325188,0.37213,-19.51,0,1
0.662,0.0416835,0.120408,-0.10731,0.0437592,-0.0172673,-0.133416,115.082,120,-0.0687391,0.616223,-19.1193,0,1
0.679,0.0404261,0.123058,-0.106619,0.0420736,-0.0136379,-0.133416,115.242,120,-0.105293,0.640563,-18.9484,0,1
0.696,0.0391562,0.125741,-0.105933,0.0403714,-0.00996339,-0.133416,115.317,120,-0.154098,0.530652,-19.1926,0,1
0.714,0.0378075,0.1286,-0.105232,0.0385634,-0.00604781,-0.133416,115.321,120,-0.459198,0.115523,-19.7297,0,1
0.73,0.0366027,0.131141,-0.104668,0.0369484,-0.00256774,-0.133416,115.315,120,0.102361,-0.0797748,-19.925,0,1
0.746,0.0353871,0.133668,-0.104165,0.0353189,0.00089315,-0.133416,115.43,120,-0.0197427,-0.0797421,-19.7297,0,1
0.762,0.0341999,0.136173,-0.103713,0.0337275,0.00432391,-0.133416,115.472,120,0.297608,-0.201779,-19.3635,0,1
0.779,0.0329907,0.138729,-0.103276,0.0321066,0.00782452,-0.133416,115.455,120,0.187701,-0.00642737,-19.4367,0,1
0.795,0.0318663,0.141128,-0.1029,0.0305993,0.0111101,-0.133416,115.265,120,-0.410438,0.201064,-19.7785,0,1
0.811,0.0306616,0.14368,-0.10255,0.0289844,0.0146052,-0.133416,115.236,120,-1.09402,0.237623,-19.8273,0,1
0.827,0.0294156,0.146157,-0.102271,0.0273142,0.0179977,-0.133416,115.702,120,-1.9119,0.408462,-19.8029,0,1
0.844,0.0279706,0.148785,-0.102032,0.0253772,0.0215969,-0.133416,116.966,120,-2.19266,0.469405,-19.5588,0,1
0.861,0.0264175,0.151365,-0.101849,0.0232953,0.0251303,-0.133416,118.91,120,-1.85086,0.737902,-19.5588,0,1
0.878,0.0246796,0.154051,-0.101702,0.0209656,0.028809,-0.133416,120.962,120,-1.63113,0.676863,-19.9006,0,1
0.898,0.0225576,0.157161,-0.10162,0.0181211,0.0330683,-0.133416,122.873,120,-1.59451,0.347224,-20.2424,1,1
0.915,0.0205334,0.159976,-0.10163,0.0154077,0.0369237,-0.133416,124.346,120,-1.06961,-0.165515,-20.3644,1,1
0.932,0.0185619,0.162626,-0.101747,0.0127649,0.040553,-0.133416,125.505,120,-0.862091,-0.421808,-19.9494,1,1
0.948,0.0165316,0.165234,-0.101951,0.0100434,0.0441248,-0.133416,126.739,120,-1.08182,-0.202032,-20.5842,1,1
0.965,0.0155835,0.165778,-0.102235,0.00877243,0.0448699,-0.133416,130.469,120,-6.35525,4.1681,-22.049,1,1
0.981,0.0152138,0.165135,-0.102713,0.00827686,0.0439893,-0.133416,0,120,-5.42752,11.651,-21.9758,1,1
0.998,0.0147277,0.164604,-0.103312,0.00762525,0.043262,-0.133416,0,120,-6.17215,14.6295,-17.9475,1,1
1.014,0.0142296,0.16431,-0.103876,0.00695755,0.0428594,-0.133416,0,120,-6.58719,13.2379,-17.1174,1,1
1.031,0.0138606,0.164063,-0.104242,0.00646291,0.0425211,-0.133416,0,120,-3.03494,11.5656,-16.7268,1,1
1.047,0.0135525,0.163792,-0.104435,0.0060499,0.0421499,-0.133416,0,120,-4.53641,6.27992,-19.632,1,1
1.064,0.0133473,0.163482,-0.104704,0.00577484,0.0417254,-0.133416,0,120,-3.4744,4.8639,-23.4894,1,1
1.08,0.0130928,0.163176,-0.105197,0.00543368,0.0413063,-0.133416,0,120,-2.51004,2.10512,-20.4133,1,1
1.096,0.0128146,0.162844,-0.105806,0.00506076,0.0408516,-0.133416,0,120,0.907916,-0.751336,-17.5568,1,1
1.116,0.0125685,0.162359,-0.10635,0.00473086,0.0401873,-0.133416,0,120,2.66573,-4.16931,-16.3117,1,1
1.133,0.0125944,0.161637,-0.106644,0.00476558,0.0391985,-0.133416,0,120,4.63106,-6.09802,-20.2424,1,1
1.15,0.0129014,0.160507,-0.106975,0.00517711,0.0376509,-0.133416,0,120,4.54561,-7.13561,-21.9758,1,1
1.167,0.0135469,0.158791,-0.107564,0.0060424,0.0353007,-0.133416,0,120,3.60567,-5.64636,-22.6594,1,1
1.184,0.0145253,0.156833,-0.108346,0.00735393,0.0326191,-0.133416,0,120,3.39815,-1.30065,-19.3146,1,1
1.201,0.0157034,0.154728,-0.1092,0.00893316,0.0297362,-0.133416,0,120,1.2253,3.1427,-18.2648,1,1
1.217,0.0169112,0.152897,-0.109952,0.0105522,0.0272285,-0.133416,0,120,-1.14287,5.96253,-17.5568,1,1
1.234,0.0179848,0.15148,-0.110587,0.0119913,0.0252878,-0.133416,0,120,-2.77861,6.98792,-18.3137,1,1
1.25,0.0189442,0.150511,-0.111196,0.0132774,0.0239607,-0.133416,0,120,-3.14482,6.59729,-19.0461,1,1
1.266,0.0197096,0.150022,-0.111775,0.0143034,0.023291,-0.133416,0,120,-2.72978,5.14466,-18.3625,1,1
1.283,0.0202852,0.149878,-0.112344,0.015075,0.0230938,-0.133416,0,120,-2.36357,4.40003,-18.7287,1,1
1.299,0.0206768,0.150005,-0.112862,0.0155999,0.0232677,-0.133416,0,120,-1.15508,3.81409,-18.2648,1,1
1.32,0.020983,0.150538,-0.113502,0.0160104,0.0239977,-0.133416,0,120,-0.520303,2.42249,-19.8762,1,1
1.337,0.0211805,0.151117,-0.114026,0.0162751,0.0247907,-0.133416,0,120,-0.349341,1.54358,-20.926,1,1
1.353,0.0213744,0.151815,-0.114686,0.0165351,0.0257467,-0.133416,0,120,0.138978,0.835574,-21.634,1,1
1.37,0.0215682,0.152547,-0.115473,0.0167949,0.0267492,-0.133416,0,120,0.0534923,0.93323,-20.3889,1,1
1.386,0.0217359,0.153383,-0.116403,0.0170197,0.0278941,-0.133416,0,120,-1.22822,2.01966,-19.7785,1,1
1.402,0.0218152,0.1543,-0.117323,0.017126,0.02915,-0.133416,0,120,-2.91279,3.67981,-18.8264,1,1
1.419,0.021701,0.155434,-0.118222,0.0169729,0.0307031,-0.133416,0,120,-3.7917,5.18128,-18.8264,1,1
1.435,0.0213551,0.156943,-0.119126,0.0165092,0.0327698,-0.133416,0,120,-4.01142,5.81604,-18.2404,1,1
1.452,0.0208024,0.158785,-0.119949,0.0157683,0.0352925,-0.133416,0,120,-4.08467,5.33997,-18.2893,1,1
1.468,0.0199565,0.161019,-0.120747,0.0146344,0.0383521,-0.133416,107.346,120,-1.63105,4.47327,-18.3625,1,1
1.484,0.0188996,0.163432,-0.121483,0.0132176,0.0416569,-0.133416,110.727,120,-1.89961,2.83753,-19.1926,1,1
1.5,0.017749,0.166029,-0.12223,0.0116753,0.0452137,-0.133416,112.856,120,-1.57002,1.76331,-19.51,1,1
1.517,0.0164762,0.168806,-0.123043,0.00996909,0.0490169,-0.133416,114.082,120,-0.862011,0.481566,-19.632,2,1
1.535,0.0150227,0.171863,-0.123967,0.00802069,0.0532037,-0.133416,114.695,120,-0.776561,-0.421754,-18.8996,2,1
1.551,0.013695,0.174564,-0.124785,0.00624092,0.0569029,-0.133416,115.407,120,-0.788743,-1.12974,-18.2404,2,1
1.567,0.012334,0.177171,-0.125547,0.00441652,0.0604733,-0.133416,116.344,120,-0.422464,-1.43491,-18.1916,2,1
1.584,0.0115382,0.17861,-0.126274,0.00334976,0.0624442,-0.133416,117.314,120,-4.84138,0.701315,-19.5588,2,1
1.6,0.0116311,0.178297,-0.127005,0.00347429,0.0620155,-0.133416,0,120,-6.36726,9.75893,-20.7062,2,1
1.617,0.0116724,0.17804,-0.127828,0.00352965,0.0616635,-0.133416,0,120,-7.40486,13.5919,-18.0939,2,1
1.633,0.0116128,0.177995,-0.128554,0.00344976,0.0616019,-0.133416,0,120,-5.41511,12.4445,-15.9455,2,1
1.649,0.0116075,0.177964,-0.129052,0.00344266,0.0615594,-0.133416,0,120,-3.42537,8.92885,-14.676,2,1
1.666,0.0117138,0.177874,-0.129271,0.00358515,0.0614362,-0.133416,0,120,-2.9615,4.98598,-18.3137,2,1
1.682,0.0118853,0.177783,-0.129418,0.00381504,0.0613115,-0.133416,0,120,-2.55867,2.50796,-20.6574,2,1
1.698,0.0120345,0.177694,-0.129662,0.00401504,0.0611896,-0.133416,0,120,-1.42341,0.176403,-20.0227,2,1
1.716,0.0121334,0.177549,-0.130002,0.00414762,0.060991,-0.133416,0,120,1.55511,-2.72886,-16.5314,2,0
1.733,0.0122659,0.177182,-0.130119,0.00432523,0.0604884,-0.133416,0,120,3.83782,-4.12046,-14.4562,2,0
1.75,0.0126042,0.176497,-0.129997,0.00477872,0.0595503,-0.133416,0,120,3.31292,-6.19565,-16.9709,2,1
1.767,0.0132583,0.17542,-0.129672,0.00565553,0.0580752,-0.133416,0,120,3.58147,-6.098,-18.8996,2,1
1.783,0.0141905,0.173941,-0.129433,0.00690514,0.0560497,-0.133416,0,120,3.32513,-4.35239,-23.1232,2,1
