time, x, y, z, visx, visy, visz, mov_angle, nail_angle, fx, fy, fz, score, scoring_enabled
0,0.0832984,0.0599907,-0.133269,0.0995434,-0.100013,-0.13239,0,140,-1.30249,-0.0811987,-17.1906,0,0
0.0210004,0.0832575,0.0599915,-0.133132,0.0994886,-0.100012,-0.13239,0,140,-1.52222,0.0408724,-17.3615,0,0
0.039,0.0830902,0.0599793,-0.132837,0.0992643,-0.100028,-0.13239,0,140,-1.42456,0.1995,-16.8244,0,0
0.0580001,0.0828016,0.0600045,-0.132375,0.0988775,-0.0999938,-0.13239,0,140,-0.777579,0.467983,-16.7023,0,0
0.0750003,0.0825388,0.0600771,-0.131846,0.0985252,-0.0998944,-0.13239,0,140,-0.472382,0.61444,-16.9953,0,0
0.0910001,0.0822476,0.0601767,-0.131293,0.0981348,-0.099758,-0.13239,0,140,0.382128,0.821945,-23.3185,0,0
0.108,0.081874,0.0603323,-0.130749,0.097634,-0.0995449,-0.13239,0,140,-1.96162,0.46791,-21.1701,0,0
0.125,0.0813856,0.0605107,-0.130399,0.0969793,-0.0993005,-0.13239,0,140,-1.53438,0.272538,-20.6574,0,0
0.141,0.0808168,0.060725,-0.130073,0.0962169,-0.099007,-0.13239,0,140,-0.0450754,0.187058,-15.3839,0,0
0.158,0.0802119,0.06094,-0.129586,0.095406,-0.0987126,-0.13239,0,140,-1.49768,0.3945,-16.3849,0,1
0.174,0.0795554,0.0612085,-0.12891,0.094526,-0.0983449,-0.13239,0,140,-1.24134,1.1025,-18.3869,0,1
0.19,0.0787863,0.0615239,-0.128214,0.093495,-0.0979129,-0.13239,0,140,-1.92493,0.858361,-20.6818,0,1
0.207,0.0779356,0.061884,-0.12763,0.0923547,-0.0974197,-0.13239,0,140,-1.77845,0.748482,-19.7052,0,1
0.224,0.076913,0.0623182,-0.127051,0.0909839,-0.0968251,-0.13239,0,140,-1.10706,1.39545,-17.5568,0,1
0.242,0.0757607,0.0628598,-0.12636,0.0894392,-0.0960833,-0.13239,0,140,-0.667605,1.98139,-17.0685,0,1
0.26,0.0744881,0.0635581,-0.125532,0.0877333,-0.0951269,-0.13239,0,140,-1.44885,2.01801,-19.3146,0,1
0.276,0.073266,0.0643422,-0.1248,0.0860951,-0.0940531,-0.13239,0,140,-1.52209,2.3354,-20.0226,0,1
0.293,0.071964,0.0652755,-0.124155,0.0843498,-0.0927748,-0.13239,0,140,-0.75305,1.95698,-19.1437,0,1
0.309,0.0706202,0.0663318,-0.123525,0.0825485,-0.0913282,-0.13239,0,140,-0.55773,1.81049,-17.8254,0,1
0.326,0.0692249,0.067499,-0.122814,0.0806781,-0.0897296,-0.13239,0,140,-0.826277,1.76167,-17.508,0,1
0.344,0.0676377,0.0689154,-0.121935,0.0785505,-0.0877898,-0.13239,0,140,-1.36339,1.6518,-19.0216,0,1
0.361,0.0661321,0.0703389,-0.121112,0.0765322,-0.0858402,-0.13239,0,140,-1.26573,1.60297,-19.7785,0,1
0.377,0.0645474,0.0718663,-0.120345,0.0744079,-0.0837483,-0.13239,0,140,-0.655365,1.44428,-19.217,0,1
0.394,0.0629335,0.073498,-0.119593,0.0722445,-0.0815136,-0.13239,0,140,-0.215864,1.26118,-18.2404,0,1
0.411,0.061284,0.0752757,-0.118775,0.0700334,-0.0790789,-0.13239,0,140,-0.0571792,1.27338,-18.7043,0,1
0.429,0.0595404,0.0772381,-0.117876,0.0676961,-0.0763913,-0.13239,0,140,0.0648383,1.37104,-19.1437,0,1
0.446,0.0578669,0.0792619,-0.117023,0.0654528,-0.0736196,-0.13239,131.316,140,-0.31351,1.23676,-19.4855,0,1
0.463,0.0562741,0.0812335,-0.116251,0.0633177,-0.0709193,-0.13239,130.06,140,-0.093724,0.821724,-18.7043,0,1
0.48,0.0546839,0.0832674,-0.115463,0.061186,-0.0681338,-0.13239,128.851,140,-0.081504,0.821721,-17.8009,0,1
0.496,0.0531072,0.0853219,-0.11459,0.0590725,-0.06532,-0.13239,128.147,140,-0.191367,0.382268,-17.923,0,1
0.513,0.0515341,0.0874243,-0.113645,0.0569638,-0.0624406,-0.13239,127.44,140,-0.0814799,0.467655,-18.7531,0,1
0.53,0.0499443,0.0895375,-0.112685,0.0548327,-0.0595465,-0.13239,127.086,140,-0.386609,0.455378,-19.2414,0,1
0.546,0.0483727,0.0916672,-0.11174,0.052726,-0.0566297,-0.13239,126.728,140,0.0162319,-0.15504,-18.7775,0,1
