Subject,Force,BallFreq,Energy0.5,Energy1.0,Energy1.5,Energy2.5,Resonance
Subject4,F0_B0,0.5Hz,0.6592259879545582,1.39650102451148,1.1194159947152367,0.47677847404571333,0.6592259879545582
Subject5,F0_B0,0.5Hz,0.22901972723253913,0.22832511091289298,0.1274242287488055,0.055431393083941086,0.22901972723253913
Subject5,F0_B0,0.5Hz,0.4661593881528359,0.411990871150686,0.3217413515534242,0.12067287785262944,0.4661593881528359
Subject5,F0_B0,0.5Hz,0.6792956898536961,0.6723079799598819,0.4486770254987675,0.16581293530702884,0.6792956898536961
Subject5,F0_B0,0.5Hz,0.9313060124498398,0.8722120239139792,0.5836921920119502,0.2307156160710044,0.9313060124498398
Subject5,F0_B0,0.5Hz,1.0581258147555783,1.0449310767540123,0.7014866866667251,0.2942184447484101,1.0581258147555783
Subject5,F0_B0,0.5Hz,1.2424066442723776,1.3479398999348202,0.786135877858488,0.359194313733814,1.2424066442723776
Subject6,F0_B0,0.5Hz,0.21587618033258651,0.20860093877586117,0.13025009951805888,0.03885376183458702,0.21587618033258651
Subject6,F0_B0,0.5Hz,0.4840165902213325,0.502340668205411,0.22159792250891241,0.07113348364589961,0.4840165902213325
Subject6,F0_B0,0.5Hz,0.6954589124098544,0.8738406211145795,0.3447393892395582,0.10547367092264381,0.6954589124098544
Subject6,F0_B0,0.5Hz,0.9640058480899306,1.061570390334548,0.4948146400909552,0.15384912897769507,0.9640058480899306
Subject6,F0_B0,0.5Hz,1.1846479705554933,1.318326764875718,0.6250232618446689,0.19488674982490245,1.1846479705554933
Subject6,F0_B0,0.5Hz,1.4078252161140496,1.7178544270877776,0.7349452843437612,0.22673880879328187,1.4078252161140496
Subject7,F0_B0,0.5Hz,0.09582274057081958,0.22127002487444727,0.16707574852148072,0.0391500584415697,0.09582274057081958
Subject7,F0_B0,0.5Hz,0.14634624486423703,0.45508971574876655,0.3097099247619801,0.1277855387284889,0.14634624486423703
Subject7,F0_B0,0.5Hz,0.2121884800791623,0.6696172751812183,0.45433703079355914,0.17457987671113573,0.2121884800791623
Subject7,F0_B0,0.5Hz,0.2656383821769823,0.9081597849633711,0.6314730166582541,0.2552343044298912,0.2656383821769823
Subject7,F0_B0,0.5Hz,0.32730151432404936,1.066750282013817,0.8694774814691141,0.348840885363747,0.32730151432404936
Subject7,F0_B0,0.5Hz,0.3544263737401245,1.228250150611753,1.165637376272232,0.43669496671309305,0.3544263737401245
Subject1,F1_B0,0.5Hz,0.18329664788360897,0.3173657775156114,0.12958306625807034,0.0455337965588351,0.18329664788360897
Subject1,F1_B0,0.5Hz,0.3041540686697599,0.6112630859374422,0.32573696994261253,0.1054480694651599,0.3041540686697599
Subject1,F1_B0,0.5Hz,0.44235435234244735,0.9378681893200209,0.5052167484978343,0.1572389278777549,0.44235435234244735
Subject1,F1_B0,0.5Hz,0.5594980346220387,1.1717744527812402,0.7108622367329793,0.19318924734896104,0.5594980346220387
Subject1,F1_B0,0.5Hz,0.6346194230680711,1.481128611778627,0.926471913451067,0.2579161522171771,0.6346194230680711
Subject1,F1_B0,0.5Hz,0.819271117673618,1.729886332925569,1.086751828079423,0.28958157018090736,0.819271117673618
Subject1,F1_B0,1Hz,0.15363387878452428,0.25800892145980475,0.1070090670941206,0.03132179863421359,0.25800892145980475
Subject1,F1_B0,1Hz,0.351832609473607,0.5957690312376582,0.19748670568595295,0.0775509222159165,0.5957690312376582
Subject1,F1_B0,1Hz,0.6054439753168366,0.7993434574779947,0.323315384309123,0.11796806459297682,0.7993434574779947
Subject1,F1_B0,1Hz,0.7590991563387804,1.11680648269653,0.5140199649809295,0.1699478206147121,1.11680648269653
Subject1,F1_B0,1Hz,0.9572785647778176,1.3819316392182464,0.6242772372161781,0.21014389468673603,1.3819316392182464
Subject1,F1_B0,1Hz,1.0551428598814288,1.7332086587526456,0.773853838732682,0.25997700050708195,1.7332086587526456
Subject1,F1_B0,1.5Hz,0.11952272477516729,0.36246391739851336,0.19442680371712906,0.03401517974417795,0.19442680371712906
Subject1,F1_B0,1.5Hz,0.28512310091883586,0.6598887362730252,0.35426748456686197,0.09646409542633372,0.35426748456686197
Subject1,F1_B0,1.5Hz,0.42697161769182707,1.057155429207132,0.5320967931998128,0.1217025364308882,0.5320967931998128
Subject1,F1_B0,1.5Hz,0.5662057213720072,1.3584455026812408,0.6893641457997142,0.18395513763364862,0.6893641457997142
Subject1,F1_B0,1.5Hz,0.6793195260559696,1.6778566093240883,0.8535436502396305,0.26566438084423616,0.8535436502396305
Subject1,F1_B0,1.5Hz,0.7801022856719428,1.992061847034588,0.9922765069416617,0.3160496717958566,0.9922765069416617
Subject1,F1_B0,2.5Hz,0.1836146241907905,0.20772023053225788,0.16050646756756418,0.06555257566639579,0.06555257566639579
Subject1,F1_B0,2.5Hz,0.2979624973636593,0.4887380975381098,0.24801089587266884,0.1696736331523386,0.1696736331523386
Subject1,F1_B0,2.5Hz,0.4267750601909178,0.7939385851099301,0.3392501554579274,0.24531757562349477,0.24531757562349477
Subject1,F1_B0,2.5Hz,0.5305320437735499,1.0002878488691038,0.6476040889509749,0.3089379962520421,0.3089379962520421
Subject1,F1_B0,2.5Hz,0.6422889344937799,1.290869920039741,0.853712191134028,0.35068949942455896,0.35068949942455896
Subject1,F1_B0,2.5Hz,0.7878971478548566,1.5295157594638737,1.0498425650828045,0.4081884481862369,0.4081884481862369
Subject2,F1_B0,0.5Hz,0.20381484163938526,0.22775380797133074,0.10941860588801663,0.04410314361125664,0.20381484163938526
Subject2,F1_B0,0.5Hz,0.4369066088522327,0.4224807991991837,0.30674052018929276,0.08623150314780847,0.4369066088522327
Subject2,F1_B0,0.5Hz,0.7360400320317237,0.6056470294829224,0.4252930498572971,0.14082988277533806,0.7360400320317237
Subject2,F1_B0,0.5Hz,1.0366609620202802,0.8274643352867475,0.5542899957638194,0.17093808609386416,1.0366609620202802
Subject2,F1_B0,0.5Hz,1.3737898158891737,1.083055355837242,0.6385322148262187,0.21433803790112174,1.3737898158891737
Subject2,F1_B0,0.5Hz,1.6955077256053879,1.3393513340274144,0.7186685222558047,0.2549631213219007,1.6955077256053879
Subject2,F1_B0,1Hz,0.14129495952227542,0.32090253967890114,0.1322869592925217,0.0394675044991098,0.32090253967890114
Subject2,F1_B0,1Hz,0.29377185228151637,0.6505335963792725,0.27099646470723016,0.08156346891528213,0.6505335963792725
Subject2,F1_B0,1Hz,0.47192381590387733,0.9991674364677627,0.38435839839571295,0.12344518072220656,0.9991674364677627
Subject2,F1_B0,1Hz,0.7356767097091541,1.3465231141585972,0.48310521096419023,0.16458476602273509,1.3465231141585972
Subject2,F1_B0,1Hz,0.9910997593673092,1.653444632175787,0.5908918767821593,0.22461673215864164,1.653444632175787
Subject2,F1_B0,1Hz,1.200053864604077,1.9815203491214013,0.7261549985420567,0.25377353883391607,1.9815203491214013
Subject2,F1_B0,1.5Hz,0.19607514787668057,0.2458640248267943,0.20868405502185453,0.03688107965166121,0.20868405502185453
Subject2,F1_B0,1.5Hz,0.4160009152141449,0.39047859335241597,0.38078946336278463,0.0817542988815695,0.38078946336278463
Subject2,F1_B0,1.5Hz,0.5706849063501863,0.6832272369123713,0.553027585456904,0.10051501959176007,0.553027585456904
Subject2,F1_B0,1.5Hz,0.7916121349418261,0.9697781926519095,0.6975086720131738,0.14160637309574098,0.6975086720131738
Subject2,F1_B0,1.5Hz,1.0325213065522785,1.2249964709095715,0.8700326370547209,0.16510137521523893,0.8700326370547209
Subject2,F1_B0,1.5Hz,1.223998533209945,1.52428652992393,1.0237302392932144,0.2138184847975637,1.0237302392932144
Subject2,F1_B0,2.5Hz,0.17016277721666007,0.0949918714850194,0.19083056556217848,0.09753592598897376,0.09753592598897376
Subject2,F1_B0,2.5Hz,0.3724885256959002,0.31134706062897893,0.306444131430751,0.15859154980179543,0.15859154980179543
Subject2,F1_B0,2.5Hz,0.5410307596878512,0.5409798357618762,0.44176860760010905,0.23837530431075743,0.23837530431075743
Subject2,F1_B0,2.5Hz,0.7350554505938733,0.7992271613923262,0.5511581930150884,0.315607502938304,0.315607502938304
Subject2,F1_B0,2.5Hz,1.0318207685932976,1.0079847460280442,0.6799034028511332,0.3745395361863992,0.3745395361863992
Subject2,F1_B0,2.5Hz,1.306252063671448,1.2747851796899468,0.7663062455294242,0.4580009008801222,0.4580009008801222
Subject3,F1_B0,0.5Hz,0.07698143249921667,0.17865014845072102,0.20977107935077563,0.11807459405432011,0.07698143249921667
Subject3,F1_B0,0.5Hz,0.1653377313509567,0.3818493763344863,0.36956833425634783,0.21506452855804076,0.1653377313509567
Subject3,F1_B0,0.5Hz,0.23914896491637302,0.5618973850222416,0.5333045066623273,0.30617217987197143,0.23914896491637302
Subject3,F1_B0,0.5Hz,0.31415186116435645,0.6566665958149142,0.7456970480671419,0.4044869058431112,0.31415186116435645
Subject3,F1_B0,0.5Hz,0.4138400159250566,0.8718029566144634,0.9498149038636966,0.5010981455743462,0.4138400159250566
Subject3,F1_B0,0.5Hz,0.4952671518526095,1.061684382147059,1.1308245488796278,0.5996519558119664,0.4952671518526095
Subject3,F1_B0,1Hz,0.09688606527784616,0.2119237157163341,0.17108170641796785,0.06229969870599738,0.2119237157163341
Subject3,F1_B0,1Hz,0.2082690580551798,0.476960420309573,0.3583472498670286,0.12533592493921197,0.476960420309573
Subject3,F1_B0,1Hz,0.27727958055562263,0.6699641910651015,0.5595214928741545,0.20981340786069086,0.6699641910651015
Subject3,F1_B0,1Hz,0.3360534847161482,0.7934303066390558,0.7370367981319864,0.37852557698659184,0.7934303066390558
Subject3,F1_B0,1Hz,0.4038543891397916,0.969269980246748,0.883524137110953,0.4758415865186935,0.969269980246748
Subject3,F1_B0,1Hz,0.47901905489992114,1.1213600761070721,1.0366751956359395,0.5637888475320711,1.1213600761070721
Subject3,F1_B0,1.5Hz,0.09791986796325088,0.20504103208393154,0.22425396455895713,0.07204428311400118,0.22425396455895713
Subject3,F1_B0,1.5Hz,0.20464169960752132,0.3991292210423929,0.4021279143898321,0.14584682491347462,0.4021279143898321
Subject3,F1_B0,1.5Hz,0.28213070944677654,0.6121610303351783,0.6066332139242046,0.21788894821439686,0.6066332139242046
Subject3,F1_B0,1.5Hz,0.35728576006536844,0.7324651088914871,0.8631199163244201,0.32412648655399545,0.8631199163244201
Subject3,F1_B0,1.5Hz,0.407987218602946,0.9077167295086868,1.0146867346654482,0.4296033955585624,1.0146867346654482
Subject3,F1_B0,1.5Hz,0.45026676693823864,1.0654336320456506,1.2029082984241497,0.5221266257507252,1.2029082984241497
Subject3,F1_B0,2.5Hz,0.06499297830541625,0.1647852500715432,0.175961310136047,0.07257477482625455,0.07257477482625455
Subject3,F1_B0,2.5Hz,0.12605040530076644,0.27904437860906683,0.3561424338392045,0.18996712915155295,0.18996712915155295
Subject3,F1_B0,2.5Hz,0.20072076531414035,0.43307863763010435,0.5162024011435546,0.29258136998484063,0.29258136998484063
Subject3,F1_B0,2.5Hz,0.275914346884934,0.5774495872296566,0.7268896807762374,0.3801507110665883,0.3801507110665883
Subject3,F1_B0,2.5Hz,0.3486391436904696,0.7161340298389675,0.8418920439823212,0.5050450904396632,0.5050450904396632
Subject3,F1_B0,2.5Hz,0.3920667166402797,0.8854984544715074,1.0328512897386841,0.6021412718461038,0.6021412718461038
Subject4,F1_B0,0.5Hz,0.12104429349882546,0.23938712869265982,0.1359462275972903,0.06124867300956021,0.12104429349882546
Subject4,F1_B0,0.5Hz,0.22279853735582084,0.4249080377344693,0.3267362318192813,0.1420811477864941,0.22279853735582084
Subject4,F1_B0,0.5Hz,0.2880545883018635,0.6726220245265838,0.5079285720376125,0.19994247995877368,0.2880545883018635
Subject4,F1_B0,0.5Hz,0.3948986602664329,0.9019609232975789,0.6648636445970275,0.2765825153499632,0.3948986602664329
Subject4,F1_B0,0.5Hz,0.5208493053741751,1.0907117444593266,0.8397065368532657,0.3251004876653578,0.5208493053741751
Subject4,F1_B0,0.5Hz,0.6390504196410459,1.229494946385964,1.076855950571785,0.37644940963180307,0.6390504196410459
Subject4,F1_B0,1Hz,0.17804078594473652,0.2699013436551729,0.12277149432240225,0.07301567827293332,0.2699013436551729
Subject4,F1_B0,1Hz,0.26955719723230903,0.6234941243799785,0.2269681931637757,0.12453135131138765,0.6234941243799785
Subject4,F1_B0,1Hz,0.4457625464203039,0.8426568245339832,0.4127050146909754,0.21223895709915055,0.8426568245339832
Subject4,F1_B0,1Hz,0.51992480051294,1.1165132875807704,0.6543996641059171,0.28869518650122594,1.1165132875807704
Subject4,F1_B0,1Hz,0.6067045073718002,1.3824876812963467,0.7876412022518872,0.34145662328868087,1.3824876812963467
Subject4,F1_B0,1Hz,0.6731544033933685,1.6456927249013933,0.9536842322756922,0.41395237905921634,1.6456927249013933
Subject4,F1_B0,1.5Hz,0.06839480338492851,0.17832458600052092,0.21439746029147583,0.07551707511946508,0.21439746029147583
Subject4,F1_B0,1.5Hz,0.13148431703117117,0.3938753323646024,0.3980196536971985,0.1480335177379252,0.3980196536971985
Subject4,F1_B0,1.5Hz,0.19349123646156638,0.5550327584332607,0.6287831333176126,0.24039872809775487,0.6287831333176126
Subject4,F1_B0,1.5Hz,0.30891920964106057,0.7588648632907382,0.8264560855810408,0.28769838032706063,0.8264560855810408
Subject4,F1_B0,1.5Hz,0.4893411549850212,0.950728041957466,0.9946194113733366,0.34961467463733736,0.9946194113733366
Subject4,F1_B0,1.5Hz,0.5662543297737656,1.2177518458426686,1.1678895967294982,0.41404748404017766,1.1678895967294982
Subject4,F1_B0,2.5Hz,0.12657741202841577,0.23518215699184492,0.18219552596065428,0.07502171340853525,0.07502171340853525
Subject4,F1_B0,2.5Hz,0.2590480255556552,0.49094236015307113,0.3460920812173677,0.16048262970531105,0.16048262970531105
Subject4,F1_B0,2.5Hz,0.3515303976342911,0.7237414348862774,0.5351765533721995,0.231738951280254,0.231738951280254
Subject4,F1_B0,2.5Hz,0.48891365767870926,0.9265829754454153,0.7027998844724366,0.2881261903981331,0.2881261903981331
Subject4,F1_B0,2.5Hz,0.5700146829538393,1.1085258806078955,0.921518079644083,0.40457968005679357,0.40457968005679357
Subject4,F1_B0,2.5Hz,0.6335222959327784,1.2790335870895027,1.1124065493738893,0.5014673147676643,0.5014673147676643
Subject5,F1_B0,0.5Hz,0.1560392537075335,0.1615491570575476,0.110800660670968,0.06951885108683739,0.1560392537075335
Subject5,F1_B0,0.5Hz,0.3489849797083826,0.3449812309796061,0.29720057270437916,0.10744135490985825,0.3489849797083826
Subject5,F1_B0,0.5Hz,0.5647683254393949,0.5469171910803285,0.43806340753441136,0.16752444844369332,0.5647683254393949
Subject5,F1_B0,0.5Hz,0.8160054628936291,0.7273291043713636,0.5314560494599967,0.2499790699577275,0.8160054628936291
Subject5,F1_B0,0.5Hz,1.0321011989913653,0.9744414713290623,0.6523897043547625,0.3293091011906478,1.0321011989913653
Subject5,F1_B0,0.5Hz,1.2467519602153814,1.1900489617551473,0.7565862020252817,0.3701112305311998,1.2467519602153814
Subject5,F1_B0,1Hz,0.15985490297110194,0.2810558197308689,0.13560820468011725,0.048233649348962716,0.2810558197308689
Subject5,F1_B0,1Hz,0.3151225374848498,0.5155684522980184,0.2717312827596267,0.09714871711015974,0.5155684522980184
Subject5,F1_B0,1Hz,0.4727327215263938,0.8382763034804158,0.3739282454329787,0.15487271072765071,0.8382763034804158
Subject5,F1_B0,1Hz,0.6754141221189685,1.0806955994823353,0.49927172368473594,0.2354684249674783,1.0806955994823353
Subject5,F1_B0,1Hz,0.8124928436002853,1.2870952579304646,0.6127223284968731,0.31265108104064276,1.2870952579304646
Subject5,F1_B0,1Hz,0.8963680863303102,1.5513837776818689,0.8035418613932319,0.3571244976212069,1.5513837776818689
Subject5,F1_B0,1.5Hz,0.13600566644387446,0.15748037522210306,0.21806063776511572,0.046983796206502476,0.21806063776511572
Subject5,F1_B0,1.5Hz,0.2738701898787423,0.5235213719370284,0.3282214936631782,0.11254775019281721,0.3282214936631782
Subject5,F1_B0,1.5Hz,0.39600483813962856,0.7862528852309844,0.4208757580876681,0.21024911945460503,0.4208757580876681
Subject5,F1_B0,1.5Hz,0.629512031523237,1.0475467709477702,0.5520899176691549,0.2591463494129377,0.5520899176691549
Subject5,F1_B0,1.5Hz,0.7542548397645272,1.3282715986111728,0.7578379339182175,0.30248485701888805,0.7578379339182175
Subject5,F1_B0,1.5Hz,0.8810670417795767,1.5759941266321966,0.9666064422402658,0.3650926803680289,0.9666064422402658
Subject5,F1_B0,2.5Hz,0.16993388651841962,0.1977421540296106,0.1081539211596,0.11426879136328057,0.11426879136328057
Subject5,F1_B0,2.5Hz,0.3573795214006577,0.4531019125684594,0.2197279273694991,0.1754244547589713,0.1754244547589713
Subject5,F1_B0,2.5Hz,0.5186739454860414,0.6877620077099628,0.31013357891941756,0.2721897893071683,0.2721897893071683
Subject5,F1_B0,2.5Hz,0.7285564698922089,0.8527303556228731,0.45886101740248975,0.3651804466000438,0.3651804466000438
Subject5,F1_B0,2.5Hz,0.8884966139801005,1.0229331998103444,0.6442180863403988,0.45545047531632005,0.45545047531632005
Subject5,F1_B0,2.5Hz,1.0445185283940661,1.2964331666789752,0.778377898547202,0.5287435003167137,0.5287435003167137
Subject6,F1_B0,0.5Hz,0.24285528339116597,0.25225573065747575,0.13624534213025183,0.06819248164715198,0.24285528339116597
Subject6,F1_B0,0.5Hz,0.41082982235806936,0.4910945303625982,0.3261287919474324,0.11032004545960361,0.41082982235806936
Subject6,F1_B0,0.5Hz,0.5743443699449007,0.6821859366349662,0.47990590746714934,0.1732122056520881,0.5743443699449007
Subject6,F1_B0,0.5Hz,0.7426388148737868,0.9160202559015778,0.6598621031438073,0.24917507044858572,0.7426388148737868
Subject6,F1_B0,0.5Hz,0.8835190469371363,1.1318406033908452,0.8126952167697289,0.2963396973309825,0.8835190469371363
Subject6,F1_B0,0.5Hz,1.0900572824687025,1.3610612233717412,0.9144586474117451,0.38290911146127604,1.0900572824687025
Subject6,F1_B0,1Hz,0.2086905951216517,0.21464813892035367,0.1238627270727757,0.054470751724209406,0.21464813892035367
Subject6,F1_B0,1Hz,0.43639854180949567,0.5663311007211057,0.2243606832833825,0.10029270178879328,0.5663311007211057
Subject6,F1_B0,1Hz,0.5591528752597316,0.8593992545287317,0.3928156715884459,0.1513132853233985,0.8593992545287317
Subject6,F1_B0,1Hz,0.6877265081567295,1.190425379087992,0.5635349509499572,0.19099229303315368,1.190425379087992
Subject6,F1_B0,1Hz,0.8148326075395758,1.430965401220573,0.6704498603358018,0.25641887794707596,1.430965401220573
Subject6,F1_B0,1Hz,1.0149670042088321,1.7232106704240029,0.7730002023900036,0.2982818604394317,1.7232106704240029
Subject6,F1_B0,1.5Hz,0.20252365459112118,0.21409476532961336,0.18826555814970838,0.04298863714593961,0.18826555814970838
Subject6,F1_B0,1.5Hz,0.36805904900040665,0.46583163797174293,0.30345737395126554,0.08862673872482175,0.30345737395126554
Subject6,F1_B0,1.5Hz,0.46329714869770955,0.7890275117689178,0.5090710550510393,0.13802379985208996,0.5090710550510393
Subject6,F1_B0,1.5Hz,0.6919679052601642,1.0167243627991591,0.6137842936818435,0.17836841513712637,0.6137842936818435
Subject6,F1_B0,1.5Hz,0.8593049393829043,1.2844197773709687,0.7352819393162137,0.22153031745723037,0.7352819393162137
Subject6,F1_B0,1.5Hz,0.979829240408916,1.550393102796616,0.9714796301271414,0.2690188493541902,0.9714796301271414
Subject6,F1_B0,2.5Hz,0.12951226594533924,0.15206541869496631,0.08185154507128235,0.22941042336472517,0.22941042336472517
Subject6,F1_B0,2.5Hz,0.3329528424889089,0.36093140849249883,0.2090129178082618,0.3487445138723628,0.3487445138723628
Subject6,F1_B0,2.5Hz,0.5499526039272506,0.6704614073915993,0.29430116877249446,0.42797286599351825,0.42797286599351825
Subject6,F1_B0,2.5Hz,0.7671011744424462,0.9196531842396071,0.38809998883806196,0.5001084275517872,0.5001084275517872
Subject6,F1_B0,2.5Hz,0.9133538686985868,1.143305069980101,0.5459371123778162,0.5832433936567917,0.5832433936567917
Subject6,F1_B0,2.5Hz,0.9824362795372769,1.3407478637487158,0.7457499268482264,0.7001538370593565,0.7001538370593565
Subject7,F1_B0,0.5Hz,0.16340841831177969,0.09431792274636448,0.11985065745628593,0.049139523753202276,0.16340841831177969
Subject7,F1_B0,0.5Hz,0.19825861752575039,0.22946021951611417,0.37327506412274847,0.13900375355696132,0.19825861752575039
Subject7,F1_B0,0.5Hz,0.2867169629364653,0.3837253797474526,0.620409641524959,0.20049286087100998,0.2867169629364653
Subject7,F1_B0,0.5Hz,0.32813960598499836,0.5596162989158773,0.8074950630806554,0.28310966944349514,0.32813960598499836
Subject7,F1_B0,0.5Hz,0.40713233771270463,0.681158193192001,1.043223914387797,0.3577539156573425,0.40713233771270463
Subject7,F1_B0,0.5Hz,0.5044896882455426,0.8072102996331679,1.2282286286569573,0.4593148905755766,0.5044896882455426
Subject7,F1_B0,1Hz,0.08073028110090963,0.24055876333318554,0.20027592615219292,0.050483722309701114,0.24055876333318554
Subject7,F1_B0,1Hz,0.19368499241558004,0.4694171385740399,0.3993543086722898,0.11615158377919893,0.4694171385740399
Subject7,F1_B0,1Hz,0.31053385731554606,0.7810706049146079,0.5409136826122521,0.1641262445813678,0.7810706049146079
Subject7,F1_B0,1Hz,0.3414208574815812,0.946889013657784,0.744617451654124,0.27902988021195163,0.946889013657784
Subject7,F1_B0,1Hz,0.38693868630511974,1.0673350332762828,0.8865408826108153,0.41945213773169,1.0673350332762828
Subject7,F1_B0,1Hz,0.4298675605168373,1.2159428864913169,1.0890598318787246,0.507413425884823,1.2159428864913169
Subject7,F1_B0,1.5Hz,0.06141502599064097,0.1747502121183898,0.17447651398038017,0.08412071571581835,0.17447651398038017
Subject7,F1_B0,1.5Hz,0.1749322520477879,0.3573254465321496,0.4412734159070048,0.13718115329818492,0.4412734159070048
Subject7,F1_B0,1.5Hz,0.23385863785403593,0.5507294469051762,0.6773990798457881,0.1968297496916037,0.6773990798457881
Subject7,F1_B0,1.5Hz,0.26960710014562017,0.8176709873218331,0.9854293343952941,0.2739869082976946,0.9854293343952941
Subject7,F1_B0,1.5Hz,0.33215594240789664,0.9237944225695001,1.2331884168752907,0.3691611789926135,1.2331884168752907
Subject7,F1_B0,1.5Hz,0.35601968948165275,1.0493099873641873,1.4888233565436495,0.4810305291521884,1.4888233565436495
Subject7,F1_B0,2.5Hz,0.13238286795869286,0.17238348540268397,0.17097513837709793,0.11934487205689545,0.11934487205689545
Subject7,F1_B0,2.5Hz,0.2510674708917397,0.2950353243574247,0.3426970083741711,0.19503446095079147,0.19503446095079147
Subject7,F1_B0,2.5Hz,0.3237779065460268,0.4828162373323168,0.4987994295707866,0.33923306223999916,0.33923306223999916
Subject7,F1_B0,2.5Hz,0.35478246776972355,0.615307720615605,0.7123657629136668,0.4352850160700638,0.4352850160700638
Subject7,F1_B0,2.5Hz,0.3999569128964221,0.7388211046989627,0.9339109414404726,0.513547080817647,0.513547080817647
Subject7,F1_B0,2.5Hz,0.45026289398605435,0.9530375467626261,1.1209231709893337,0.6081831503609436,0.6081831503609436
Subject1,F0_B1,0.5Hz,0.07644296528112138,0.2505706699661245,0.1641827915710322,0.10333292861640711,0.07644296528112138
Subject1,F0_B1,0.5Hz,0.18661601760403812,0.4826154788964999,0.35030803345891764,0.16340242495217308,0.18661601760403812
Subject1,F0_B1,0.5Hz,0.30996946182732565,0.768975728512161,0.49775301964555263,0.24706137243209042,0.30996946182732565
Subject1,F0_B1,0.5Hz,0.5366615019615958,1.1141605986851235,0.554552010849278,0.2668326468247597,0.5366615019615958
Subject1,F0_B1,0.5Hz,0.7888010784770909,1.3152566768426581,0.6760515563544347,0.33285738160243444,0.7888010784770909
Subject1,F0_B1,0.5Hz,1.0741124851065558,1.4732757894079787,0.8220063497409689,0.3720302006137855,1.0741124851065558
Subject1,F0_B1,1Hz,0.15466783919531044,0.2419416424731171,0.1265377921513517,0.03652752492214721,0.2419416424731171
Subject1,F0_B1,1Hz,0.28971789405253373,0.5466326658097446,0.2545066717338333,0.07644588475148209,0.5466326658097446
Subject1,F0_B1,1Hz,0.3841160857833096,0.8168864677146932,0.4097106319023356,0.11027425030977106,0.8168864677146932
Subject1,F0_B1,1Hz,0.5240637075894456,1.2675326724233327,0.48823794998915526,0.1672615753256644,1.2675326724233327
Subject1,F0_B1,1Hz,0.6111967590937539,1.570757643717686,0.754661597919609,0.19273014405925215,1.570757643717686
Subject1,F0_B1,1Hz,0.7238442125858625,2.008858945819732,0.8600053357800304,0.2364067297899832,2.008858945819732
Subject1,F0_B1,1.5Hz,0.028528141596483498,0.03830906528527844,0.2039654205415135,0.16748942909512557,0.2039654205415135
